"종목","기호","거래소","부문","산업"
"China Properties Group","1838","홍콩","자본재","건설 서비스"
"Lung Kee Bermuda","0255","홍콩","자본재","다종 자본재"
"Hydoo Int","1396","홍콩","자본재","건설 서비스"
"Shanghai Zendai Property","0755","홍콩","자본재","건설 서비스"
"CRCC High-Tech Equipment Corp","1786","홍콩","자본재","건설과 농업용 기계"
"China Singyes Solar Tech","0750","홍콩","자본재","건설 서비스"
"Tongfang Kontafarma","1312","홍콩","자본재","건설 – 원자재"
"Tian Shan Development","2118","홍콩","자본재","건설 서비스"
"China Minsheng Drawin Tech","0726","홍콩","자본재","건설 서비스"
"MECOM Power and Construction","1183","홍콩","자본재","건설 서비스"
"Lippo","0226","홍콩","자본재","건설 서비스"
"Beijing Enterprises Medical Health","2389","홍콩","자본재","건설 서비스"
"Xinming China","2699","홍콩","자본재","건설 서비스"
"Huarong Investment Stock","2277","홍콩","자본재","건설 서비스"
"New Concepts","2221","홍콩","자본재","건설 서비스"
"FDB Holdings","1826","홍콩","자본재","건설 서비스"
"CHTC Fong’s","0641","홍콩","자본재","다종 자본재"
"Hsin Chong Group","0404","홍콩","자본재","건설 서비스"
"LongiTech Smart Energy","1281","홍콩","자본재","건설 서비스"
"Shuang Yun","1706","홍콩","자본재","건설 서비스"
"Jiangnan Group Ltd","1366","홍콩","자본재","건설 – 용품과 비품"
"China Wood Optimization","1885","홍콩","자본재","건설 – 용품과 비품"
"Chinney Investments","0216","홍콩","자본재","건설 서비스"
"Chong Kin Group","1609","홍콩","자본재","건설 서비스"
"LK Tech","0558","홍콩","자본재","다종 자본재"
"Far East Global","0830","홍콩","자본재","건설 – 용품과 비품"
"Vision Fame Intl","1315","홍콩","자본재","건설 서비스"
"Enviro Energy Intl","1102","홍콩","자본재","건설 – 원자재"
"Asia Allied Infrastructure","0711","홍콩","자본재","건설 서비스"
"Applied Development","0519","홍콩","자본재","건설 서비스"
"Hailan","2278","홍콩","자본재","건설 서비스"
"Carpenter Tan","0837","홍콩","자본재","건설 – 용품과 비품"
"Guangdong Adway","6189","홍콩","자본재","건설 서비스"
"Vantage Intl","0015","홍콩","자본재","건설 서비스"
"KSL Holdings","8170","홍콩","자본재","건설 서비스"
"China Energine International","1185","홍콩","자본재","건설 서비스"
"China Glass Holdings","3300","홍콩","자본재","건설 – 용품과 비품"
"Hanison Construction Holdings","0896","홍콩","자본재","건설 서비스"
"Kwan On","1559","홍콩","자본재","건설 서비스"
"Coastal Greenland","1124","홍콩","자본재","건설 서비스"
"China Fire Safety Enterprise","0445","홍콩","자본재","건설 서비스"
"Chen Hsong","0057","홍콩","자본재","다종 자본재"
"China Graphene","0063","홍콩","자본재","건설 서비스"
"Golden Wheel Tiandi","1232","홍콩","자본재","건설 서비스"
"Summit Ascent","0102","홍콩","자본재","건설 – 원자재"
"Chuang’s China Invest","0298","홍콩","자본재","건설 서비스"
"Artgo Holdings Ltd","3313","홍콩","자본재","건설 – 원자재"
"Beaver Group","8275","홍콩","자본재","건설 서비스"
"Bisu Technology","1372","홍콩","자본재","건설 서비스"
"Sfk Construction","1447","홍콩","자본재","건설 서비스"
"China Saite Group","0153","홍콩","자본재","건설 서비스"
"Pak Wing","8316","홍콩","자본재","건설 서비스"
"TSC","0206","홍콩","자본재","건설과 농업용 기계"
"Xiezhong Intl","3663","홍콩","자본재","다종 자본재"
"Luks Group Vietnam","0366","홍콩","자본재","건설 – 원자재"
"Pacific Century Premium","0432","홍콩","자본재","건설 서비스"
"Great Water","8196","홍콩","자본재","건설 서비스"
"China Ruifeng Renewable Energy","0527","홍콩","자본재","건설 서비스"
"C Cheng","1486","홍콩","자본재","건설 서비스"
"Termbray Industries Intl","0093","홍콩","자본재","건설 서비스"
"Able Engineering","1627","홍콩","자본재","건설 서비스"
"Chi Ho Development","8423","홍콩","자본재","건설 서비스"
"Jiande International","0865","홍콩","자본재","건설 서비스"
"Richly Field China Development","0313","홍콩","자본재","건설 서비스"
"Boill Healthcare","1246","홍콩","자본재","건설 서비스"
"WT Group","8422","홍콩","자본재","건설 서비스"
"New City Development","0456","홍콩","자본재","건설 서비스"
"Fse Engineering","0331","홍콩","자본재","건설 서비스"
"China City Infrastructure","2349","홍콩","자본재","건설 서비스"
"Space Group Holdings","2448","홍콩","자본재","건설 서비스"
"Vicon Holdings","3878","홍콩","자본재","건설 서비스"
"KNK Holdings","8039","홍콩","자본재","건설 서비스"
"Chen Xing Development","2286","홍콩","자본재","건설 서비스"
"Sino Harbour","1663","홍콩","자본재","건설 서비스"
"Shengli Oil Gas Pipe Holdings","1080","홍콩","자본재","건설 – 용품과 비품"
"Softpower Intl","0380","홍콩","자본재","건설 – 용품과 비품"
"Eagle Legend Asia","0936","홍콩","자본재","건설과 농업용 기계"
"Chu Kong Petroleum and Natural Gas","1938","홍콩","자본재","건설 – 용품과 비품"
"CW","1322","홍콩","자본재","건설 서비스"
"Master Glory","0275","홍콩","자본재","건설 서비스"
"Chinney Alliance","0385","홍콩","자본재","건설 서비스"
"Chigo","0449","홍콩","자본재","다종 자본재"
"Great China Properties","0021","홍콩","자본재","건설 서비스"
"Yee Hop","1662","홍콩","자본재","건설 서비스"
"China Primary Energy","8117","홍콩","자본재","건설 – 용품과 비품"
"BGMC","1693","홍콩","자본재","건설 서비스"
"Wan Kei","1718","홍콩","자본재","건설 서비스"
"Zhejiang United","8366","홍콩","자본재","건설 서비스"
"Yuanda China","2789","홍콩","자본재","건설 서비스"
"Talent Property","0760","홍콩","자본재","건설 서비스"
"SOCAM Development","0983","홍콩","자본재","건설 서비스"
"Solis Holdings","2227","홍콩","자본재","건설 서비스"
"PYI Corp","0498","홍콩","자본재","건설 서비스"
"Good Friend","2398","홍콩","자본재","다종 자본재"
"Sage Intl","8082","홍콩","자본재","건설 서비스"
"Dongwu Cement Intl","0695","홍콩","자본재","건설 – 원자재"
"Pan Asia Environmental","0556","홍콩","자본재","다종 자본재"
"K H","1557","홍콩","자본재","건설 서비스"
"Shis","1647","홍콩","자본재","건설 서비스"
"Weiye Holdings Ltd","1570","홍콩","자본재","건설 서비스"
"Build King","0240","홍콩","자본재","건설 서비스"
"D&G Tech","1301","홍콩","자본재","건설과 농업용 기계"
"Prosper Construction","6816","홍콩","자본재","건설 서비스"
"Yuk Wing Holdings","1536","홍콩","자본재","다종 자본재"
"China Ground Source Energy","8128","홍콩","자본재","건설 서비스"
"Future Bright Mining","2212","홍콩","자본재","건설 – 원자재"
"Yau Lee","0406","홍콩","자본재","건설 서비스"
"Da Sen Holdings","1580","홍콩","자본재","건설 – 용품과 비품"
"Asia Tele-Net and Technology","0679","홍콩","자본재","다종 자본재"
"WLS Holdings","8021","홍콩","자본재","건설 서비스"
"Renheng Enterprise","3628","홍콩","자본재","다종 자본재"
"Zhejiang Tengy Environmental Tech","1527","홍콩","자본재","다종 자본재"
"Wing Chi Holdings","6080","홍콩","자본재","건설 서비스"
"Star Properties","1560","홍콩","자본재","건설 서비스"
"Shun Wo Group","1591","홍콩","자본재","건설 서비스"
"Jete Power","8133","홍콩","자본재","다종 자본재"
"Glory Flame","8059","홍콩","자본재","건설 서비스"
"Royal Deluxe","3789","홍콩","자본재","건설 서비스"
"Jujiang Construction","1459","홍콩","자본재","건설 서비스"
"Lamtex Holdings","1041","홍콩","자본재","건설 서비스"
"Aeso Holding","8341","홍콩","자본재","건설 서비스"
"Progressive Path","1581","홍콩","자본재","건설 서비스"
"Dragon Rise Group Holdings","6829","홍콩","자본재","건설 서비스"
"Lap Kei Engineering","1690","홍콩","자본재","건설 서비스"
"Geotech","1707","홍콩","자본재","건설 서비스"
"Chinney Kin Wing Holdings Ltd","1556","홍콩","자본재","건설 서비스"
"Thelloy Develop","1546","홍콩","자본재","건설 서비스"
"China Environmental Tech","0646","홍콩","자본재","다종 자본재"
"Ibi Group","1547","홍콩","자본재","건설 서비스"
"Sheung Yue Group","1633","홍콩","자본재","건설 서비스"
"In Construction","1500","홍콩","자본재","건설 서비스"
"Twintek Investment","6182","홍콩","자본재","건설 – 원자재"
"Cherish Holdings","2113","홍콩","자본재","건설 서비스"
"Kingbostrike","1421","홍콩","자본재","건설 서비스"
"China Creative Global","1678","홍콩","자본재","건설 – 용품과 비품"
"Noble Engineering","8445","홍콩","자본재","건설 서비스"
"Freetech Road Recycling Tech","6888","홍콩","자본재","건설 서비스"
"Rykadan Capital","2288","홍콩","자본재","건설 서비스"
"Easyknit Intl","1218","홍콩","자본재","건설 서비스"
"Xiwang Property Holdings Co","2088","홍콩","자본재","건설 서비스"
"Kin Pang Holdings","1722","홍콩","자본재","건설 서비스"
"China Dredging Environment Protection","0871","홍콩","자본재","건설 서비스"
"Ling Yui Holdings","0784","홍콩","자본재","건설 서비스"
"G & M","6038","홍콩","자본재","건설 서비스"
"Chuan","1420","홍콩","자본재","건설 서비스"
"CNC Holdings Ltd","8356","홍콩","자본재","건설 서비스"
"Ching Lee","3728","홍콩","자본재","건설 서비스"
"Golden Faith","2863","홍콩","자본재","건설 서비스"
"Shougang Concord Century","0103","홍콩","자본재","건설 – 용품과 비품"
"Win Win Way Construction","0994","홍콩","자본재","건설 서비스"
"Man King","2193","홍콩","자본재","건설 서비스"
"Gain Plus Holdings","8522","홍콩","자본재","건설 서비스"
"Indigo Star","8373","홍콩","자본재","건설 서비스"
"KPa-BM","2663","홍콩","자본재","건설 서비스"
"Leeport","0387","홍콩","자본재","다종 자본재"
"Sam Woo Construction","3822","홍콩","자본재","건설 서비스"
"Milestone Builder","1667","홍콩","자본재","건설 서비스"
"Paladin","0495","홍콩","자본재","건설 서비스"
"China Uptown","2330","홍콩","자본재","건설 서비스"
"BHCC Holding","1552","홍콩","자본재","건설 서비스"
"Cosmos Machinery Enterprises","0118","홍콩","자본재","다종 자본재"
"Luen Wong","8217","홍콩","자본재","건설 서비스"
"China Yu Tian","8230","홍콩","자본재","건설 – 용품과 비품"
"Feishang Non-metal Materials Tech","8331","홍콩","자본재","건설 – 원자재"
"WINDMILL Group","8409","홍콩","자본재","건설 서비스"
"Xinjiang Tianye Water Saving Irrigation System","0840","홍콩","자본재","건설과 농업용 기계"
"Sustainable Forest","0723","홍콩","자본재","건설 – 용품과 비품"
"Jiyi Household International Holdin","1495","홍콩","자본재","건설 – 용품과 비품"
"Super Strong","8262","홍콩","자본재","건설 서비스"
"SH Group","1637","홍콩","자본재","건설 서비스"
"Lai Si Enterprise","2266","홍콩","자본재","건설 서비스"
"Wuxi Sunlit Science and Tech","1289","홍콩","자본재","다종 자본재"
"Kwong Man Kee","8023","홍콩","자본재","건설 서비스"
"K W Nelson Interior","8411","홍콩","자본재","건설 서비스"
"Deson Development Intl","0262","홍콩","자본재","건설 서비스"
"China Wan Tong Yuan","8199","홍콩","자본재","건설 서비스"
"DCB Holdings","8040","홍콩","자본재","건설 서비스"
"Shuanghua","1241","홍콩","자본재","다종 자본재"
"Hong Wei Asia","8191","홍콩","자본재","건설 – 용품과 비품"
"Easy One Financial","0221","홍콩","자본재","건설 서비스"
"China Kingstone Mining","1380","홍콩","자본재","건설 – 원자재"
"Hao Bai International Cayman","8431","홍콩","자본재","건설 서비스"
"Sing On Hold","8352","홍콩","자본재","건설 서비스"
"Wing Fung Group Asia","8526","홍콩","자본재","다종 자본재"
"Basetrophy","8460","홍콩","자본재","건설 서비스"
"Code Agriculture","8153","홍콩","자본재","건설과 농업용 기계"
"Deson Construction Intl","8268","홍콩","자본재","건설 서비스"
"Zhong Hua Intl","1064","홍콩","자본재","건설 서비스"
"Sheung Moon Holdings","8523","홍콩","자본재","건설 서비스"
"M&L","8152","홍콩","자본재","다종 자본재"
"KML Tech","8065","홍콩","자본재","건설 서비스"
"Kate China Holdings Ltd","8125","홍콩","자본재","건설 서비스"
"Tai Kam Holdings","8321","홍콩","자본재","건설 서비스"
"Steed Oriental","8277","홍콩","자본재","건설 – 용품과 비품"
"China Futex","8506","홍콩","자본재","다종 자본재"
"GME Group","8188","홍콩","자본재","건설 서비스"
"Eco-Tek","8169","홍콩","자본재","다종 자본재"
"Shanghai Qingpu Fire-Fighting","8115","홍콩","자본재","다종 자본재"
"Bolina","1190","홍콩","자본재","건설 – 용품과 비품"
"China Vanke Co","2202","홍콩","자본재","건설 서비스"
"신홍기부동산","0016","홍콩","자본재","건설 서비스"
"Country Garden Holdings","2007","홍콩","자본재","건설 서비스"
"Evergrande Real Estate","3333","홍콩","자본재","건설 서비스"
"중국해외발전","0688","홍콩","자본재","건설 서비스"
"CK Asset","1113","홍콩","자본재","건설 서비스"
"China Communications Cons.","1800","홍콩","자본재","건설 서비스"
"Anhui Conch Cement","0914","홍콩","자본재","건설 – 원자재"
"헨더슨토지","0012","홍콩","자본재","건설 서비스"
"화윤부동산","1109","홍콩","자본재","건설 서비스"
"China Railway Group","0390","홍콩","자본재","건설 서비스"
"China Railway Construction","1186","홍콩","자본재","건설 서비스"
"Longfor Properties","0960","홍콩","자본재","건설 서비스"
"Sunac China","1918","홍콩","자본재","건설 서비스"
"Zall Group","2098","홍콩","자본재","건설 서비스"
"Wheelock and Co","0020","홍콩","자본재","건설 서비스"
"신세계발전","0017","홍콩","자본재","건설 서비스"
"Swire Pacific","0087","홍콩","자본재","건설 서비스"
"Shanghai Electric","2727","홍콩","자본재","다종 자본재"
"Metallurgical Corp China","1618","홍콩","자본재","건설 서비스"
"Fullshare Holdings Ltd","0607","홍콩","자본재","건설 서비스"
"신화부동산","0083","홍콩","자본재","건설 서비스"
"Fuyao Glass Industry Group","3606","홍콩","자본재","건설 – 용품과 비품"
"Shimao Property","0813","홍콩","자본재","건설 서비스"
"Xinjiang Goldwind","2208","홍콩","자본재","다종 자본재"
"Logan Property Co","3380","홍콩","자본재","건설 서비스"
"Agile Group","3383","홍콩","자본재","건설 서비스"
"Guangzhou R&F Properties","2777","홍콩","자본재","건설 서비스"
"BBMG Corp","2009","홍콩","자본재","건설 – 원자재"
"Jiangsu Expressway","0177","홍콩","자본재","건설 서비스"
"NWS Holdings Ltd","0659","홍콩","자본재","건설 서비스"
"CIFI Group Co","0884","홍콩","자본재","건설 서비스"
"China Jinmao Holdings Group","0817","홍콩","자본재","건설 서비스"
"Kerry Properties","0683","홍콩","자본재","건설 서비스"
"China Everbright Intl LTD","0257","홍콩","자본재","건설 서비스"
"China Statenstruction Int","3311","홍콩","자본재","건설 서비스"
"Xinyi Glass","0868","홍콩","자본재","건설 – 용품과 비품"
"China National Building Material","3323","홍콩","자본재","건설 – 원자재"
"China Resources Cement","1313","홍콩","자본재","건설 – 원자재"
"Tsim Sha Tsui Properties","0247","홍콩","자본재","건설 서비스"
"China Energy Engineering","3996","홍콩","자본재","건설 서비스"
"Sino-Ocean","3377","홍콩","자본재","건설 서비스"
"Future Land Development","1030","홍콩","자본재","건설 서비스"
"Haitian Int","1882","홍콩","자본재","다종 자본재"
"Zoomlion Heavy Industry","1157","홍콩","자본재","건설과 농업용 기계"
"SINOPEC Engineering","2386","홍콩","자본재","건설 서비스"
"KWG Property","1813","홍콩","자본재","건설 서비스"
"AviChina","2357","홍콩","자본재","항공 우주와 방위"
"Jiayuan Intl","2768","홍콩","자본재","건설 서비스"
"Shenzhen Investment","0604","홍콩","자본재","건설 서비스"
