"종목","기호","거래소","부문","산업"
"Gold Reserve","GDRZF","OTC Markets","기초 소재","금과 은"
"Lawson Products","LAWS","나스닥","기초 소재","다종 조립 제품"
"Aceto Corp","ACET","나스닥","기초 소재","화학제조"
"Cryoport Inc","CYRX","나스닥","기초 소재","컨테이너와 포장"
"Olympic Steel","ZEUS","나스닥","기초 소재","다종 조립 제품"
"UFP Tech","UFPT","나스닥","기초 소재","컨테이너와 포장"
"Liquidmetal Tech","LQMT","OTC Markets","기초 소재","금속 광업"
"China XD Plastics","CXDC","나스닥","기초 소재","컨테이너와 포장"
"Shiloh Ind.","SHLO","나스닥","기초 소재","다종 조립 제품"
"Uranium Energy","UEC","뉴욕","기초 소재","금속 광업"
"General Finance","GFN","나스닥","기초 소재","컨테이너와 포장"
"Great Panther Silver","GPL","뉴욕","기초 소재","금과 은"
"Univ Stainless","USAP","나스닥","기초 소재","철과 철강"
"Bacanora Minerals","BCRMF","OTC Markets","기초 소재","비금속 광업"
"Eastern Co","EML","나스닥","기초 소재","다종 조립 제품"
"Lsb Industries","LXU","뉴욕","기초 소재","화학제조"
"Compx Intl","CIX","뉴욕","기초 소재","다종 조립 제품"
"Asanko Gold","AKG","뉴욕","기초 소재","금과 은"
"Core Molding Technologies Inc","CMT","뉴욕","기초 소재","조립식 플라스틱과 고무"
"Drone Delivery","TAKOF","OTC Markets","기초 소재","금과 은"
"Pacific Ethanol","PEIX","나스닥","기초 소재","화학제조"
"AmpcoPittsburgh","AP","뉴욕","기초 소재","다종 조립 제품"
"Silvercorp Metals","SVM","뉴욕","기초 소재","금과 은"
"Northern Technolo","NTIC","나스닥","기초 소재","화학제조"
"Aspen Aerogels Inc","ASPN","뉴욕","기초 소재","컨테이너와 포장"
"Jaguar Mining","JAGGF","OTC Markets","기초 소재","금과 은"
"Lightwave Logic Inc","LWLG","OTC Markets","기초 소재","화학제조"
"Orchids Paper","TIS","뉴욕","기초 소재","종이와 종이 제품"
"ZK International","ZKIN","나스닥","기초 소재","조립식 플라스틱과 고무"
"Ur Energy Inc","URG","뉴욕","기초 소재","금속 광업"
"International Tower Hill","THM","뉴욕","기초 소재","금과 은"
"Almaden Minerals","AAU","뉴욕","기초 소재","금과 은"
"Kingold Jewelry I","KGJI","나스닥","기초 소재","다종 조립 제품"
"Unique Fabricating Inc","UFAB","뉴욕","기초 소재","컨테이너와 포장"
"ALJ Regional","ALJJ","나스닥","기초 소재","철과 철강"
"Tantech Holdings Ltd","TANH","나스닥","기초 소재","화학제조"
"Caledonia Mining","CMCL","뉴욕","기초 소재","금과 은"
"Aqua Metals Inc","AQMS","나스닥","기초 소재","금속 광업"
"Avino Silver Gold","ASM","뉴욕","기초 소재","금과 은"
"Vista Gold Corp","VGZ","뉴욕","기초 소재","금과 은"
"Perma-Pipe Int","PPIH","나스닥","기초 소재","다종 조립 제품"
"Pershing Gold Corp","PGLC","나스닥","기초 소재","금과 은"
"Gulf Resources","GURE","나스닥","기초 소재","화학제조"
"Entree Resources","EGI","뉴욕","기초 소재","금과 은"
"Marron Bio","MBII","나스닥","기초 소재","화학제조"
"Rubicon Mnrls","RBYCF","OTC Markets","기초 소재","금과 은"
"China Natural","CHNR","나스닥","기초 소재","금속 광업"
"Asiamet Resources","KMGLF","OTC Markets","기초 소재","금과 은"
"Deswell Industries","DSWL","나스닥","기초 소재","조립식 플라스틱과 고무"
"Arcadia Biosciences","RKDA","나스닥","기초 소재","화학제조"
"차이나그린","CGA","뉴욕","기초 소재","화학제조"
"Tanzanian Royalty","TRX","뉴욕","기초 소재","금과 은"
"General Moly","GMO","뉴욕","기초 소재","금속 광업"
"Platinum Group Metals","PLG","뉴욕","기초 소재","금속 광업"
"Applied DNA Sciences Inc","APDN","나스닥","기초 소재","화학제조"
"Intelligent Systems","INS","뉴욕","기초 소재","다종 조립 제품"
"Bunker Hill Mining","BHLL","OTC Markets","기초 소재","금속 광업"
"Friedman Industries Inc","FRD","뉴욕","기초 소재","철과 철강"
"Aemetis Inc","AMTX","나스닥","기초 소재","화학제조"
"International Dispensing","IDND","OTC Markets","기초 소재","다종 조립 제품"
"North American Palladium","PALDF","OTC Markets","기초 소재","금과 은"
"Golden Minerals","AUMN","뉴욕","기초 소재","금과 은"
"Santa Fe Gold Corp","SFEG","OTC Markets","기초 소재","금과 은"
"Paramount Gold Nevada","PZG","뉴욕","기초 소재","금과 은"
"Chicago Rivet and Machine Co","CVR","뉴욕","기초 소재","다종 조립 제품"
"Matlin & Partners","MPAC","나스닥","기초 소재","컨테이너와 포장"
"Ampal American Israel","AMPLQ","OTC Markets","기초 소재","화학제조"
"Atlatsa Resources Corp","ATLRF","OTC Markets","기초 소재","금속 광업"
"Solitario Exploration & Royalty","XPL","뉴욕","기초 소재","금속 광업"
"Silver Bull Resources Inc","SVBL","OTC Markets","기초 소재","금과 은"
"Canadian Zinc Corporation","CZICF","OTC Markets","기초 소재","금과 은"
"Kraig Biocraft Labs","KBLB","OTC Markets","기초 소재","화학 제품 – 플라스틱과 고무"
"Orient Paper","ONP","뉴욕","기초 소재","종이와 종이 제품"
"Standard Metals Proc","SMPR","OTC Markets","기초 소재","금과 은"
"Yew Bio Pharm Group Inc","YEWB","OTC Markets","기초 소재","임업과 목재 제품"
"SG Blocks","SGBX","나스닥","기초 소재","컨테이너와 포장"
"Mexus Gold Us","MXSG","OTC Markets","기초 소재","금과 은"
"Flexible Solutions International","FSI","뉴욕","기초 소재","화학제조"
"Highway Holdings","HIHO","나스닥","기초 소재","다종 조립 제품"
"Lithium Corp","LTUM","OTC Markets","기초 소재","비금속 광업"
"U.S. Antimony","UAMY","뉴욕","기초 소재","금속 광업"
"US Gold","USAU","나스닥","기초 소재","금과 은"
"New Jersey Mining Company","NJMC","OTC Markets","기초 소재","금과 은"
"El Capitan Prec Mtls","ECPN","OTC Markets","기초 소재","금과 은"
"Mineworx Tech","MWXRF","OTC Markets","기초 소재","비금속 광업"
"Geltech Solutions","GLTC","OTC Markets","기초 소재","화학제조"
"Techprecision Corp","TPCS","OTC Markets","기초 소재","다종 조립 제품"
"CTI Industries Corp","CTIB","나스닥","기초 소재","조립식 플라스틱과 고무"
"Uranium Resources","WWR","나스닥","기초 소재","금속 광업"
"Nanophase Technol","NANX","OTC Markets","기초 소재","화학제조"
"Greystone Logistics","GLGI","OTC Markets","기초 소재","화학 제품 – 플라스틱과 고무"
"Comstock Mining","LODE","뉴욕","기초 소재","금과 은"
"TOR Minerals Inte","TORM","OTC Markets","기초 소재","화학제조"
"Adm Tronics Unltd","ADMT","OTC Markets","기초 소재","화학제조"
"Canarc Resource Corp.","CRCUF","OTC Markets","기초 소재","금과 은"
"Gevo","GEVO","나스닥","기초 소재","화학제조"
"Rare Element","REEMF","OTC Markets","기초 소재","금과 은"
"Inception Mining Inc","IMII","OTC Markets","기초 소재","금과 은"
"NF Energy Saving","NFEC","나스닥","기초 소재","다종 조립 제품"
"Bullfrog Gold Corp","BFGC","OTC Markets","기초 소재","금과 은"
"Dewmar Intl Bmc Inc","DEWM","OTC Markets","기초 소재","금과 은"
"Fuwei Films Holdings","FFHL","나스닥","기초 소재","조립식 플라스틱과 고무"
"Cleantech Solutions","SEII","나스닥","기초 소재","다종 조립 제품"
"Promithian Global Ventures","PGVI","OTC Markets","기초 소재","비금속 광업"
"SenesTech","SNES","나스닥","기초 소재","화학제조"
"CanAlaska Uranium","CVVUF","OTC Markets","기초 소재","금속 광업"
"Texas Rare Earth","TMRC","OTC Markets","기초 소재","금속 광업"
"National Graphite","NGRC","OTC Markets","기초 소재","금과 은"
"Medical Cannabis Pay","REFG","OTC Markets","기초 소재","화학제조"
"U.S. Energy Corp","USEG","나스닥","기초 소재","금속 광업"
"Mansfield-Martin Exploration Mining","MCPI","OTC Markets","기초 소재","금과 은"
"Aeris Resources Ltd","ARSRF","OTC Markets","기초 소재","금속 광업"
"Minco Gold Corp","MGHCF","OTC Markets","기초 소재","금과 은"
"Star Gold Corp","SRGZ","OTC Markets","기초 소재","금과 은"
"Dakota Territory Res","DTRC","OTC Markets","기초 소재","금과 은"
"South American Gold","SAGD","OTC Markets","기초 소재","금과 은"
"Miranda Gold Corp","MRDDF","OTC Markets","기초 소재","금과 은"
"Silver Dragon Res","SDRG","OTC Markets","기초 소재","금과 은"
"Nevada","NGLD","OTC Markets","기초 소재","금과 은"
"Timberline Resources Corp","TLRS","OTC Markets","기초 소재","금과 은"
"Freestone Resources","FSNR","OTC Markets","기초 소재","화학제조"
"Enerteck Corporation","ETCK","OTC Markets","기초 소재","화학제조"
"Cardero Resource","CDYCF","OTC Markets","기초 소재","금과 은"
"Starfield Resources","SRFDF","OTC Markets","기초 소재","금과 은"
"Leading Brands","LBIX","나스닥","기초 소재","컨테이너와 포장"
"Cerro Grande Mining Corp","CEGMF","OTC Markets","기초 소재","금과 은"
"Global Immune Tec Wy","GIMU","OTC Markets","기초 소재","금속 광업"
"Black Sea","BLSSF","OTC Markets","기초 소재","금과 은"
"American Lithium Minerals","AMLM","OTC Markets","기초 소재","비금속 광업"
"Gncc Capital, Inc.","GNCP","OTC Markets","기초 소재","금과 은"
"BioAmber","BIOA","OTC Markets","기초 소재","화학제조"
"First Amern Silver","FASV","OTC Markets","기초 소재","금과 은"
"US Lithium","LITH","OTC Markets","기초 소재","금속 광업"
"Liberty Star","LBSR","OTC Markets","기초 소재","금속 광업"
"Vivos","RDGL","OTC Markets","기초 소재","화학제조"
"Vaporbrands Intl Inc","VAPR","OTC Markets","기초 소재","조립식 플라스틱과 고무"
"Green Innovations","GNIN","OTC Markets","기초 소재","컨테이너와 포장"
"Great Western Minerals","GWMGF","OTC Markets","기초 소재","금속 광업"
"Sterling Consolidated","STCC","OTC Markets","기초 소재","화학제조"
"Panex Res Inc","DBGF","OTC Markets","기초 소재","금과 은"
"Oro East Mining","OROE","OTC Markets","기초 소재","금과 은"
"First Energy Metals","ASKDF","OTC Markets","기초 소재","금과 은"
"Magellan Gold","MAGE","OTC Markets","기초 소재","금과 은"
"Greenshift","GERS","OTC Markets","기초 소재","화학제조"
"New Amer Energy","NECA","OTC Markets","기초 소재","화학제조"
"Santo Mining Corp","SANP","OTC Markets","기초 소재","금과 은"
"Besra Gold","BSRAF","OTC Markets","기초 소재","금과 은"
"Portage Resources","POTG","OTC Markets","기초 소재","금속 광업"
"Green Leaf Innovations","GRLF","OTC Markets","기초 소재","금과 은"
"China Changjiang Mining","CHJI","OTC Markets","기초 소재","금속 광업"
"Shiner International","UECN","OTC Markets","기초 소재","조립식 플라스틱과 고무"
"First Liberty Power","FLPC","OTC Markets","기초 소재","금속 광업"
"Us Precious Metals","USPR","OTC Markets","기초 소재","금과 은"
"American Graphite Tech","AGIN","OTC Markets","기초 소재","비금속 광업"
"Resgreen Group Intl","RGGI","OTC Markets","기초 소재","금속 광업"
"Britannia Mining Inc","BMIN","OTC Markets","기초 소재","금과 은"
"Mining Global Inc","MNGG","OTC Markets","기초 소재","금과 은"
"Prospect Global Resources Inc","PGRX","OTC Markets","기초 소재","비금속 광업"
"Silver Falcon Mining","SFMI","OTC Markets","기초 소재","금과 은"
"Bioneutral Group Inc","BONU","OTC Markets","기초 소재","화학제조"
"Sunergy Inc","SNEY","OTC Markets","기초 소재","금과 은"
"Handeni Gold Inc","HNDI","OTC Markets","기초 소재","금과 은"
"WestMountain Gold","WMTND","OTC Markets","기초 소재","금과 은"
"First Colombia Gold","FCGD","OTC Markets","기초 소재","금과 은"
"Shengkai Innovati","VALV","OTC Markets","기초 소재","다종 조립 제품"
"Golden Phoenix Minrl","GPXM","OTC Markets","기초 소재","금과 은"
"Simlatus","SIML","OTC Markets","기초 소재","금과 은"
"Campbell Resources","CBLRF","OTC Markets","기초 소재","금과 은"
"Noranda Aluminum","NORNQ","OTC Markets","기초 소재","금속 광업"
"Intl Star Inc","ILST","OTC Markets","기초 소재","금속 광업"
"Lithium Exploration","LEXG","OTC Markets","기초 소재","비금속 광업"
"Lake Victoria Mining","LVCA","OTC Markets","기초 소재","금과 은"
"Graystone Inc","GYST","OTC Markets","기초 소재","금과 은"
"Bonanza Goldfields","BONZ","OTC Markets","기초 소재","금과 은"
"Brazil Minerals","BMIX","OTC Markets","기초 소재","금과 은"
"Discovery Minerals","DSCR","OTC Markets","기초 소재","금과 은"
"Hydrophi Technologie","HPTG","OTC Markets","기초 소재","화학제조"
"Nano Labs Corp.","CTLE","OTC Markets","기초 소재","컨테이너와 포장"
"Wincash Apolo","APLL","OTC Markets","기초 소재","금과 은"
"PMX Communities","PMXO","OTC Markets","기초 소재","금과 은"
"Diamond Discov Intl","DMDD","OTC Markets","기초 소재","비금속 광업"
"VinCompass","VCPS","OTC Markets","기초 소재","금과 은"
"China Clean Energy","CCGY","OTC Markets","기초 소재","화학제조"
"Dutch Gold Resources","DGRI","OTC Markets","기초 소재","금과 은"
"Crailar Technologies Inc","CRLRQ","OTC Markets","기초 소재","화학제조"
"Defense Tech Int","DTII","OTC Markets","기초 소재","금과 은"
"Goff Corp","GOFF","OTC Markets","기초 소재","금과 은"
"Elray Resources","ELRA","OTC Markets","기초 소재","금과 은"
"Alumifuel Pwr Corp.","AFPW","OTC Markets","기초 소재","화학제조"
"Us Global Nanospace","USGA","OTC Markets","기초 소재","다종 조립 제품"
"Nx Uranium Inc M","NXUR","OTC Markets","기초 소재","금속 광업"
"North Bay Resources","NBRI","OTC Markets","기초 소재","금과 은"
"Focus Gold Corp","FGLD","OTC Markets","기초 소재","금과 은"
"Maxwell Resource","MAXE","OTC Markets","기초 소재","금과 은"
"Andes Gold","AGCZ","OTC Markets","기초 소재","금과 은"
"Swingplane Ventures","SWVI","OTC Markets","기초 소재","금속 광업"
"Goldsands Dev Co","GSDC","OTC Markets","기초 소재","금과 은"
"Tungsten Corp","TUNG","OTC Markets","기초 소재","금속 광업"
"Solaris Power Cells","SPCL","OTC Markets","기초 소재","다종 조립 제품"
"Grizzly Gold Corp","GRZG","OTC Markets","기초 소재","금과 은"
"Bluefire Renewables","BFRE","OTC Markets","기초 소재","화학제조"
"Golden Matrix","GMGI","OTC Markets","기초 소재","금과 은"
"Gold And Gemstone","GGSM","OTC Markets","기초 소재","금과 은"
"Xtera Communications","XCOMQ","OTC Markets","기초 소재","다종 조립 제품"
"Rentech Inc","RTKHQ","OTC Markets","기초 소재","임업과 목재 제품"
"Franklin Mining Inc","FMNJ","OTC Markets","기초 소재","금과 은"
"China Gerui Advanced Materials","CHOPF","OTC Markets","기초 소재","철과 철강"
"Methes Energies International Ltd","MEIL","OTC Markets","기초 소재","화학제조"
"Gold Lakes","GLLK","OTC Markets","기초 소재","금과 은"
"New Oriental Energy","NOEC","OTC Markets","기초 소재","화학제조"
"Eco Building Products","ECOB","OTC Markets","기초 소재","임업과 목재 제품"
"Mustang Alliances","MSTG","OTC Markets","기초 소재","금과 은"
"Lihua  International","LIWA","OTC Markets","기초 소재","다종 조립 제품"
"Hybrid Coating Tech","HCTI","OTC Markets","기초 소재","화학 제품 – 플라스틱과 고무"
"Cereplast Inc","CERPQ","OTC Markets","기초 소재","화학 제품 – 플라스틱과 고무"
"CD International Enterprises","CDIIQ","OTC Markets","기초 소재","다종 조립 제품"
"Dana Resources","DANR","OTC Markets","기초 소재","금과 은"
"Xfuels","XFLS","OTC Markets","기초 소재","화학제조"
"All American Gld Crp","AAGC","OTC Markets","기초 소재","금과 은"
"Trilliant Exploratn","TTXP","OTC Markets","기초 소재","금과 은"
"Guanwei Recycling","GPRC","OTC Markets","기초 소재","조립식 플라스틱과 고무"
"Good Vibrations Shoes","GVSI","OTC Markets","기초 소재","화학제조"
"4Cable Tv Internatio","CATV","OTC Markets","기초 소재","다종 조립 제품"
"Nevada Gold Corp","NVGC","OTC Markets","기초 소재","금과 은"
"Ruby Creek Resources","RBYC","OTC Markets","기초 소재","금과 은"
"Cibolan Gold Corp","CIBG","OTC Markets","기초 소재","금과 은"
"U S Rare Earths Inc","UREE","OTC Markets","기초 소재","금속 광업"
"Armco Metals","AMCO","OTC Markets","기초 소재","다종 조립 제품"
"Calissio Resources Group Inc","CRGP","OTC Markets","기초 소재","금속 광업"
"Sutor Technology","TORZ","OTC Markets","기초 소재","철과 철강"
"China Precision","CPSL","OTC Markets","기초 소재","철과 철강"
"Raptor Res Hldgs Inc","RRHI","OTC Markets","기초 소재","비금속 광업"
"Smart Ventures, Inc","SMVR","OTC Markets","기초 소재","금과 은"
"Pope Talbot Inc","PTBTQ","OTC Markets","기초 소재","종이와 종이 제품"
"Bluforest Inc","BLUF","OTC Markets","기초 소재","금과 은"
"Zinco Do Brasil, Inc","ZNBR","OTC Markets","기초 소재","금속 광업"
"East Asia Minerals Corp","EAIAF","OTC Markets","기초 소재","금과 은"
"Serabi Gold Plc","SRBIF","OTC Markets","기초 소재","금과 은"
"Gentor Resources","GNTOF","OTC Markets","기초 소재","금속 광업"
"Constantine Metal Resources Ltd","CNSNF","OTC Markets","기초 소재","금과 은"
"Moneta Porcupine Mines Inc.","MPUCF","OTC Markets","기초 소재","금과 은"
"Ely Gold Royalties","ELYGF","OTC Markets","기초 소재","금과 은"
"Cornerstone Capital Resources Inc.","CTNXF","OTC Markets","기초 소재","금과 은"
"Dolly Varden Silver Corporation","DOLLF","OTC Markets","기초 소재","금과 은"
"Mega Uranium","MGAFF","OTC Markets","기초 소재","금속 광업"
"Goldgroup Mining Inc","GGAZF","OTC Markets","기초 소재","금과 은"
"Vale Indonesia","PTNDF","OTC Markets","기초 소재","금속 광업"
"Nautilus Minerals Inc.","NUSMF","OTC Markets","기초 소재","금과 은"
"Rathdowney Resources","RATHF","OTC Markets","기초 소재","금속 광업"
"Lynas","LYSCF","OTC Markets","기초 소재","금속 광업"
"Eastmain Resources Inc.","EANRF","OTC Markets","기초 소재","금과 은"
"NexGen Energy","NXE","뉴욕","기초 소재","금속 광업"
