"종목","기호","거래소","부문","산업"
"Season Pacific","1709","홍콩","경기 민감형 소비재","의복/액세서리"
"Kiddieland International","3830","홍콩","경기 민감형 소비재","여가용 제품"
"Ascent Intl","0264","홍콩","경기 민감형 소비재","의복/액세서리"
"Tai Ping Carpets Intl","0146","홍콩","경기 민감형 소비재","직물 – 비의류"
"Shen You","8377","홍콩","경기 민감형 소비재","의복/액세서리"
"State Energy","0918","홍콩","경기 민감형 소비재","의복/액세서리"
"Winshine Science","0209","홍콩","경기 민감형 소비재","여가용 제품"
"Sandmartin Intl","0482","홍콩","경기 민감형 소비재","가전과 공구"
"China Agroforestry Low-Carbon","1069","홍콩","경기 민감형 소비재","의복/액세서리"
"Celestial Asia Securities","1049","홍콩","경기 민감형 소비재","가구와 비품"
"Kiu Hung Intl","0381","홍콩","경기 민감형 소비재","여가용 제품"
"Combest","8190","홍콩","경기 민감형 소비재","가구와 비품"
"Speed Apparel","8183","홍콩","경기 민감형 소비재","의복/액세서리"
"China Hanya","8312","홍콩","경기 민감형 소비재","의복/액세서리"
"Zhejiang Yonglong Enterprises","8211","홍콩","경기 민감형 소비재","의복/액세서리"
"China Automotive Interior Decoration","0048","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Victory","1139","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"G.A. LTD","8126","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Furniweb","8480","홍콩","경기 민감형 소비재","의복/액세서리"
"Seamless Green China","8150","홍콩","경기 민감형 소비재","보석 및 은제품"
"Tree Holdings","8395","홍콩","경기 민감형 소비재","가구와 비품"
"Eminence Enterprise","0616","홍콩","경기 민감형 소비재","의복/액세서리"
"Mansion International","8456","홍콩","경기 민감형 소비재","의복/액세서리"
"Miko Intl","1247","홍콩","경기 민감형 소비재","의복/액세서리"
"Time2U Intl","1327","홍콩","경기 민감형 소비재","보석 및 은제품"
"Sling Group","8285","홍콩","경기 민감형 소비재","의복/액세서리"
"Bortex Global","8118","홍콩","경기 민감형 소비재","가구와 비품"
"Wang Tai","1400","홍콩","경기 민감형 소비재","직물 – 비의류"
"My Heart Bodibra","8297","홍콩","경기 민감형 소비재","의복/액세서리"
"Zhejiang Prospect","8273","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"E Lighting","8222","홍콩","경기 민감형 소비재","가구와 비품"
"Grand Peace Group","8108","홍콩","경기 민감형 소비재","가구와 비품"
"Geely Automobile","0175","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Guangzhou Automobile Group","2238","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Shenzhou Int","2313","홍콩","경기 민감형 소비재","의복/액세서리"
"Great Wall Motor","2333","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"ANTA Sports Products","2020","홍콩","경기 민감형 소비재","신발"
"Prada SpA","1913","홍콩","경기 민감형 소비재","의복/액세서리"
"Techtronic Industries","0669","홍콩","경기 민감형 소비재","가전과 공구"
"Brilliance China Automotive","1114","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Weichai Power Co","2338","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Dongfeng Motor Group","0489","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Haier Electronics","1169","홍콩","경기 민감형 소비재","가전과 공구"
"BAIC Motor Corp Ltd","1958","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Yue yuen ind","0551","홍콩","경기 민감형 소비재","신발"
"Samsonite International SA","1910","홍콩","경기 민감형 소비재","의복/액세서리"
"Minth Group Ltd","0425","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"이풍","0494","홍콩","경기 민감형 소비재","의복/액세서리"
"Landing Int Development","0582","홍콩","경기 민감형 소비재","가구와 비품"
"Nexteer Automotive Group Ltd","1316","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Sinotruk Hong Kong","3808","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"HengTen Networks","0136","홍콩","경기 민감형 소비재","사진술"
"Man Wah Holdings","1999","홍콩","경기 민감형 소비재","가구와 비품"
"Crystal International","2232","홍콩","경기 민감형 소비재","의복/액세서리"
"Billion Industrial Holdings","2299","홍콩","경기 민감형 소비재","직물 – 비의류"
"China First Capital","1269","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Hisense Kelon Electrical","0921","홍콩","경기 민감형 소비재","가전과 공구"
"Li Ning Co Ltd","2331","홍콩","경기 민감형 소비재","의복/액세서리"
"China Lilang Ltd","1234","홍콩","경기 민감형 소비재","의복/액세서리"
"Q Tech","1478","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"Chow Sang Sang Int","0116","홍콩","경기 민감형 소비재","보석 및 은제품"
"Pacific Textiles","1382","홍콩","경기 민감형 소비재","의복/액세서리"
"Skyworth Digital","0751","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"O Luxe Holdings","0860","홍콩","경기 민감형 소비재","보석 및 은제품"
"Texhong Textile","2678","홍콩","경기 민감형 소비재","의복/액세서리"
"Xtep International","1368","홍콩","경기 민감형 소비재","의복/액세서리"
"Cosmo Lady China","2298","홍콩","경기 민감형 소비재","의복/액세서리"
"Goodbaby Intl","1086","홍콩","경기 민감형 소비재","여가용 제품"
"Shanghai La Chapelle Fashion","6116","홍콩","경기 민감형 소비재","의복/액세서리"
"Regina Miracle Intl","2199","홍콩","경기 민감형 소비재","의복/액세서리"
"Stella Intl","1836","홍콩","경기 민감형 소비재","신발"
"JNBY Design","3306","홍콩","경기 민감형 소비재","의복/액세서리"
"Bosideng Int Holdings","3998","홍콩","경기 민감형 소비재","의복/액세서리"
"Yadea Group","1585","홍콩","경기 민감형 소비재","여가용 제품"
"China Dongxiang Co","3818","홍콩","경기 민감형 소비재","의복/액세서리"
"Grande","0186","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"Dah Chong Hong","1828","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Citychamp Watch Jewellery","0256","홍콩","경기 민감형 소비재","보석 및 은제품"
"Qingling Motors","1122","홍콩","경기 민감형 소비재","자동차와 트럭 제조"
"Yestar Healthcare","2393","홍콩","경기 민감형 소비재","사진술"
"Texwinca Holdings","0321","홍콩","경기 민감형 소비재","의복/액세서리"
"Xin Point","1571","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"361 Degrees Int","1361","홍콩","경기 민감형 소비재","신발"
"Honma Golf","6858","홍콩","경기 민감형 소비재","여가용 제품"
"Tai United","0718","홍콩","경기 민감형 소비재","의복/액세서리"
"Zhejiang Shibao","1057","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Weiqiao Textile Co","2698","홍콩","경기 민감형 소비재","직물 – 비의류"
"Hosa International Ltd","2200","홍콩","경기 민감형 소비재","의복/액세서리"
"Bestway Global","3358","홍콩","경기 민감형 소비재","여가용 제품"
"China Household","0692","홍콩","경기 민감형 소비재","가구와 비품"
"I.T. Limited","0999","홍콩","경기 민감형 소비재","의복/액세서리"
"South China","0413","홍콩","경기 민감형 소비재","신발"
"Best Pacific Intl","2111","홍콩","경기 민감형 소비재","직물 – 비의류"
"Xingda Int","1899","홍콩","경기 민감형 소비재","직물 – 비의류"
"Nameson","1982","홍콩","경기 민감형 소비재","의복/액세서리"
"Global Brands","0787","홍콩","경기 민감형 소비재","의복/액세서리"
"China Fordoo","2399","홍콩","경기 민감형 소비재","의복/액세서리"
"Goldlion","0533","홍콩","경기 민감형 소비재","의복/액세서리"
"NVC Lighting","2222","홍콩","경기 민감형 소비재","가구와 비품"
"Sfund","1367","홍콩","경기 민감형 소비재","의복/액세서리"
"Chongqing Machinery & Electric","2722","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Kasen Intl","0496","홍콩","경기 민감형 소비재","의복/액세서리"
"Samson","0531","홍콩","경기 민감형 소비재","가구와 비품"
"Dream Intl","1126","홍콩","경기 민감형 소비재","여가용 제품"
"Huazhong In-Vehicle","6830","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Time Watch Investments","2033","홍콩","경기 민감형 소비재","보석 및 은제품"
"Tonly Electronics","1249","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"Matrix","1005","홍콩","경기 민감형 소비재","여가용 제품"
"Co-Prosperity","0707","홍콩","경기 민감형 소비재","직물 – 비의류"
"Playmates","0635","홍콩","경기 민감형 소비재","여가용 제품"
"China Baofeng Intl","3966","홍콩","경기 민감형 소비재","가구와 비품"
"Yuhua Energy","2728","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"Eagle Nice Intl","2368","홍콩","경기 민감형 소비재","의복/액세서리"
"Morris Holdings","1575","홍콩","경기 민감형 소비재","가구와 비품"
"eFORCE","0943","홍콩","경기 민감형 소비재","가전과 공구"
"Best Food Hold","1488","홍콩","경기 민감형 소비재","의복/액세서리"
"Kader","0180","홍콩","경기 민감형 소비재","여가용 제품"
"Sitoy Group Holdings Ltd","1023","홍콩","경기 민감형 소비재","의복/액세서리"
"Addchance","3344","홍콩","경기 민감형 소비재","의복/액세서리"
"Neo-Neon","1868","홍콩","경기 민감형 소비재","가구와 비품"
"Cabbeen Fashion","2030","홍콩","경기 민감형 소비재","의복/액세서리"
"Royale Furniture","1198","홍콩","경기 민감형 소비재","가구와 비품"
"Kingmaker Footwear","1170","홍콩","경기 민감형 소비재","신발"
"Theme Intl","0990","홍콩","경기 민감형 소비재","의복/액세서리"
"Fountain Set","0420","홍콩","경기 민감형 소비재","직물 – 비의류"
"Imperium Group Global","0776","홍콩","경기 민감형 소비재","가구와 비품"
"Sino Golf","0361","홍콩","경기 민감형 소비재","여가용 제품"
"Xinchen China Power","1148","홍콩","경기 민감형 소비재","자동차와 트럭 부품"
"Embry","1388","홍콩","경기 민감형 소비재","의복/액세서리"
"HongDa Financial","1822","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
"Kin Yat Holdings","0638","홍콩","경기 민감형 소비재","가전과 공구"
"Changhong Jiahua","8016","홍콩","경기 민감형 소비재","오디오와 비디오 장비"
