"종목","기호","거래소","부문","산업"
"Tianshan Cemen A","000877","심천","자본재","건설 – 원자재"
"Jilin Guanghua A","000546","심천","자본재","건설 – 원자재"
"Shirongzhaoye A","002016","심천","자본재","건설 서비스"
"Dragon Pipe A","002619","심천","자본재","건설 – 원자재"
"Keda Group","600986","상하이","자본재","건설 서비스"
"Shanghai Shibei Hi-Tech A","600604","상하이","자본재","건설 서비스"
"Shanghai Shibei Hi-Tech B","900902","상하이","자본재","건설 서비스"
"Shanghai Industrial Dev","600748","상하이","자본재","건설 서비스"
"Nanjing Gaoke","600064","상하이","자본재","건설 서비스"
"Zhejiang Dingli Machinery","603338","상하이","자본재","다종 자본재"
"Jack Sewing Machine","603337","상하이","자본재","다종 자본재"
"Zbom Cabinets","603801","상하이","자본재","건설 – 용품과 비품"
"Shenzhen Heungkong","600162","상하이","자본재","건설 서비스"
"Xiangtan Electric","600416","상하이","자본재","다종 자본재"
"Poten Environment","603603","상하이","자본재","건설 서비스"
"Sz Centralcon A","000042","심천","자본재","건설 서비스"
"Sz Real Est A","000029","심천","자본재","건설 서비스"
"Zhengzhou Mining Machinery","601717","상하이","자본재","다종 자본재"
"China Enterprise","600675","상하이","자본재","건설 서비스"
"Jangho Group","601886","상하이","자본재","건설 서비스"
"Nanjing ESTUN Auto","002747","심천","자본재","다종 자본재"
"China Western Power Industrial A","002630","심천","자본재","다종 자본재"
"Liugong A","000528","심천","자본재","건설과 농업용 기계"
"Sz Zhenye A","000006","심천","자본재","건설 서비스"
"Shangfeng Cement A","000672","심천","자본재","건설 – 원자재"
"Luxin Venture","600783","상하이","자본재","다종 자본재"
"Shunfa Hengye A","000631","심천","자본재","건설 서비스"
"Wuxi Huadong Heavy Machinery A","002685","심천","자본재","다종 자본재"
"Bauing Decoration A","002047","심천","자본재","건설 서비스"
"Zj Kangsheng A","002418","심천","자본재","다종 자본재"
"CSSC Steel Structure Eng","600072","상하이","자본재","건설 – 용품과 비품"
"China Sports Industry","600158","상하이","자본재","건설 서비스"
"Shanghai Wanye Enterprises","600641","상하이","자본재","건설 서비스"
"Jiangxi Hongdu Aviation","600316","상하이","자본재","항공 우주와 방위"
"Sz Capstone A","000038","심천","자본재","건설 서비스"
"Jingwei Textile A","000666","심천","자본재","다종 자본재"
