"종목","기호","거래소","부문","산업"
"Binh Duong PP Pack","HBD","하노이","기초 소재","컨테이너와 포장"
"Phu Thinh Metallurgy JSC","PTK","하노이","기초 소재","금속 광업"
"Huu Lien Asia Corp","HLA","하노이","기초 소재","철과 철강"
"Hung Dao Container","HDO","하노이","기초 소재","컨테이너와 포장"
"General Materials Biochemistry Fert","HSI","하노이","기초 소재","화학제조"
"Manganese Mineral","MMC","하노이","기초 소재","금속 광업"
"Viky Plastic JSC","VKP","하노이","기초 소재","컨테이너와 포장"
"Viet Phat Import Export","VPG","Ho Chi Minh","기초 소재","금속 광업"
"Vietnam Pesticide JSC","VPS","Ho Chi Minh","기초 소재","화학제조"
"Petrovietnam Drilling Mud JSC","PVC","하노이","기초 소재","화학제조"
"Dong A Plastic Group JSC","DAG","Ho Chi Minh","기초 소재","조립식 플라스틱과 고무"
"Hai Phong Paint JSC","HPP","하노이","기초 소재","화학제조"
"HGM","HGM","하노이","기초 소재","금속 광업"
"Quang Binh Import and Export JSC","QBS","Ho Chi Minh","기초 소재","화학제조"
"An Phat Yen Bai Mineral Plastic","HII","Ho Chi Minh","기초 소재","화학 제품 – 플라스틱과 고무"
"Tung Kuang Industrial JSC","TKU","하노이","기초 소재","다종 조립 제품"
"Techno Agricultural Supplying JSC","TSC","Ho Chi Minh","기초 소재","화학제조"
"Van Dien Fused Magnesium Phosphate","VAF","Ho Chi Minh","기초 소재","화학제조"
"PetroVietnam Coating JSC","PVB","하노이","기초 소재","다종 조립 제품"
"Thanh Nam","TNI","Ho Chi Minh","기초 소재","다종 조립 제품"
"Taya Vietnam Electric Wire and Cabl","TYA","Ho Chi Minh","기초 소재","다종 조립 제품"
"Pha Le Plastics","PLP","Ho Chi Minh","기초 소재","화학 제품 – 플라스틱과 고무"
"Hochiminh City Metal Corp","HMC","Ho Chi Minh","기초 소재","다종 조립 제품"
"A Dong Paint","ADP","하노이","기초 소재","화학제조"
"Thai Trung Steel","TTS","하노이","기초 소재","철과 철강"
"Saigon Plant Protection JSC","SPC","하노이","기초 소재","화학제조"
"Industrial Gas Welding Electrode","SVG","하노이","기초 소재","화학제조"
"Thong Nhat Rubber JSC","TNC","Ho Chi Minh","기초 소재","임업과 목재 제품"
"Da Nang Steel JSC","DNS","하노이","기초 소재","철과 철강"
"Bien Hoa Steel JSC","VCA","하노이","기초 소재","철과 철강"
"Dong Anh C&F","DFC","하노이","기초 소재","다종 조립 제품"
"Hcd Investment Producing","HCD","Ho Chi Minh","기초 소재","조립식 플라스틱과 고무"
"Tan Dai Hung Plastic JSC","TPC","Ho Chi Minh","기초 소재","컨테이너와 포장"
"Song Hong Aluminum","NSH","하노이","기초 소재","금속 광업"
"Hapaco Group JSC","HAP","Ho Chi Minh","기초 소재","종이와 종이 제품"
"Hatinh Minerals Trading","MTA","하노이","기초 소재","금속 광업"
"Son Ha Sai Gon","SHA","Ho Chi Minh","기초 소재","다종 조립 제품"
"VBC","VBC","하노이","기초 소재","컨테이너와 포장"
"Binh Dinh Minerals JSC","BMC","Ho Chi Minh","기초 소재","금속 광업"
"Vien Dong Investment Development","VID","Ho Chi Minh","기초 소재","종이와 종이 제품"
"DNY","DNY","하노이","기초 소재","철과 철강"
"Thu Duc Steel","TDS","하노이","기초 소재","철과 철강"
"Yen Bai Forest JSC","CAP","하노이","기초 소재","종이와 종이 제품"
"CPC","CPC","하노이","기초 소재","화학제조"
"Ninh Binh Phosphate","NFC","하노이","기초 소재","화학제조"
"Nha Be Steel JSC","TNB","하노이","기초 소재","철과 철강"
"Ben Thanh Rubber JSC","BRC","Ho Chi Minh","기초 소재","조립식 플라스틱과 고무"
"SADICO CAN THO","SDG","하노이","기초 소재","컨테이너와 포장"
"Me Lin Steel","MEL","하노이","기초 소재","다종 조립 제품"
"Kim Vi Inox Import Export","KVC","하노이","기초 소재","철과 철강"
"SAPLASTIC. JSC","SPP","하노이","기초 소재","컨테이너와 포장"
"Petroleum Mechanical JSC","PMS","하노이","기초 소재","컨테이너와 포장"
"Duong Hieu Trading and Mining","DHM","Ho Chi Minh","기초 소재","금속 광업"
"KSH Investment and Development","KSH","Ho Chi Minh","기초 소재","금속 광업"
"TAPLAST","TPP","하노이","기초 소재","컨테이너와 포장"
"Bamcorp.","BKC","하노이","기초 소재","금속 광업"
"HSDA","HDA","하노이","기초 소재","화학제조"
"Mechanical Engineering Metallurgy","SDK","하노이","기초 소재","다종 조립 제품"
