"종목","기호","거래소","부문","산업"
"크라운제과","005740","서울","소비재/ 경기 방어형","식품 가공"
"Sajodongaone","008040","서울","소비재/ 경기 방어형","식품 가공"
"Maeil Dairy Industry","005990","KOSDAQ","소비재/ 경기 방어형","음료 (비알코올성)"
"한국화장품제조","003350","서울","소비재/ 경기 방어형","개인과 가계용 제품"
"Sempio Foods","248170","서울","소비재/ 경기 방어형","식품 가공"
"모나리자","012690","서울","소비재/ 경기 방어형","개인과 가계용 제품"
"PungkukAlcholnd","023900","KOSDAQ","소비재/ 경기 방어형","음료(알코올성)"
"오리엔트바이오","002630","서울","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Yangjisa","030960","KOSDAQ","소비재/ 경기 방어형","사무용품"
"사조대림","003960","서울","소비재/ 경기 방어형","식품 가공"
"Coloray International","900310","KOSDAQ","소비재/ 경기 방어형","개인과 가계용 제품"
"Woorison F&G","073560","KOSDAQ","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Crown Confectionery","264900","서울","소비재/ 경기 방어형","식품 가공"
"HL Science","239610","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"HS Vital","204990","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"조흥","002600","서울","소비재/ 경기 방어형","식품 가공"
"Outin Futures","227610","KOSDAQ","소비재/ 경기 방어형","개인과 가계용 제품"
"Next BT","065170","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"Hyundai C F Inc","227840","서울","소비재/ 경기 방어형","식품 가공"
"사조오양","006090","서울","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"사조씨푸드","014710","서울","소비재/ 경기 방어형","식품 가공"
"FarmStory","027710","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"보락","002760","서울","소비재/ 경기 방어형","음료 (비알코올성)"
"Genic","123330","KOSDAQ","소비재/ 경기 방어형","개인과 가계용 제품"
"Dongwoo","088910","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"Kook Soon Dang","043650","KOSDAQ","소비재/ 경기 방어형","음료(알코올성)"
"MSC","009780","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"CJ씨푸드","011150","서울","소비재/ 경기 방어형","식품 가공"
"보해양조","000890","서울","소비재/ 경기 방어형","음료(알코올성)"
"Leenos","039980","KOSDAQ","소비재/ 경기 방어형","개인과 가계용 제품"
"우성사료","006980","서울","소비재/ 경기 방어형","식품 가공"
"삼성출판사","068290","서울","소비재/ 경기 방어형","사무용품"
"Cherrybro","066360","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"Cheoum & C","111820","KOSDAQ","소비재/ 경기 방어형","개인과 가계용 제품"
"삼정펄프","009770","서울","소비재/ 경기 방어형","개인과 가계용 제품"
"Boratr","250000","KOSDAQ","소비재/ 경기 방어형","식품 가공"
"서울식품","004410","서울","소비재/ 경기 방어형","식품 가공"
"마니커","027740","서울","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"고려산업","002140","서울","소비재/ 경기 방어형","식품 가공"
