"종목","기호","거래소","부문","산업"
"Choice Development","9929","대만","서비스","인쇄와 출판"
"Carnival","1417","대만","서비스","여가 활동"
"United Advertising","8497","대만","서비스","광고"
"Hotel Garden","2702","대만","서비스","호텔과 모텔"
"New Palace","8940","대만","서비스","레스토랑"
"China Television","9928","대만","서비스","방송과 케이블 티브이"
"Chung Fu","1435","대만","서비스","부동산 운용"
"Falcon Power","1516","대만","서비스","폐기물 관리 서비스"
"FX Hotels","2724","TPEX","서비스","호텔과 모텔"
"TTFB","2729","TPEX","서비스","레스토랑"
"Mr. Onion","2740","TPEX","서비스","레스토랑"
"Redhorse","2928","TPEX","서비스","소매(전문)"
"MedFirst Healthcare","4175","TPEX","서비스","소매(식료잡화)"
"Fu Chian Tire","5102","TPEX","서비스","폐기물 관리 서비스"
"ACTi","5240","TPEX","서비스","보안 시스템과 서비스"
"Cube Magic","5286","TPEX","서비스","소매(카탈로그와 메일 주문)"
"Vate Tech","5344","TPEX","서비스","사업 서비스"
"Nan Ren Hu Leisure","5905","TPEX","서비스","여가 활동"
"Deltamac Taiwan","6144","TPEX","서비스","영화"
"Sporton Intl","6146","TPEX","서비스","사업 서비스"
"Acula Tech","3434","TPEX","서비스","보안 시스템과 서비스"
"Tekom Tech","6294","TPEX","서비스","학교"
"Kuang Hong Arts","6596","TPEX","서비스","여가 활동"
"Taiwan Television","8329","TPEX","서비스","방송과 케이블 티브이"
"Redwood Group","8426","TPEX","서비스","사업 서비스"
"E&E Recycling","8440","TPEX","서비스","폐기물 관리 서비스"
"Forward Graphic","8906","TPEX","서비스","인쇄 서비스"
"Shen s Art Printing","8921","TPEX","서비스","인쇄 서비스"
"Everlance","8934","TPEX","서비스","부동산 운용"
"Renjie Oldsichuan Catering","2741","TPEX","서비스","레스토랑"
"Shih Her Tech","3551","TPEX","서비스","사업 서비스"
"VHQ Media","4803","TPEX","서비스","영화"
"Da Lue Intl","4804","TPEX","서비스","개인 서비스"
"Pchomestore","4965","TPEX","서비스","소매(카탈로그와 메일 주문)"
"DBTEL","5304","TPEX","서비스","부동산 운용"
"Formosa Optical Tech","5312","TPEX","서비스","소매(전문)"
"Sunfon Construction","5514","TPEX","서비스","부동산 운용"
"Poya Intl","5904","TPEX","서비스","소매(백화점과 할인점)"
"Sunfar Computer","6154","TPEX","서비스","소매(기술제품)"
"Welldone Co","6170","TPEX","서비스","통신 서비스"
"Sung Gang Asset Management","6240","TPEX","서비스","인쇄와 출판"
"Art Emperor Tech","6650","TPEX","서비스","소매(전문)"
"Mikobeaute Intl","6574","TPEX","서비스","소매(전문)"
"Cashbox Partyworld","8359","TPEX","서비스","카지노와 게임"
"Samebest","8489","TPEX","서비스","영화"
"China Times Publishing","8923","TPEX","서비스","인쇄와 출판"
"Pleasant Hotels Intl","2718","TPEX","서비스","호텔과 모텔"
"Manhattan Hotel","2738","TPEX","서비스","호텔과 모텔"
"Richmond Intl Travel","2743","TPEX","서비스","개인 서비스"
