"종목","기호","거래소","부문","산업"
"Mestek Inc","MCCK","OTC Markets","자본재","다종 자본재"
"Hardinge","HDNG","나스닥","자본재","다종 자본재"
"Gencor Industries","GENC","나스닥","자본재","건설과 농업용 기계"
"New Home Co","NWHM","뉴욕","자본재","건설 서비스"
"Smart Sand","SND","나스닥","자본재","건설 – 원자재"
"보잉","BA","뉴욕","자본재","항공 우주와 방위"
"3M","MMM","뉴욕","자본재","건설 – 용품과 비품"
"제너럴 일렉트릭","GE","뉴욕","자본재","항공 우주와 방위"
"하니웰","HON","뉴욕","자본재","항공 우주와 방위"
"유나이티드 테크놀로지스","UTX","뉴욕","자본재","항공 우주와 방위"
"록히드 마틴","LMT","뉴욕","자본재","항공 우주와 방위"
"캐터필러","CAT","뉴욕","자본재","건설과 농업용 기계"
"제너럴 다이내믹스","GD","뉴욕","자본재","항공 우주와 방위"
"레이시온","RTN","뉴욕","자본재","항공 우주와 방위"
"디어","DE","뉴욕","자본재","건설과 농업용 기계"
"Lam Research Corp","LRCX","나스닥","자본재","다종 자본재"
"존슨콘트롤즈","JCI","뉴욕","자본재","건설 – 용품과 비품"
"커민스","CMI","뉴욕","자본재","다종 자본재"
"Ingersoll-Rand","IR","뉴욕","자본재","다종 자본재"
"해리스","HRS","뉴욕","자본재","항공 우주와 방위"
"Cnh Industral Nv","CNHI","뉴욕","자본재","건설과 농업용 기계"
"DR호튼","DHI","뉴욕","자본재","건설 서비스"
"Transdigm Group Inc","TDG","뉴욕","자본재","항공 우주와 방위"
"패스널","FAST","나스닥","자본재","건설과 농업용 기계"
"벌칸 머티리얼","VMC","뉴욕","자본재","건설 – 원자재"
"Lennar Corp B","LENb","뉴욕","자본재","건설 서비스"
"레너","LEN","뉴욕","자본재","건설 서비스"
"자일럼","XYL","뉴욕","자본재","다종 자본재"
"Martin Marietta Materials Inc","MLM","뉴욕","자본재","건설 – 원자재"
"마스코","MAS","뉴욕","자본재","건설 – 용품과 비품"
"NVR Inc","NVR","뉴욕","자본재","건설 서비스"
"IDEX","IEX","뉴욕","자본재","다종 자본재"
"Spirit Aerosystems Holdings Inc","SPR","뉴욕","자본재","항공 우주와 방위"
"Owens Corning","OC","뉴욕","자본재","건설 – 용품과 비품"
"Fortune Brands Home & Security","FBHS","뉴욕","자본재","건설 – 용품과 비품"
"Sensata Tech","ST","뉴욕","자본재","항공 우주와 방위"
"Technip","TNHPF","OTC Markets","자본재","건설 서비스"
"펄티 그룹","PHM","뉴욕","자본재","건설 서비스"
"Lennox International","LII","뉴욕","자본재","다종 자본재"
"Heico Corp A","HEIa","뉴욕","자본재","항공 우주와 방위"
"Heico Corp","HEI","뉴욕","자본재","항공 우주와 방위"
"제이콥스 엔지니어링","JEC","뉴욕","자본재","건설 서비스"
"플루오르","FLR","뉴욕","자본재","건설 서비스"
"Orbital ATK Inc","OA","뉴욕","자본재","항공 우주와 방위"
"Graco Inc","GGG","뉴욕","자본재","다종 자본재"
"Zebra Tech","ZBRA","나스닥","자본재","다종 자본재"
"The Middleby","MIDD","나스닥","자본재","다종 자본재"
"플리어시스템","FLIR","나스닥","자본재","항공 우주와 방위"
"Watsco B Inc","WSOb","뉴욕","자본재","다종 자본재"
"Watsco Inc","WSO","뉴욕","자본재","다종 자본재"
"Toll Brothers","TOL","뉴욕","자본재","건설 서비스"
"Toro Co.","TTC","뉴욕","자본재","건설과 농업용 기계"
