Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Tianrun Crank A,2283,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Healthcare,603313,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Jilin Fibre A,420,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhong Tong Bus A,957,심천,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Bosun Tools A,2282,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Zhejiang Xinao Textiles,603889,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Ningxia Zhongyin Cashmere,982,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Huada Automotive,603358,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Guangdong Tonze Electric,2759,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Zynp A,2448,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
HMT Xiamen Tech Materials,603306,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Zhejiang Aokang Shoes,603001,상하이,s04,경기 민감형 소비재,신발,O,null,null
Liaoning SG Auto,600303,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Edifier Technology Co Ltd,2351,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Orient International,600278,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Vie Science Tech A,2590,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Shanghai Baolong Auto,603197,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Tj Motor Dies A,2510,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Henglin Chair A,603661,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Yunnan Xiyi Ind A,2265,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Zhaofeng Mechanical,300695,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Kairuide Holding Co Ltd,2072,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Xingmin Wheel A,2355,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Sunvim Group A,2083,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Hanwang Tech A,2362,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Lancy A,2612,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Furun,600070,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Doublestar A,599,심천,s04,경기 민감형 소비재,타이어,O,null,null
Jiangsu Sunshine,600220,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Whirlpool China,600983,상하이,s04,경기 민감형 소비재,가전과 공구,O,null,null
Guoguang Elec A,2045,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Guangdong Boxin,600083,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Shenzhen Huijie,2763,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Jiangsu Yueda Invest,600805,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Shanghai Phoenix A,600679,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Shanghai Phoenix B,900916,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Shanghai Shenda,600626,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Guangtai Equip A,2111,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Xixia Auto Pump A,2536,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Guizhou Guihang Auto,600523,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Anhui Ankai A,868,심천,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Guilin Fuda,603166,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Guangdong Sunwill Pre Plastic A,2676,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Beijing Toread Outdoor Product,300005,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
China Jialing Industrial,600877,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Zhonglu A,600818,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Shandong Gold Phoenix,603586,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhonglu B,900915,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Aerosun Corp,600501,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Shandong Ruyi A,2193,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Hubei Mailyard Share,600107,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Jasan Holding,603558,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Hefei Meiling,200521,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Meiling A,521,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Shanghai Dragon,600630,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Fiyta Hold A,26,심천,s04,경기 민감형 소비재,보석 및 은제품,O,null,null
Fiyta,200026,심천,s04,경기 민감형 소비재,보석 및 은제품,O,null,null
LeKing Wellness,300247,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Chengdu Xiling Power A,300733,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
VT Industrial,300707,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Youpon Ceiling A,2718,심천,s04,경기 민감형 소비재,가구와 비품,O,null,null
Fuxin Dare Automotive Parts,300473,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Goldlok Toys A,2348,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Changshu Automotive Trim,603035,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Xinye Textile A,2087,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Fujian Furi Electronics,600203,상하이,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Lucky Film,600135,상하이,s04,경기 민감형 소비재,사진술,O,null,null
Zhuhai Enpower,300681,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Huamao Textile A,850,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Xiamen Overseas Chinese Electronic,600870,상하이,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Zhejiang Shibao A,2703,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Eaglerise Electric A,2922,심천,s04,경기 민감형 소비재,가구와 비품,O,null,null
Chongqing Landai Powertrain,2765,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Changzhou Tenglong Auto Parts,603158,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Noblift Equipment,603611,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Sunyes Elec A,2388,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Zj Baoxiniao A,2154,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Yuandong Drive A,2406,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Dongfeng Electronic Tech,600081,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Suzhou TA&A Ultra Clean,300390,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Bothwin Invest A,760,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Xinlong Hold A,955,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Wuxi Best,300580,심천,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Lianfa Textile A,2394,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Shanghai Beite Tech,603009,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Sh Challenge A,2486,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhenjiang Dongfang Electric Heat,300217,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Ming Jewelry A,2574,심천,s04,경기 민감형 소비재,보석 및 은제품,O,null,null
Shandong Hiking A,600735,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Kanglongda Special,603665,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Jinfei Kaida Wheel,2863,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Jiaxin Silk A,2404,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang CFMoto Power,603129,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Hefei Changqing Machinery,603768,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Aucma,600336,상하이,s04,경기 민감형 소비재,가전과 공구,O,null,null
Kennede Elec A,2723,심천,s04,경기 민감형 소비재,가구와 비품,O,null,null
Nanjing Inform Storage,603066,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Jiangsu Olive Sensors,300507,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Sichuan Zhenjing A,603477,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Hubei Yingtong Telecom,2861,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
V-Grass Fashion,603518,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Chengdu Haoneng Tech A,603809,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Kehua A,603161,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Guizhou Tyre A,589,심천,s04,경기 민감형 소비재,타이어,O,null,null
Qijing Machinery,603677,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Nanjing OLO Home,603326,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
DEA General Aviation Holding,2260,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Sc Haowu Electromechanical A,757,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Soyea A,909,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Zhejiang Zomax,603767,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Suzhou Jin Hong Shun Auto,603922,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Xingye Leather Technology A,2674,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Busen Garments A,2569,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Ningbo United Group,600051,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Harbin Dongan Auto,600178,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Chenfeng Science A,603685,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Huasi Group A,2494,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Longji Machinery A,2363,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Impulse Qingdao Health,2899,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Jiangsu Sainty,600287,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Tieliu Clutch,603926,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Beijing Hanbang Technology,300449,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Veken Elite,600152,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Shandong Liancheng A,2921,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
UE Furniture,603600,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Jiangsu Xinri E-Vehicle,603787,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
BanBao,603398,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Jiangsu Jinling Sports Equipment,300651,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Hualing Xingma Auto,600375,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Baoding Lucky Innovative Materials,300446,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Changchun Yidong Clutch,600148,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Tiantai Xianghe,603500,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Harbin VITI Electronics,603023,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Jinyu Auto A,803,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Shenzhen Fluence Tech,300647,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Sunrise Wheel A,2593,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Aeolus Tyre,600469,상하이,s04,경기 민감형 소비재,타이어,O,null,null
Tecnon Fujianmmercial Lighting,300650,심천,s04,경기 민감형 소비재,가구와 비품,O,null,null
Anshan Senyuan Road Bridge,300210,심천,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Chengzhou Nrb A,2708,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Chinadive Watersports,300526,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Shanghai Lianming Machinery,603006,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Xiamen Yanjan New Material,300658,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Zhonghe,2070,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Ningbo Heli Mould A,603917,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Ningbo Shenglong Automotive,603178,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Bangjie Digital Knit A,2634,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Shanghai Carthane,603037,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
HangZhou Nbond Nonwovens,603238,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Saturday Shoes A,2291,심천,s04,경기 민감형 소비재,신발,O,null,null
Shenzhen Terca A,2213,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Shanghai Sanmao Enterprise B,900922,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Shanghai Sanmao Enterprise A,600689,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Harson Trading China,603958,상하이,s04,경기 민감형 소비재,신발,O,null,null
Guanghe Landscape,600234,상하이,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Lanzhou Sanmao Industrial,779,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Nanjing Aolian Ae&Ea,300585,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Jiangsu Sanfangxiang,600370,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Ribo Fashion,603196,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Giuseppe Garment A,2687,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Loctek Ergonomic Tech A,300729,심천,s04,경기 민감형 소비재,가구와 비품,O,null,null
A-Zenith Furniture,603389,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Zhejiang Zhongjian Tech,2779,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Hunan Oil Pump,603319,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
ADD Industry Zhejiang,603089,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Liaoning Shidai Wanheng,600241,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Suzhou Goldengreen Tech,2808,심천,s04,경기 민감형 소비재,사진술,O,null,null
Guangdong Dcenti,603335,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Jiangsu Riying Electronics,603286,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Nanjing Textiles,600250,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Hongda High-Tech A,2144,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
The Inner Mongolia Chilechuan Tech,611,심천,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Jianglong Shipbuilding,300589,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Sichuan Huati Lighting,603679,상하이,s04,경기 민감형 소비재,가구와 비품,O,null,null
Huafang Co Ltd,600448,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang Golden Eagle,600232,상하이,s04,경기 민감형 소비재,직물 – 비의류,O,null,null
Jiangsu Holly,600128,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Hainan Drinda Automotive Trim,2865,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Yangzhou Asiastar Bus,600213,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Tongrun Equipment A,2150,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Hl Corp A,2105,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Shenzhen TVT Digital Tech,2835,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
China Bicycle,200017,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Sz Ch Bicycle A,17,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
HiVi Acoustics,2888,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Shanghai Worth Garden Co Ltd,300483,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Yueling A,2725,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Zhejiang Dehong Automotive,603701,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Shifeng Cultural,2862,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Sichuan Langsha,600137,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Hailun Piano,300329,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Comefly Outdoor,603908,상하이,s04,경기 민감형 소비재,여가용 제품,O,null,null
Huaiji Dengyun Auto-parts,2715,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Linhai Co Ltd,600099,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Fujian Fynex Textile,600493,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Zhejiang New Jialian Electronics,2188,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Hunan Huasheng,600156,상하이,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Shandong Jintai,600385,상하이,s04,경기 민감형 소비재,보석 및 은제품,O,null,null
Sunlight Elec A,2473,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Chongqing Jianshe Motorcycle,200054,심천,s04,경기 민감형 소비재,여가용 제품,O,null,null
Tsann Kuen China,200512,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
Kama,900953,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
SAIC Motor Corp,600104,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Hik Vision Digi A,2415,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Midea Group A,333,심천,s04,경기 민감형 소비재,가전과 공구,O,null,null
BYD A,2594,심천,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Guangzhou Automobile A,601238,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
Qingdao Haier,600690,상하이,s04,경기 민감형 소비재,가전과 공구,O,null,null
Great Wall Motor,601633,상하이,s04,경기 민감형 소비재,자동차와 트럭 제조,O,null,null
HUAYU Auto,600741,상하이,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
Dahua Tech A,2236,심천,s04,경기 민감형 소비재,오디오와 비디오 장비,O,null,null
Jiangsu Sanyou,2044,심천,s04,경기 민감형 소비재,의복/액세서리,O,null,null
Weichai Power A,338,심천,s04,경기 민감형 소비재,자동차와 트럭 부품,O,null,null
