Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Qingdao TGOOD Electric,300001,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen Ysstech Info-Tech,300377,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhongk Sanhuan A,970,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Insigma,600797,상하이,s10,테크놀로지,통신 장비,O,null,null
Focused Photonics Hangzhou Inc,300203,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Hefei Meiya Optoelectronic Tec A,2690,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Beijing Teamsun Tech,600410,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Fenghua Adv A,636,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Tatwah Smartech Co Ltd,2512,심천,s10,테크놀로지,반도체,O,null,null
Shenzhen Kaifa A,21,심천,s10,테크놀로지,컴퓨터 데이터 저장 장치,O,null,null
Zj Netsun A,2095,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Ningbo Sanxing Medical Electric,601567,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Red Arrow A,519,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Wuhan Jingce Electronic,300567,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
People.Cn,603000,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Guangdong Ellington Electronics,603328,상하이,s10,테크놀로지,반도체,O,null,null
Zhongli Sci&Tech A,2309,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
G-bits Network,603444,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Sieyuan Electric A,2028,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Far East Smarter Energy,600869,상하이,s10,테크놀로지,통신 장비,O,null,null
Shandong Sinocera Func Material,300285,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Henan Pinggao Electric,600312,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Fujian Torch Electron Tech,603678,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Victory Giant Tech,300476,심천,s10,테크놀로지,반도체,O,null,null
Julong,300202,심천,s10,테크놀로지,사무실 장비,O,null,null
Clou Elect A,2121,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Bluedon Info Security Tech,300297,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Beijing E Hualu Info Tech,300212,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
CEC CoreCast,600764,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Hunan Aihua,603989,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Genimous Tech,676,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Taiji Computer A,2368,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Xj Electric A,400,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Space Appliance A,2025,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Nsfocus Information Tech,300369,심천,s10,테크놀로지,통신 장비,O,null,null
Wolong Electric,600580,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen Hifuture Electric,2168,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Cpt Tech Group A,536,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Nanjing Kangni Mechanical & Electrical,603111,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Jinlong Machinery Electronic,300032,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Camel Group,601311,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen InfoGem,300085,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Huadong Tech A,727,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Zj Dilong A,2247,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Longshine Tech,300682,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Glarun Tech,600562,상하이,s10,테크놀로지,통신 장비,O,null,null
Yongda Group A,2622,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
New Beiyang It A,2376,심천,s10,테크놀로지,컴퓨터 주변기기,O,null,null
Shenzhen Tatfook Tech,300134,심천,s10,테크놀로지,통신 장비,O,null,null
Risen Energy,300118,심천,s10,테크놀로지,반도체,O,null,null
Sunstone Develop,603612,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing Hezong Science & Tech,300477,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Electric Connector,300679,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Foryou,2906,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Akcome Solar A,2610,심천,s10,테크놀로지,반도체,O,null,null
Xiamen Faratronic,600563,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guangxi Information Network,600936,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Sh Belling,600171,상하이,s10,테크놀로지,반도체,O,null,null
Das Intellitech A,2421,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Baoding Tianwei Baobian,600550,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guide Infrared A,2414,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Hubei Dinglong Chemical,300054,심천,s10,테크놀로지,반도체,O,null,null
Wondershare Tech A,300624,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Unilumin,300232,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Chunxing Pre Mec A,2547,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guangdong Eastone Century,300310,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Foshan Light A,541,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Foshan Electrical Lighting,200541,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing Jingyuntong Tech,601908,상하이,s10,테크놀로지,반도체,O,null,null
Goldcard High Tech Co Ltd,300349,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Beijing Lanxum Tech Co,300010,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Kstar Science A,2518,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Rongxin Power Electronic,2123,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Chengdu CORPRO Technology Co Ltd,300101,심천,s10,테크놀로지,통신 장비,O,null,null
Goldenmax International Tech A,2636,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Inesa Intelligent Tech A,600602,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Inesa Intelligent Tech B,900901,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Qingdao Topscomm,603421,상하이,s10,테크놀로지,통신 장비,O,null,null
Skyworthdt A,810,심천,s10,테크놀로지,통신 장비,O,null,null
Sichuan Xunyou Network Tech,300467,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Jiangsu Hoperun Software,300339,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Jiangsu Changfa A,2413,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Suzhou Keda Tech,603660,상하이,s10,테크놀로지,통신 장비,O,null,null
Beijing SuperMap Software,300036,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhuhai Orbita Control Eng,300053,심천,s10,테크놀로지,반도체,O,null,null
Haoningda Meters A,2356,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Jiangsu Zongyi,600770,상하이,s10,테크놀로지,반도체,O,null,null
Beijing Chinese Digital Publishing,300364,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Join-Cheer Soft A,2279,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Gci Science & Tech A,2544,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Guomai Tech A,2093,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhejiang Shangfeng Industrial,967,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shanghai Feilo Acoustics,600651,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Sunsea Telecom A,2313,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Aerospace H Tech A,901,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hakim Unique Internet,300300,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Beijing Global Safety,300523,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Anhui Sun Create Electronics,600990,상하이,s10,테크놀로지,통신 장비,O,null,null
Vtron Technologies Ltd,2308,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Deren Electronic A,2055,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Grinm Materials,600206,상하이,s10,테크놀로지,반도체,O,null,null
Beijing Baofeng Tech,300431,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Hangzhou Century,300078,심천,s10,테크놀로지,반도체,O,null,null
Beijing Forever Tech,300365,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Huayi Electric,600290,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen Aisidi A,2416,심천,s10,테크놀로지,통신 장비,O,null,null
United Electronics A,2642,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Yinhe Hi-Tech A,806,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hunan Corun Energy,600478,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guangzhou Hongli Opto Electron,300219,심천,s10,테크놀로지,반도체,O,null,null
Qingdao Eastsoft Communic Tech,300183,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Kyland Tech,300353,심천,s10,테크놀로지,통신 장비,O,null,null
Shanghai AtHub,603881,상하이,s10,테크놀로지,컴퓨터 하드웨어,O,null,null
Meili A,815,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Qingdao Hengshun Zhongsheng,300208,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Aerospace Auto,600151,상하이,s10,테크놀로지,반도체,O,null,null
Nationstar A,2449,심천,s10,테크놀로지,반도체,O,null,null
Jolywood Suzhou Sunwatt,300393,심천,s10,테크놀로지,반도체,O,null,null
New Sea Union A,2089,심천,s10,테크놀로지,통신 장비,O,null,null
Raisecom Tech,603803,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen Sinovatio A,2912,심천,s10,테크놀로지,통신 장비,O,null,null
Shanghai Fengyuzhu Exhibition,603466,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
All Winner Technology Co Ltd,300458,심천,s10,테크놀로지,반도체,O,null,null
Shenzhen H&T A,2402,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Shenzhen Liantronics,300269,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Wanma Cable A,2276,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
B-Soft Co Ltd,300451,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
China National Software,600536,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Circuit Tech A,2436,심천,s10,테크놀로지,반도체,O,null,null
Shenzhen Capchem Tech,300037,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guangdong Dynavolt Power Tech A,2684,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shanghai Diesel Engine A,600841,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shanghai Diesel Engine B,900920,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Goke Microelectronics,300672,심천,s10,테크놀로지,반도체,O,null,null
Shanghai East-China Computer,600850,상하이,s10,테크놀로지,컴퓨터 하드웨어,O,null,null
Shanghai Fullhan Microelectronics,300613,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Wuhan PS Information Tech,300184,심천,s10,테크놀로지,반도체,O,null,null
Shanghai DZH,601519,상하이,s10,테크놀로지,컴퓨터 주변기기,O,null,null
Talkweb Info Sys A,2261,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Enjoyor,300020,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Sz Topband A,2139,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shanghai Zhixin Electric,600517,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Xiamen Kehua Hengsheng,2335,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shanghai Weaver,603039,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Suzhou Jinfu New Material Co,300128,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Yin He Elec A,2519,심천,s10,테크놀로지,통신 장비,O,null,null
Shenzhen Xinguodu Tech,300130,심천,s10,테크놀로지,컴퓨터 주변기기,O,null,null
Tellhow Sci-Tech,600590,상하이,s10,테크놀로지,반도체,O,null,null
Shenzhen Kedali Industry,2850,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing VRV Software Corp Ltd,300352,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Feitian Technologies Co Ltd,300386,심천,s10,테크놀로지,컴퓨터 하드웨어,O,null,null
TDG Holding,600330,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing TRS Information Tech,300229,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Wus Circuit A,2463,심천,s10,테크놀로지,반도체,O,null,null
ShenZhen Yitoa Intelligent Control,300131,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Shenzhen Sunwin Intelligent,300044,심천,s10,테크놀로지,컴퓨터 네트워크,O,null,null
Eastern Communications A,600776,상하이,s10,테크놀로지,통신 장비,O,null,null
Eastern Communications B,900941,상하이,s10,테크놀로지,통신 장비,O,null,null
Datang Telecom Tech,600198,상하이,s10,테크놀로지,반도체,O,null,null
Focus Lightings Tech,300708,심천,s10,테크놀로지,반도체,O,null,null
SG Micro,300661,심천,s10,테크놀로지,반도체,O,null,null
Shenglu Telecom A,2446,심천,s10,테크놀로지,통신 장비,O,null,null
Sunbird Yacht,300123,심천,s10,테크놀로지,반도체,O,null,null
Yq Sea Cucumber A,2447,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Hangzhou Anysoft Information,300571,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhonghang Electronic Measuring Inst,300114,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Castech Inc A,2222,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing eGOVA,300075,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhongchangmari,600242,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Desay A,49,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Sinodata A,2657,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Shenzhen Hopewind Electric,603063,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hangzhou Electronic Soul,603258,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Navtech Inc,300456,심천,s10,테크놀로지,통신 장비,O,null,null
Ygsoft A,2063,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Sz Woer A,2130,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hwa Create Corp Ltd,300045,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Yantai Zhenghai Magnetic Mat,300224,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Sinosteel Tech A,928,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Founder Tech,600601,상하이,s10,테크놀로지,컴퓨터 하드웨어,O,null,null
Invt Elec A,2334,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hebei Sailhero Environmental,300137,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Guangzhou Great Power,300438,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing Sdl Technology A,2658,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Sichuan Jiuyuan Yinhai Software,2777,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Shanghai Moons,603728,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Wutong,300292,심천,s10,테크놀로지,통신 장비,O,null,null
Olympic Circuit Tech,603920,상하이,s10,테크놀로지,반도체,O,null,null
Shenzhen Senior Tech Material,300568,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen Megmeet Electrical,2851,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Kangxin New Materials,600076,상하이,s10,테크놀로지,통신 장비,O,null,null
Guangdong PAK,300625,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
JiLin Sino-Microelectronics,600360,상하이,s10,테크놀로지,반도체,O,null,null
Beijing Highlander Digital Technolo,300065,심천,s10,테크놀로지,통신 장비,O,null,null
Jiangsu Jiejie Microelectronics,300623,심천,s10,테크놀로지,반도체,O,null,null
Changzhou Youon Pubilic Bicycle,603776,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Surfilter Network Tech,300311,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Sichuan Troy Information Tech,300366,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Shenzhen Tianyuan Dic Info Tech,300047,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhejiang Yankon,600261,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Hengxin Mobile Business,300081,심천,s10,테크놀로지,통신 장비,O,null,null
Zhenhua Tech A,733,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Ligong Tech A,2322,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Dan Bond Tech A,2618,심천,s10,테크놀로지,통신 장비,O,null,null
Shenzhen Click Tech,2782,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Changsha Kaiyuan Instruments,300338,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Jianghai Capacitor A,2484,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Jilin Jinguan Electric A,300510,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Cashway Tech,603106,상하이,s10,테크놀로지,컴퓨터 주변기기,O,null,null
Aoshikang Tech A,2913,심천,s10,테크놀로지,반도체,O,null,null
Shanghai Huace Navigation,300627,심천,s10,테크놀로지,통신 장비,O,null,null
Shenzhen Gongjin Electronics,603118,상하이,s10,테크놀로지,통신 장비,O,null,null
Zhejiang Yonggui Electric,300351,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Anhui Xinlong Electrical,2298,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Nanjing Panda Electro,600775,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Union Optech,300691,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Yunnei Power A,903,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Chengdu IT Academy Sciences,300678,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Shenzhen Sunline Tech,300348,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Shenzhen Mason Technologies A,2654,심천,s10,테크놀로지,반도체,O,null,null
Changshu Tianyin Electromechan,300342,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beyondsoft A,2649,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Shenzhen Anche Tech,300572,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Tongyu Communication,2792,심천,s10,테크놀로지,통신 장비,O,null,null
Jiangsu Leili Motor,300660,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Rongji Software A,2474,심천,s10,테크놀로지,컴퓨터 네트워크,O,null,null
Sino Wealth Electronic Ltd,300327,심천,s10,테크놀로지,반도체,O,null,null
Shanghai Zhongji,600634,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
GuangZhou Baiyun Electric,603861,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Zhongheng Elec A,2364,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Shenzhen SDG Info,70,심천,s10,테크놀로지,통신 장비,O,null,null
Qtone Education Guangdong,300359,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Inspur Software,600756,상하이,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Wuxi Hodgen Tech,300279,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Suzhou Good-Ark A,2079,심천,s10,테크놀로지,반도체,O,null,null
Xiamen Changelight,300102,심천,s10,테크놀로지,반도체,O,null,null
Laibao Hi Tech A,2106,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Xinmao Sci&Tech A,836,심천,s10,테크놀로지,통신 장비,O,null,null
Suntront Tech,300259,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Toyou Feiji Electronics,300302,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Jiangsu Yunyi Electric,300304,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Gohigh Data A,851,심천,s10,테크놀로지,통신 장비,O,null,null
Liangxin Electri A,2706,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Tanyuan Tech,603133,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Eoptolink Tech,300502,심천,s10,테크놀로지,통신 장비,O,null,null
Aerospace Communications,600677,상하이,s10,테크놀로지,통신 장비,O,null,null
Nanjing Doron Tech,603528,상하이,s10,테크놀로지,컴퓨터 서비스,O,null,null
Beijing Sifang Automation,601126,상하이,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing Dinghan Tech Co,300011,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Xiamen Red Phase Instruments,300427,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Beijing Sojo Electric,300444,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Tianze Information Industry,300209,심천,s10,테크놀로지,컴퓨터 서비스,O,null,null
Jones Tech A,300684,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Wuhan Fingu A,2194,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Jiangsu Etern,600105,상하이,s10,테크놀로지,통신 장비,O,null,null
Ocean’s King Lighting,2724,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Guilin Guanglu A,2175,심천,s10,테크놀로지,과학과 기술 장비,O,null,null
Jiangsu Gian Tech,300709,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
YLZ Information Tech Co,300096,심천,s10,테크놀로지,소프트웨어와 프로그래밍,O,null,null
Zhengtong Elec A,2197,심천,s10,테크놀로지,컴퓨터 하드웨어,O,null,null
JiangSu Yabaite Tech,2323,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Jiangxi Lianchuang,600363,상하이,s10,테크놀로지,반도체,O,null,null
Sumavision Technologies,300079,심천,s10,테크놀로지,통신 장비,O,null,null
Chengdu Galaxy Magnets,300127,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
Goworld A,823,심천,s10,테크놀로지,반도체,O,null,null
Dongguan Mentech Optical,2902,심천,s10,테크놀로지,전자 장비와 제어기,O,null,null
