Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Huangshan Tourism B,900942,상하이,s09,서비스,호텔과 모텔,O,null,null
Huangshan Tourism A,600054,상하이,s09,서비스,호텔과 모텔,O,null,null
Sanjiang Shopping Club,601116,상하이,s09,서비스,소매(식료잡화),O,null,null
Beijing Jingxi Culture A,802,심천,s09,서비스,영화,O,null,null
Changjiang Media,600757,상하이,s09,서비스,인쇄와 출판,O,null,null
Centre Testing Intl Shenzhen,300012,심천,s09,서비스,사업 서비스,O,null,null
Gd Advertising A,2400,심천,s09,서비스,광고,O,null,null
China Auto Engineering,601965,상하이,s09,서비스,사업 서비스,O,null,null
Longmaster Information Tech,300288,심천,s09,서비스,개인 서비스,O,null,null
Haining Leather A,2344,심천,s09,서비스,부동산 운용,O,null,null
Shanghai Xin Nanyang,600661,상하이,s09,서비스,학교,O,null,null
Pubang Landscape Architect,2663,심천,s09,서비스,개인 서비스,O,null,null
Zhejiang Talent TV,300426,심천,s09,서비스,영화,O,null,null
Chengdu Hongqi Chain A,2697,심천,s09,서비스,소매(식료잡화),O,null,null
Jiangsu Dongzhu Landscape,603359,상하이,s09,서비스,개인 서비스,O,null,null
Nanhua Bio Medicine,504,심천,s09,서비스,인쇄와 출판,O,null,null
Beijing Geoenviron Tech,603588,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
China Science Publishing,601858,상하이,s09,서비스,인쇄와 출판,O,null,null
Wuhan DDMC Culture,600136,상하이,s09,서비스,부동산 운용,O,null,null
Gansu Guofang Industry,601086,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shenzhen Seg A,58,심천,s09,서비스,소매(기술제품),O,null,null
Shenzhen SEG,200058,심천,s09,서비스,소매(기술제품),O,null,null
Hunan Friendship&Apolo A,2277,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Dong Yi Ri Sheng Home Decoration,2713,심천,s09,서비스,사업 서비스,O,null,null
New Hua Du A,2264,심천,s09,서비스,소매(식료잡화),O,null,null
Shanghai Film,601595,상하이,s09,서비스,영화,O,null,null
Shenzhen Ellassay Fashion,603808,상하이,s09,서비스,소매(의복),O,null,null
Simei Media A,2712,심천,s09,서비스,광고,O,null,null
Anhui Transport,603357,상하이,s09,서비스,사업 서비스,O,null,null
Wenfeng Great World Chain,601010,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shenzhen Prolto Supply Chain Manage,2769,심천,s09,서비스,사업 서비스,O,null,null
Gd Highsun A,861,심천,s09,서비스,렌탈과 리스,O,null,null
Dongfang Hotel A,524,심천,s09,서비스,호텔과 모텔,O,null,null
Hubei Broadcasting And Tv Info A,665,심천,s09,서비스,방송과 케이블 티브이,O,null,null
Shanghai Shine-Link,603648,상하이,s09,서비스,사업 서비스,O,null,null
Jiangsu Zhongtai Bridge Steel Struc,2659,심천,s09,서비스,학교,O,null,null
Lanzhou Minbai Shareholding,600738,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
HPGC Renmintongtai Pharm,600829,상하이,s09,서비스,소매(약품),O,null,null
Guangzhou Jinyi Media,2905,심천,s09,서비스,영화,O,null,null
Shanghai Xinhua Media,600825,상하이,s09,서비스,인쇄와 출판,O,null,null
Shanghai New Culture Media Gr,300336,심천,s09,서비스,영화,O,null,null
Shanghai New World,600628,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Time Publishing,600551,상하이,s09,서비스,인쇄와 출판,O,null,null
Fujian Dongbai,600693,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Zhejiang China Textile,600790,상하이,s09,서비스,부동산 운용,O,null,null
Shanghai Tianchen,600620,상하이,s09,서비스,부동산 운용,O,null,null
Hefei Dept A,417,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Suzhou Electrical Apparatus Sci,300215,심천,s09,서비스,사업 서비스,O,null,null
Tianjin LVYIN,2887,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Beijing Tensyn Digital Marketing,300392,심천,s09,서비스,광고,O,null,null
Zhongbai Group A,759,심천,s09,서비스,소매(식료잡화),O,null,null
Hongbo Printing A,2229,심천,s09,서비스,인쇄와 출판,O,null,null
Zhengzhou Coal & Electric,600121,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Net263 A,2467,심천,s09,서비스,통신 서비스,O,null,null
Tungkong A,2117,심천,s09,서비스,인쇄 서비스,O,null,null
HaiNan Pearl River B,200505,심천,s09,서비스,부동산 운용,O,null,null
Pearl River A,505,심천,s09,서비스,부동산 운용,O,null,null
Shenzhen Topway A,2238,심천,s09,서비스,방송과 케이블 티브이,O,null,null
Tangel Publishing,300148,심천,s09,서비스,인쇄와 출판,O,null,null
Wuhan Sanzhen,600168,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
Renrenle A,2336,심천,s09,서비스,소매(식료잡화),O,null,null
Guangzhou Devotion Therm Tech,300335,심천,s09,서비스,사업 서비스,O,null,null
Huamei Holding,607,심천,s09,서비스,광고,O,null,null
Qunxing Toys A,2575,심천,s09,서비스,카지노와 게임,O,null,null
Yunnan Tourism A,2059,심천,s09,서비스,렌탈과 리스,O,null,null
Hangzhou Jiebai,600814,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Guangxi Bossco Environmental,300422,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Spearhead Integrated Marketing,300071,심천,s09,서비스,사업 서비스,O,null,null
Complete Plant A,151,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Hylink Digital Solution,603825,상하이,s09,서비스,광고,O,null,null
Beijing Capital Retailing,600723,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Safbon Water Service,300262,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Emei Shan Tour A,888,심천,s09,서비스,여가 활동,O,null,null
Shunya Consulting Beijing A,300612,심천,s09,서비스,사업 서비스,O,null,null
Chengdu B-ray Media,600880,상하이,s09,서비스,인쇄 서비스,O,null,null
China TV Media,600088,상하이,s09,서비스,영화,O,null,null
Guangdong Bobaolon,2776,심천,s09,서비스,사업 서비스,O,null,null
Guangdong Guangzhou Daily Media,2181,심천,s09,서비스,광고,O,null,null
Dongfang Therm A,958,심천,s09,서비스,사업 서비스,O,null,null
Sz Zero-Seven A,7,심천,s09,서비스,호텔과 모텔,O,null,null
Shanghai Jin Jiang Hotels B,900934,상하이,s09,서비스,호텔과 모텔,O,null,null
China Building,603060,상하이,s09,서비스,사업 서비스,O,null,null
Lonyer Fuels,603003,상하이,s09,서비스,소매(전문),O,null,null
Dark Horse Beijing Tech,300688,심천,s09,서비스,사업 서비스,O,null,null
Beijing Jiaxun Feihong Electrical,300213,심천,s09,서비스,보안 시스템과 서비스,O,null,null
China Quanjude A,2186,심천,s09,서비스,레스토랑,O,null,null
Shaanxi TV Network,600831,상하이,s09,서비스,방송과 케이블 티브이,O,null,null
Bewinner Comm A,2148,심천,s09,서비스,통신 서비스,O,null,null
Yinchuan Xinhua Commercial,600785,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Yimin Commerce,600824,상하이,s09,서비스,소매(의복),O,null,null
Aerospace Cf,600855,상하이,s09,서비스,보안 시스템과 서비스,O,null,null
Hangzhou Landscape,300649,심천,s09,서비스,개인 서비스,O,null,null
New Trend International Logis-Tech,300532,심천,s09,서비스,사업 서비스,O,null,null
China CIFCO Investment,996,심천,s09,서비스,소매(전문),O,null,null
Flower King Eco-Engineering,603007,상하이,s09,서비스,개인 서비스,O,null,null
Great Wall Movie TV Ltd,2071,심천,s09,서비스,영화,O,null,null
Xujiahui Commerc A,2561,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Lijiang Tourism A,2033,심천,s09,서비스,여가 활동,O,null,null
Fuchun Tech,300299,심천,s09,서비스,사업 서비스,O,null,null
Shanghai Yaoji Playing Card A,2605,심천,s09,서비스,카지노와 게임,O,null,null
Topscore Fashion Shoes,603608,상하이,s09,서비스,소매(의복),O,null,null
Lawton Develop,600209,상하이,s09,서비스,사업 서비스,O,null,null
Shanghai Shenhua,600653,상하이,s09,서비스,소매(전문),O,null,null
Fujian Haixia Environmental,603817,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
MIG Unmobi Tech,300242,심천,s09,서비스,광고,O,null,null
Omnijoi Media,300528,심천,s09,서비스,영화,O,null,null
Shanghai Trendzone Construction,603030,상하이,s09,서비스,사업 서비스,O,null,null
Beijing Bashi Media,600386,상하이,s09,서비스,소매(전문),O,null,null
Shenzhen Wenke Landscape Co Ltd,2775,심천,s09,서비스,개인 서비스,O,null,null
Duzhe Publishing & Media,603999,상하이,s09,서비스,인쇄와 출판,O,null,null
Zhongrun Resources Investment,506,심천,s09,서비스,부동산 운용,O,null,null
Zhejiang Whwh,600576,상하이,s09,서비스,영화,O,null,null
Nanning Department Store,600712,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Northern United Publishing,601999,상하이,s09,서비스,인쇄와 출판,O,null,null
Hangzhou Freely Communication,603602,상하이,s09,서비스,통신 서비스,O,null,null
Shandong Lipeng A,2374,심천,s09,서비스,개인 서비스,O,null,null
Huatian Hotel A,428,심천,s09,서비스,호텔과 모텔,O,null,null
Shenzhen Huapengfei Logistics,300350,심천,s09,서비스,사업 서비스,O,null,null
Shengtong Print A,2599,심천,s09,서비스,인쇄 서비스,O,null,null
Wuxi Commercial,600327,상하이,s09,서비스,소매(전문),O,null,null
Harbin Churin Group Jointstock,600891,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Y.U.D. Yangtze River Inv,600119,상하이,s09,서비스,사업 서비스,O,null,null
Shanghai Join Buy,600838,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Chang Chun Eurasia,600697,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Tianyu Ecology & Landscape,603717,상하이,s09,서비스,개인 서비스,O,null,null
Anhui Zhonghuan Environmental,300692,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Beijing Career,300662,심천,s09,서비스,사업 서비스,O,null,null
Beijing Cuiwei Tower,603123,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Beijing Qianjing Landscape,603778,상하이,s09,서비스,개인 서비스,O,null,null
Tianjin Hi-Tech Dev,600082,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Inzone Group,600858,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shaanxi Jinye A,812,심천,s09,서비스,인쇄 서비스,O,null,null
Guangdong Liantai Environ,603797,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
Shenzhen Easttop Supply,2889,심천,s09,서비스,사업 서비스,O,null,null
Scimee SciTech,300425,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Inly Media,603598,상하이,s09,서비스,광고,O,null,null
China United Travel,600358,상하이,s09,서비스,개인 서비스,O,null,null
Zhangjiajie A,430,심천,s09,서비스,개인 서비스,O,null,null
Leon Tech,300603,심천,s09,서비스,통신 서비스,O,null,null
CSD Water Service,603903,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
Zhejiang Yuancheng Landscape,603388,상하이,s09,서비스,개인 서비스,O,null,null
Yichang Trnsport A,2627,심천,s09,서비스,소매(전문),O,null,null
Shanghai LongYun Media,603729,상하이,s09,서비스,광고,O,null,null
Zhangzhou Dev A,753,심천,s09,서비스,소매(전문),O,null,null
Zhong Fu Tong,300560,심천,s09,서비스,통신 서비스,O,null,null
Beijing Hualian,600361,상하이,s09,서비스,소매(식료잡화),O,null,null
Yaxia Automobile A,2607,심천,s09,서비스,소매(전문),O,null,null
Gz Grandbuy A,2187,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Shenzhen Jiang Design,300668,심천,s09,서비스,사업 서비스,O,null,null
Sunny Loan Top,600830,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Jielong Industry,600836,상하이,s09,서비스,인쇄 서비스,O,null,null
Beijing Yuanlong Yato Culture,2878,심천,s09,서비스,사업 서비스,O,null,null
Minsheng Invest A,416,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Dali Technology A,2214,심천,s09,서비스,보안 시스템과 서비스,O,null,null
XiAn Qujiang Tourism,600706,상하이,s09,서비스,개인 서비스,O,null,null
Daqian Ecology,603955,상하이,s09,서비스,개인 서비스,O,null,null
Jinling Hotel,601007,상하이,s09,서비스,호텔과 모텔,O,null,null
Jiangsu Tianmu Lake,603136,상하이,s09,서비스,개인 서비스,O,null,null
Xinjiang Winka Times Department Store,603101,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Silkroad Visual Tech,300556,심천,s09,서비스,사업 서비스,O,null,null
Jinfa Labi Maternity & Baby,2762,심천,s09,서비스,소매(의복),O,null,null
Shenzhen Asiantime,2811,심천,s09,서비스,사업 서비스,O,null,null
Tongcheng Hold A,419,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Hainan Dadonghai Tourism B,200613,심천,s09,서비스,호텔과 모텔,O,null,null
Hainan Dadonghai Tourism A,613,심천,s09,서비스,호텔과 모텔,O,null,null
Baida Group,600865,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Beijing HuaYuanYiTong Thermal,2893,심천,s09,서비스,사업 서비스,O,null,null
Anhui Jiuhuashan Tourism,603199,상하이,s09,서비스,호텔과 모텔,O,null,null
Sanlian Commercial,600898,상하이,s09,서비스,소매(기술제품),O,null,null
Shandong Astro-century Education,300654,심천,s09,서비스,인쇄와 출판,O,null,null
Dalian Sunasia Tourism,600593,상하이,s09,서비스,여가 활동,O,null,null
Zhejiang Huatie Construction,603300,상하이,s09,서비스,렌탈과 리스,O,null,null
Shenzhen Jianyi Decoration,2789,심천,s09,서비스,사업 서비스,O,null,null
Ningbo Thermal Power,600982,상하이,s09,서비스,사업 서비스,O,null,null
Shenzhen Emperor Tech,300546,심천,s09,서비스,보안 시스템과 서비스,O,null,null
Shanghai No1 Pharm,600833,상하이,s09,서비스,소매(약품),O,null,null
Tibet Tourism,600749,상하이,s09,서비스,개인 서비스,O,null,null
Wuhan Hanshang,600774,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
BizConf Telecom,300578,심천,s09,서비스,통신 서비스,O,null,null
Guangdong New Grand Long Packing,2836,심천,s09,서비스,인쇄 서비스,O,null,null
Beijing Urban Rural Commercial,600861,상하이,s09,서비스,소매(식료잡화),O,null,null
Tianjin Quanyechang,600821,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Cltg A,2306,심천,s09,서비스,레스토랑,O,null,null
Guilin Tourism A,978,심천,s09,서비스,개인 서비스,O,null,null
Shanghai Emperor,603200,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
Xiamen Insight Investment A,526,심천,s09,서비스,학교,O,null,null
Shenzhen Mingdiao Decoration,2830,심천,s09,서비스,사업 서비스,O,null,null
Shenzhen Weiye Decoration,300621,심천,s09,서비스,사업 서비스,O,null,null
Xian Catering A,721,심천,s09,서비스,레스토랑,O,null,null
TVZone Media,603721,상하이,s09,서비스,영화,O,null,null
Shenzhen Ideal Jewellery,2740,심천,s09,서비스,소매(전문),O,null,null
Annil,2875,심천,s09,서비스,소매(의복),O,null,null
Beijing Tianli Mobile Service,300399,심천,s09,서비스,통신 서비스,O,null,null
Sante Cableway A,2159,심천,s09,서비스,여가 활동,O,null,null
Zhejiang Chengbang,603316,상하이,s09,서비스,개인 서비스,O,null,null
Datong Gas A,593,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Wuhan Zhongnan A,785,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Lisheng Racing,2858,심천,s09,서비스,여가 활동,O,null,null
Guangdong Wanlima,300591,심천,s09,서비스,소매(의복),O,null,null
Wuhan Nusun Landscape,300536,심천,s09,서비스,개인 서비스,O,null,null
BYBON A,300736,심천,s09,서비스,사업 서비스,O,null,null
Guangxi Future Tech,600556,상하이,s09,서비스,부동산 운용,O,null,null
Zhongxing Shenyang,715,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Nar Industrial,2825,심천,s09,서비스,인쇄 서비스,O,null,null
Dalian Thermal Power,600719,상하이,s09,서비스,사업 서비스,O,null,null
Ningbo Zhongbai,600857,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Xian Tourism A,610,심천,s09,서비스,개인 서비스,O,null,null
Hangzhou Huaxing Chuangye,300025,심천,s09,서비스,사업 서비스,O,null,null
Dalian Friend A,679,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Binhai Energy A,695,심천,s09,서비스,사업 서비스,O,null,null
Huitian Power A,692,심천,s09,서비스,사업 서비스,O,null,null
Beijing Sanfo Outdoor,2780,심천,s09,서비스,소매(전문),O,null,null
ButOne Info,600455,상하이,s09,서비스,학교,O,null,null
XiAn Global Printing,2799,심천,s09,서비스,인쇄 서비스,O,null,null
Doctorglasses Chain,300622,심천,s09,서비스,소매(전문),O,null,null
Yuntou Ecology A,2200,심천,s09,서비스,개인 서비스,O,null,null
Shenyang Commercial,600306,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Anhui Andeli Department Store,603031,상하이,s09,서비스,소매(식료잡화),O,null,null
Xinjiang Youhao,600778,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Jinjiang International Travel,900929,상하이,s09,서비스,개인 서비스,O,null,null
Shanghai Huili Building Materials,900939,상하이,s09,서비스,부동산 운용,O,null,null
China Petrol A,600028,상하이,s09,서비스,소매(전문),O,null,null
China Unicom Hong Kong,600050,상하이,s09,서비스,통신 서비스,O,null,null
Suning Commerce A,2024,심천,s09,서비스,소매(기술제품),O,null,null
China International Travel,601888,상하이,s09,서비스,개인 서비스,O,null,null
Yunnan Baiyao A,538,심천,s09,서비스,소매(약품),O,null,null
Yonghui Superstores,601933,상하이,s09,서비스,소매(식료잡화),O,null,null
Wanda Cinema Line Corp,2739,심천,s09,서비스,영화,O,null,null
Merchant Express A,1965,심천,s09,서비스,개인 서비스,O,null,null
Beijing Originwater Technology,300070,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Orient Landscape A,2310,심천,s09,서비스,개인 서비스,O,null,null
AVIC Capital,600705,상하이,s09,서비스,렌탈과 리스,O,null,null
Hainan HNA,600515,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Shanghai Oriental Pearl Media,600637,상하이,s09,서비스,방송과 케이블 티브이,O,null,null
Jinlei Refractory A,2624,심천,s09,서비스,영화,O,null,null
Nanjing Xinjiekou,600682,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
Bohai Leasing A,415,심천,s09,서비스,렌탈과 리스,O,null,null
Beijing Enlight Media,300251,심천,s09,서비스,영화,O,null,null
Xiamen C&D,600153,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
China Film,600977,상하이,s09,서비스,영화,O,null,null
Shanghai Jin Jiang Hotels A,600754,상하이,s09,서비스,호텔과 모텔,O,null,null
Songcheng Performance Develop,300144,심천,s09,서비스,여가 활동,O,null,null
Zhejiang Commodities,600415,상하이,s09,서비스,소매(백화점과 할인점),O,null,null
CCOOP Group,564,심천,s09,서비스,소매(백화점과 할인점),O,null,null
Shanxi Baiyuan Trousers Chain A,2640,심천,s09,서비스,소매(의복),O,null,null
Cosco Shipping Dev,601866,상하이,s09,서비스,렌탈과 리스,O,null,null
Green Hitech A,2340,심천,s09,서비스,폐기물 관리 서비스,O,null,null
Jiangsu Information Network,600959,상하이,s09,서비스,통신 서비스,O,null,null
Liaoning Cheng Da,600739,상하이,s09,서비스,소매(약품),O,null,null
Citic Guoan A,839,심천,s09,서비스,방송과 케이블 티브이,O,null,null
Huayi Brothers Media Corp,300027,심천,s09,서비스,영화,O,null,null
Beijing Capital,600008,상하이,s09,서비스,폐기물 관리 서비스,O,null,null
Westone Info Ind A,2268,심천,s09,서비스,보안 시스템과 서비스,O,null,null
BTG Hotels,600258,상하이,s09,서비스,개인 서비스,O,null,null
China South Media,601098,상하이,s09,서비스,인쇄와 출판,O,null,null
Luenmei Quantum,600167,상하이,s09,서비스,사업 서비스,O,null,null
Dashenlin Pharma,603233,상하이,s09,서비스,소매(약품),O,null,null
Dr Peng Telecom and Media,600804,상하이,s09,서비스,통신 서비스,O,null,null
Yinji Entertainment Media Co Ltd,2143,심천,s09,서비스,광고,O,null,null
Shandong Publishing A,601019,상하이,s09,서비스,인쇄와 출판,O,null,null
Chinese Universe Publish,600373,상하이,s09,서비스,인쇄와 출판,O,null,null
Zhejiang Huace Film TV Co,300133,심천,s09,서비스,영화,O,null,null
Yifeng Pharmacy Chain,603939,상하이,s09,서비스,소매(약품),O,null,null
Shanghai Zhangjiang Hi-Tech,600895,상하이,s09,서비스,부동산 운용,O,null,null
Shenzhen Feima A,2210,심천,s09,서비스,사업 서비스,O,null,null
IReader Tech,603533,상하이,s09,서비스,인쇄와 출판,O,null,null
