Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Zheshang Securities,601878,상하이,s07,금융,투자 서비스,O,null,null
Bank of Hangzhou,600926,상하이,s07,금융,지방 은행,O,null,null
Bank of Chengdu,601838,상하이,s07,금융,지방 은행,O,null,null
Changjiang Sec A,783,심천,s07,금융,투자 서비스,O,null,null
Dongxing Securities,601198,상하이,s07,금융,투자 서비스,O,null,null
Huaxi Securities A,2926,심천,s07,금융,투자 서비스,O,null,null
Western Securities A,2673,심천,s07,금융,투자 서비스,O,null,null
Bank of Guiyang,601997,상하이,s07,금융,지방 은행,O,null,null
Guoyuan Sec A,728,심천,s07,금융,투자 서비스,O,null,null
First Capital Securities A,2797,심천,s07,금융,투자 서비스,O,null,null
Hithink RoyalFlush Info Network,300033,심천,s07,금융,투자 서비스,O,null,null
Huaan Securities,600909,상하이,s07,금융,투자 서비스,O,null,null
Sinolink Securities,600109,상하이,s07,금융,투자 서비스,O,null,null
Soochow Securities,601555,상하이,s07,금융,투자 서비스,O,null,null
Southwest Securities,600369,상하이,s07,금융,투자 서비스,O,null,null
Gz Friendship A,987,심천,s07,금융,투자 서비스,O,null,null
Shanxi Security A,2500,심천,s07,금융,투자 서비스,O,null,null
Central China Securities,601375,상하이,s07,금융,투자 서비스,O,null,null
Pacific Securities,601099,상하이,s07,금융,투자 서비스,O,null,null
Northeast Sec A,686,심천,s07,금융,투자 서비스,O,null,null
Sealand Securiti A,750,심천,s07,금융,투자 서비스,O,null,null
Jiangsu Changshu Rural Bank,601128,상하이,s07,금융,지방 은행,O,null,null
Jiangsu Zhangjiagang,2839,심천,s07,금융,지방 은행,O,null,null
Wuxi Rural Commercial Bank,600908,상하이,s07,금융,지방 은행,O,null,null
Jiangsu Jiangyin Bank,2807,심천,s07,금융,지방 은행,O,null,null
Shaanxi Trust A,563,심천,s07,금융,다종 금융 서비스,O,null,null
Jiangsu Wujiang Rural Bank,603323,상하이,s07,금융,지방 은행,O,null,null
Echom Sci&Tech A,2420,심천,s07,금융,투자 서비스,O,null,null
XI An Hongsheng Tech,600817,상하이,s07,금융,다종 금융 서비스,O,null,null
Shanghai Lingyun Industries,900957,상하이,s07,금융,투자 서비스,O,null,null
Aeon Credit Service Asia,900,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Convoy Global,1019,홍콩,s07,금융,보험(다종),O,null,null
Gome Finance Tech,628,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Differ Holding Co,6878,홍콩,s07,금융,소비자 금융 서비스,O,null,null
ITC Properties,199,홍콩,s07,금융,투자 서비스,O,null,null
Shandong International Trust,1697,홍콩,s07,금융,다종 금융 서비스,O,null,null
China Chengtong Development,217,홍콩,s07,금융,투자 서비스,O,null,null
Guangdong Join-Share Guarantee Invest,1543,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Nanyang,212,홍콩,s07,금융,투자 서비스,O,null,null
China Merchants China Direct,133,홍콩,s07,금융,다종 금융 서비스,O,null,null
G-Resources Group,1051,홍콩,s07,금융,투자 서비스,O,null,null
Shenwan Hongyuan HK,218,홍콩,s07,금융,투자 서비스,O,null,null
Good Resources Holdings Ltd,109,홍콩,s07,금융,투자 서비스,O,null,null
LT Commercial Real Estate,112,홍콩,s07,금융,다종 금융 서비스,O,null,null
China Huirong Financial,1290,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Rivera,281,홍콩,s07,금융,투자 서비스,O,null,null
Flying Financial Service Holdings,8030,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Smartpay,8325,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Enerchina,622,홍콩,s07,금융,투자 서비스,O,null,null
Luzheng Futures Co,1461,홍콩,s07,금융,투자 서비스,O,null,null
Hao Tian Development,474,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Holly Futures Co,3678,홍콩,s07,금융,투자 서비스,O,null,null
Yangzhou Guangling District,8252,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Pacific Plywood,767,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Value Convergence,821,홍콩,s07,금융,투자 서비스,O,null,null
First Shanghai Investments,227,홍콩,s07,금융,투자 서비스,O,null,null
SHK HK Industries,666,홍콩,s07,금융,다종 금융 서비스,O,null,null
Zuoli Kechuang Micro finance Co Ltd,6866,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Fortune Financial,290,홍콩,s07,금융,투자 서비스,O,null,null
Quanzhou Huixin Micro credit,1577,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Wealthy Way,3848,홍콩,s07,금융,소비자 금융 서비스,O,null,null
KVB Kunlun Financial,6877,홍콩,s07,금융,투자 서비스,O,null,null
Lee Hing Development,68,홍콩,s07,금융,투자 서비스,O,null,null
PT International,372,홍콩,s07,금융,투자 서비스,O,null,null
Sheng Yuan,851,홍콩,s07,금융,투자 서비스,O,null,null
CASH Financial Services Group,510,홍콩,s07,금융,투자 서비스,O,null,null
Universal Tech,1026,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Development Bank Intl,1062,홍콩,s07,금융,투자 서비스,O,null,null
China Success Finance,3623,홍콩,s07,금융,다종 금융 서비스,O,null,null
Pinestone Capital,804,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Oi Wah Pawnshop Credit,1319,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Sunwah Kingsway Capital,188,홍콩,s07,금융,투자 서비스,O,null,null
South China Financial,619,홍콩,s07,금융,투자 서비스,O,null,null
Regent Pacific,575,홍콩,s07,금융,투자 서비스,O,null,null
Southwest Securities Intl Securities,812,홍콩,s07,금융,투자 서비스,O,null,null
Finet,8317,홍콩,s07,금융,투자 서비스,O,null,null
Target Insurance,6161,홍콩,s07,금융,보험 (손해),O,null,null
Cinda Intl,111,홍콩,s07,금융,투자 서비스,O,null,null
Gemini Investments,174,홍콩,s07,금융,투자 서비스,O,null,null
Shougang Concord Grand,730,홍콩,s07,금융,소비자 금융 서비스,O,null,null
중국공상은행,1398,홍콩,s07,금융,단기금융시장은행,O,null,null
China Construction Bank,939,홍콩,s07,금융,지방 은행,O,null,null
Bank of China,3988,홍콩,s07,금융,지방 은행,O,null,null
Agricultural Bank Of China,1288,홍콩,s07,금융,지방 은행,O,null,null
중국평안보험,2318,홍콩,s07,금융,보험 (생명),O,null,null
HSBC,5,홍콩,s07,금융,지방 은행,O,null,null
Bank of Communications,3328,홍콩,s07,금융,단기금융시장은행,O,null,null
China Merchants Bank,3968,홍콩,s07,금융,단기금융시장은행,O,null,null
China Life Insurance,2628,홍콩,s07,금융,보험 (생명),O,null,null
AIA 그룹,1299,홍콩,s07,금융,보험 (생명),O,null,null
Postal Savings Bank of China,1658,홍콩,s07,금융,지방 은행,O,null,null
China Minsheng Banking,1988,홍콩,s07,금융,지방 은행,O,null,null
BOC 홍콩,2388,홍콩,s07,금융,지방 은행,O,null,null
China Pacific Insurance,2601,홍콩,s07,금융,보험 (생명),O,null,null
China Citic Bank,998,홍콩,s07,금융,지방 은행,O,null,null
항생은행,11,홍콩,s07,금융,저축대부조합/저축은행,O,null,null
주신태부유한공사,267,홍콩,s07,금융,투자 서비스,O,null,null
홍콩증권거래소,388,홍콩,s07,금융,투자 서비스,O,null,null
CITIC Securities,6030,홍콩,s07,금융,투자 서비스,O,null,null
China Everbright Bank,6818,홍콩,s07,금융,지방 은행,O,null,null
China Cinda Asset Management,1359,홍콩,s07,금융,보험 (생명),O,null,null
PICC Property & Casualty,2328,홍콩,s07,금융,보험 (손해),O,null,null
Guotai Junan Securities,2611,홍콩,s07,금융,투자 서비스,O,null,null
China Zheshang Bank,2016,홍콩,s07,금융,지방 은행,O,null,null
New China Life Insurance,1336,홍콩,s07,금융,보험(상해와 건강),O,null,null
People’s Insurance Group China,1339,홍콩,s07,금융,보험 (손해),O,null,null
Haitong Securities,6837,홍콩,s07,금융,투자 서비스,O,null,null
GF Securities Co Ltd,1776,홍콩,s07,금융,투자 서비스,O,null,null
Huatai Securities Co Ltd,6886,홍콩,s07,금융,투자 서비스,O,null,null
China Merchants,6099,홍콩,s07,금융,투자 서비스,O,null,null
China Huarong Asset Management,2799,홍콩,s07,금융,투자 서비스,O,null,null
China Galaxy Securities,6881,홍콩,s07,금융,투자 서비스,O,null,null
Orient Securities H,3958,홍콩,s07,금융,투자 서비스,O,null,null
China Taiping Insurance,966,홍콩,s07,금융,보험 (생명),O,null,null
ZhongAn Online,6060,홍콩,s07,금융,보험(다종),O,null,null
동아은행,23,홍콩,s07,금융,지방 은행,O,null,null
Huishang Bank Corp,3698,홍콩,s07,금융,지방 은행,O,null,null
China Reinsurance,1508,홍콩,s07,금융,보험 (생명),O,null,null
Bank of Zhengzhou Co,6196,홍콩,s07,금융,지방 은행,O,null,null
Everbright Securities,6178,홍콩,s07,금융,투자 서비스,O,null,null
China International Capital Corp Lt,3908,홍콩,s07,금융,투자 서비스,O,null,null
Chongqing Ruralmmercial Bank,3618,홍콩,s07,금융,지방 은행,O,null,null
Guangzhou RCB,1551,홍콩,s07,금융,지방 은행,O,null,null
Bank of Jinzhou,416,홍콩,s07,금융,지방 은행,O,null,null
Zhongyuan Bank,1216,홍콩,s07,금융,지방 은행,O,null,null
Bank of Chongqing,1963,홍콩,s07,금융,지방 은행,O,null,null
Kingston Financial Group,1031,홍콩,s07,금융,투자 서비스,O,null,null
CSC Financial,6066,홍콩,s07,금융,투자 서비스,O,null,null
Shengjing Bank,2066,홍콩,s07,금융,지방 은행,O,null,null
Far East Horizon,3360,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Yixin Group,2858,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Bank of Gansu,2139,홍콩,s07,금융,지방 은행,O,null,null
China Everbright,165,홍콩,s07,금융,투자 서비스,O,null,null
Bank of Qingdao Co,3866,홍콩,s07,금융,지방 은행,O,null,null
Bank of Tianjin,1578,홍콩,s07,금융,지방 은행,O,null,null
Haitong Int Securities,665,홍콩,s07,금융,투자 서비스,O,null,null
Harbin Bank Co,6138,홍콩,s07,금융,지방 은행,O,null,null
Central China Securities,1375,홍콩,s07,금융,투자 서비스,O,null,null
Dah Sing Banking,2356,홍콩,s07,금융,지방 은행,O,null,null
Chong Sing FinTech,8207,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Freeman FinTech,279,홍콩,s07,금융,투자 서비스,O,null,null
China Development Bank,1606,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Jilin Jiutai Rural Bank,6122,홍콩,s07,금융,지방 은행,O,null,null
Guotai Junan Int,1788,홍콩,s07,금융,투자 서비스,O,null,null
Dah Sing Financial,440,홍콩,s07,금융,지방 은행,O,null,null
Value Partners,806,홍콩,s07,금융,투자 서비스,O,null,null
Allied Properties HK,56,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Investment Fund,612,홍콩,s07,금융,다종 금융 서비스,O,null,null
Sun Hung Kai & Co,86,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Chong Hing Bank,1111,홍콩,s07,금융,단기금융시장은행,O,null,null
Reorient,376,홍콩,s07,금융,투자 서비스,O,null,null
OP Financial Investments,1140,홍콩,s07,금융,투자 서비스,O,null,null
Allied,373,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Smarter Energy,1004,홍콩,s07,금융,투자 서비스,O,null,null
Huarong International Financial,993,홍콩,s07,금융,투자 서비스,O,null,null
Hengtai Securities Co,1476,홍콩,s07,금융,투자 서비스,O,null,null
China Innovative Finance,412,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Oceanwide,952,홍콩,s07,금융,투자 서비스,O,null,null
China LNG,931,홍콩,s07,금융,투자 서비스,O,null,null
BOCOM International,3329,홍콩,s07,금융,투자 서비스,O,null,null
Guolian Securities Co,1456,홍콩,s07,금융,투자 서비스,O,null,null
Sheng Ye Capital,8469,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Mason Financial Holdings,273,홍콩,s07,금융,투자 서비스,O,null,null
China Industrial Securities Intl,8407,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Asia Financial,662,홍콩,s07,금융,보험 (생명),O,null,null
Cosmopolitan Intl,120,홍콩,s07,금융,투자 서비스,O,null,null
Emperor Capital,717,홍콩,s07,금융,투자 서비스,O,null,null
Hi Sun Technology China,818,홍콩,s07,금융,소비자 금융 서비스,O,null,null
FDG Kinetic,378,홍콩,s07,금융,투자 서비스,O,null,null
Public Financial,626,홍콩,s07,금융,지방 은행,O,null,null
China Medical HealthCare,383,홍콩,s07,금융,투자 서비스,O,null,null
Get Nice Financial,1469,홍콩,s07,금융,투자 서비스,O,null,null
Min Xin Holdings,222,홍콩,s07,금융,보험 (손해),O,null,null
Hanhua Financial,3903,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Financial International Invest,721,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Upbest,335,홍콩,s07,금융,투자 서비스,O,null,null
China Financial Services,605,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Common Splendor Intl Health Industry,286,홍콩,s07,금융,투자 서비스,O,null,null
Hongkong Chinese,655,홍콩,s07,금융,투자 서비스,O,null,null
Hoifu Energy,7,홍콩,s07,금융,투자 서비스,O,null,null
Styland,211,홍콩,s07,금융,투자 서비스,O,null,null
Chinese Strategic,8089,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Eagle Ride Investment,901,홍콩,s07,금융,다종 금융 서비스,O,null,null
Sinofortune Financial,8123,홍콩,s07,금융,투자 서비스,O,null,null
Fy Financial Shenzhen,8452,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Goldbond,172,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Rongzhong Financial,3963,홍콩,s07,금융,소비자 금융 서비스,O,null,null
First Credit Finance,8215,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Innovation Investment,1217,홍콩,s07,금융,투자 서비스,O,null,null
Global Intl Credit,1669,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Hang Chi,8405,홍콩,s07,금융,다종 금융 서비스,O,null,null
Orient Securities Int,8001,홍콩,s07,금융,투자 서비스,O,null,null
Unitas Holdings,8020,홍콩,s07,금융,투자 서비스,O,null,null
CL,8098,홍콩,s07,금융,투자 서비스,O,null,null
Hong Kong Finance,1273,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Grand Investment Intl,1160,홍콩,s07,금융,다종 금융 서비스,O,null,null
Excalibur Global,8350,홍콩,s07,금융,투자 서비스,O,null,null
Vinco Financial,8340,홍콩,s07,금융,투자 서비스,O,null,null
AID Partners Tech,8088,홍콩,s07,금융,투자 서비스,O,null,null
PF Holdings,8221,홍콩,s07,금융,투자 서비스,O,null,null
GreaterChina Professional Services,8193,홍콩,s07,금융,투자 서비스,O,null,null
Somerley Capital,8439,홍콩,s07,금융,투자 서비스,O,null,null
Altus Holdings,8149,홍콩,s07,금융,투자 서비스,O,null,null
Capital VC,2324,홍콩,s07,금융,다종 금융 서비스,O,null,null
Hong Kong Building and Loan Agency,145,홍콩,s07,금융,소비자 금융 서비스,O,null,null
Astrum Financial,8333,홍콩,s07,금융,투자 서비스,O,null,null
DT Capital,356,홍콩,s07,금융,다종 금융 서비스,O,null,null
Global Mastermind Capital,905,홍콩,s07,금융,투자 서비스,O,null,null
China Financial Leasing,2312,홍콩,s07,금융,다종 금융 서비스,O,null,null
China New Economy Fund,80,홍콩,s07,금융,다종 금융 서비스,O,null,null
China Investment,204,홍콩,s07,금융,다종 금융 서비스,O,null,null
Capital Finance,8239,홍콩,s07,금융,소비자 금융 서비스,O,null,null
China Investment and Finance,1226,홍콩,s07,금융,다종 금융 서비스,O,null,null
Unity Investments,913,홍콩,s07,금융,다종 금융 서비스,O,null,null
UBA Investments,768,홍콩,s07,금융,다종 금융 서비스,O,null,null
Earnest Investments,339,홍콩,s07,금융,다종 금융 서비스,O,null,null
Prosperity Investment,310,홍콩,s07,금융,다종 금융 서비스,O,null,null
China Internet Investment Finance,810,홍콩,s07,금융,투자 서비스,O,null,null
Huge China,428,홍콩,s07,금융,다종 금융 서비스,O,null,null
National Investments Fund,1227,홍콩,s07,금융,다종 금융 서비스,O,null,null
Shanghai Intl Shanghai Growth,770,홍콩,s07,금융,다종 금융 서비스,O,null,null
Standard Chartered,2888,홍콩,s07,금융,지방 은행,O,null,null
Manulife Financial Corporation,945,홍콩,s07,금융,보험 (생명),O,null,null
Prudential,2378,홍콩,s07,금융,보험 (생명),O,null,null
HDFC Bank,HDBK,NSE,s07,금융,지방 은행,O,null,null
HDFC Bank,HDBK,BSE,s07,금융,지방 은행,O,null,null
Housing Dev Fin,HDFC,BSE,s07,금융,소비자 금융 서비스,O,null,null
Housing Dev Fin,HDFC,NSE,s07,금융,소비자 금융 서비스,O,null,null
State Bank,SBI,NSE,s07,금융,지방 은행,O,null,null
State Bank,SBI,BSE,s07,금융,지방 은행,O,null,null
Kotak Mahindra,KTKM,NSE,s07,금융,지방 은행,O,null,null
Kotak Mahindra,KTKM,BSE,s07,금융,지방 은행,O,null,null
ICICI Bank,ICBK,NSE,s07,금융,지방 은행,O,null,null
ICICI Bank,ICBK,BSE,s07,금융,지방 은행,O,null,null
Axis Bank,AXBK,BSE,s07,금융,지방 은행,O,null,null
Axis Bank,AXBK,NSE,s07,금융,지방 은행,O,null,null
IndusInd Bank,INBK,NSE,s07,금융,지방 은행,O,null,null
IndusInd Bank,INBK,BSE,s07,금융,지방 은행,O,null,null
Bajaj Finance,BJFN,BSE,s07,금융,소비자 금융 서비스,O,null,null
Bajaj Finance,BJFN,NSE,s07,금융,소비자 금융 서비스,O,null,null
HDFC Standard,HDFS,BSE,s07,금융,보험 (생명),O,null,null
HDFC Standard,HDFS,NSE,s07,금융,보험 (생명),O,null,null
Bajaj Finserv Limited,BJFS,BSE,s07,금융,보험 (생명),O,null,null
Bajaj Finserv Limited,BJFS,NSE,s07,금융,보험 (생명),O,null,null
Yes Bank,YESB,NSE,s07,금융,지방 은행,O,null,null
Yes Bank,YESB,BSE,s07,금융,지방 은행,O,null,null
SBI Life Insurance,SBIL,NSE,s07,금융,보험 (생명),O,null,null
SBI Life Insurance,SBIL,BSE,s07,금융,보험 (생명),O,null,null
General Insurance India,GENA,NSE,s07,금융,보험 (생명),O,null,null
General Insurance India,GENA,BSE,s07,금융,보험 (생명),O,null,null
New India Assurance,THEE,BSE,s07,금융,보험(다종),O,null,null
New India Assurance,THEE,NSE,s07,금융,보험(다종),O,null,null
ICICI Prudential Life Insurance,ICIR,NSE,s07,금융,보험 (생명),O,null,null
ICICI Prudential Life Insurance,ICIR,BSE,s07,금융,보험 (생명),O,null,null
Indiabulls,INBF,BSE,s07,금융,소비자 금융 서비스,O,null,null
Indiabulls,INBF,NSE,s07,금융,소비자 금융 서비스,O,null,null
ICICI Lombard,ICIL,NSE,s07,금융,보험 (손해),O,null,null
ICICI Lombard,ICIL,BSE,s07,금융,보험 (손해),O,null,null
Bank of Baroda,BOB,BSE,s07,금융,지방 은행,O,null,null
Bank of Baroda,BOB,NSE,s07,금융,지방 은행,O,null,null
Shriram Transport Finance,SRTR,BSE,s07,금융,소비자 금융 서비스,O,null,null
Shriram Transport Finance,SRTR,NSE,s07,금융,소비자 금융 서비스,O,null,null
Aditya Birla Capital,ADTB,BSE,s07,금융,소비자 금융 서비스,O,null,null
Aditya Birla Capital,ADTB,NSE,s07,금융,소비자 금융 서비스,O,null,null
Bajaj Holdings,BJAT,NSE,s07,금융,소비자 금융 서비스,O,null,null
Bajaj Holdings,BJAT,BSE,s07,금융,소비자 금융 서비스,O,null,null
LT Finance Holdings Ltd,LTFH,NSE,s07,금융,소비자 금융 서비스,O,null,null
LT Finance Holdings Ltd,LTFH,BSE,s07,금융,소비자 금융 서비스,O,null,null
Mahindra & Mahindra Financial,MMFS,NSE,s07,금융,소비자 금융 서비스,O,null,null
Mahindra & Mahindra Financial,MMFS,BSE,s07,금융,소비자 금융 서비스,O,null,null
LIC Housing Finance,LICH,NSE,s07,금융,소비자 금융 서비스,O,null,null
LIC Housing Finance,LICH,BSE,s07,금융,소비자 금융 서비스,O,null,null
Rural Electrification,RURL,NSE,s07,금융,다종 금융 서비스,O,null,null
Rural Electrification,RURL,BSE,s07,금융,다종 금융 서비스,O,null,null
Bank of India,BOI,NSE,s07,금융,지방 은행,O,null,null
Bank of India,BOI,BSE,s07,금융,지방 은행,O,null,null
TI Financial,TIFH,NSE,s07,금융,소비자 금융 서비스,O,null,null
TI Financial,TIFH,BSE,s07,금융,소비자 금융 서비스,O,null,null
Max Financial,MAXI,BSE,s07,금융,보험(상해와 건강),O,null,null
Max Financial,MAXI,NSE,s07,금융,보험(상해와 건강),O,null,null
City Union Bank,CTBK,BSE,s07,금융,지방 은행,O,null,null
City Union Bank,CTBK,NSE,s07,금융,지방 은행,O,null,null
JM Financial,JMSH,BSE,s07,금융,소비자 금융 서비스,O,null,null
JM Financial,JMSH,NSE,s07,금융,소비자 금융 서비스,O,null,null
Reliance Capital,RLCP,BSE,s07,금융,투자 서비스,O,null,null
Reliance Capital,RLCP,NSE,s07,금융,투자 서비스,O,null,null
Manappuram Finance Ltd,MNFL,NSE,s07,금융,소비자 금융 서비스,O,null,null
Manappuram Finance Ltd,MNFL,BSE,s07,금융,소비자 금융 서비스,O,null,null
Union Bank of India,UNBK,NSE,s07,금융,지방 은행,O,null,null
Union Bank of India,UNBK,BSE,s07,금융,지방 은행,O,null,null
IDFC,IDFC,NSE,s07,금융,소비자 금융 서비스,O,null,null
IDFC,IDFC,BSE,s07,금융,소비자 금융 서비스,O,null,null
Karur Vysya Bank,KARU,NSE,s07,금융,지방 은행,O,null,null
Karur Vysya Bank,KARU,BSE,s07,금융,지방 은행,O,null,null
Can Fin Homes,CNFH,BSE,s07,금융,소비자 금융 서비스,O,null,null
Can Fin Homes,CNFH,NSE,s07,금융,소비자 금융 서비스,O,null,null
Capital First,CAPF,BSE,s07,금융,소비자 금융 서비스,O,null,null
Capital First,CAPF,NSE,s07,금융,소비자 금융 서비스,O,null,null
Vijaya Bank,VJBK,BSE,s07,금융,지방 은행,O,null,null
Vijaya Bank,VJBK,NSE,s07,금융,지방 은행,O,null,null
Syndicate Bank,SBNK,NSE,s07,금융,지방 은행,O,null,null
Syndicate Bank,SBNK,BSE,s07,금융,지방 은행,O,null,null
State Bank of Bikaner and Jaipur,SBKB,NSE,s07,금융,지방 은행,O,null,null
Indian Overseas Bank,IOBK,NSE,s07,금융,지방 은행,O,null,null
Indian Overseas Bank,IOBK,BSE,s07,금융,지방 은행,O,null,null
Development Credit Bank,DCBA,NSE,s07,금융,지방 은행,O,null,null
Development Credit Bank,DCBA,BSE,s07,금융,지방 은행,O,null,null
Equitas Holdings,EQHL,BSE,s07,금융,소비자 금융 서비스,O,null,null
Equitas Holdings,EQHL,NSE,s07,금융,소비자 금융 서비스,O,null,null
Indian Energy Exchange,IIAN,NSE,s07,금융,투자 서비스,O,null,null
Indian Energy Exchange,IIAN,BSE,s07,금융,투자 서비스,O,null,null
State Bank of Travancore,SBKT,NSE,s07,금융,지방 은행,O,null,null
Allahabad Bank,ALBK,BSE,s07,금융,지방 은행,O,null,null
Allahabad Bank,ALBK,NSE,s07,금융,지방 은행,O,null,null
Ujjivan Financial Services Ltd,UJVF,NSE,s07,금융,소비자 금융 서비스,O,null,null
Ujjivan Financial Services Ltd,UJVF,BSE,s07,금융,소비자 금융 서비스,O,null,null
The South Indian Bank,SIBK,BSE,s07,금융,지방 은행,O,null,null
The South Indian Bank,SIBK,NSE,s07,금융,지방 은행,O,null,null
Tata Investment Corporation,TINV,NSE,s07,금융,투자 서비스,O,null,null
Tata Investment Corporation,TINV,BSE,s07,금융,투자 서비스,O,null,null
UCO Bank,UCBK,NSE,s07,금융,지방 은행,O,null,null
UCO Bank,UCBK,BSE,s07,금융,지방 은행,O,null,null
SREI Infrastructure Finance,SREI,BSE,s07,금융,소비자 금융 서비스,O,null,null
SREI Infrastructure Finance,SREI,NSE,s07,금융,소비자 금융 서비스,O,null,null
Andhra Bank,ADBK,BSE,s07,금융,지방 은행,O,null,null
Andhra Bank,ADBK,NSE,s07,금융,지방 은행,O,null,null
Magma Fincorp,MAGM,BSE,s07,금융,소비자 금융 서비스,O,null,null
Magma Fincorp,MAGM,NSE,s07,금융,소비자 금융 서비스,O,null,null
Repco Home Finance Ltd,RHFL,BSE,s07,금융,소비자 금융 서비스,O,null,null
Repco Home Finance Ltd,RHFL,NSE,s07,금융,소비자 금융 서비스,O,null,null
Corporation Bank,CRBK,NSE,s07,금융,지방 은행,O,null,null
Corporation Bank,CRBK,BSE,s07,금융,지방 은행,O,null,null
Multi Commodity Exchange Of India,MCEI,NSE,s07,금융,투자 서비스,O,null,null
Multi Commodity Exchange Of India,MCEI,BSE,s07,금융,투자 서비스,O,null,null
The Jammu & Kashmir Bank,JKBK,BSE,s07,금융,지방 은행,O,null,null
The Jammu & Kashmir Bank,JKBK,NSE,s07,금융,지방 은행,O,null,null
IFCI,IFCI,NSE,s07,금융,소비자 금융 서비스,O,null,null
IFCI,IFCI,BSE,s07,금융,소비자 금융 서비스,O,null,null
