Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Risesun Real Est A,2146,심천,s02,자본재,건설 서비스,O,null,null
Oceanwide Holdings A,46,심천,s02,자본재,건설 서비스,O,null,null
China Gezhouba Group,600068,상하이,s02,자본재,건설 서비스,O,null,null
Xinhu Zhongbao,600208,상하이,s02,자본재,건설 서비스,O,null,null
China National Chemical,601117,상하이,s02,자본재,건설 서비스,O,null,null
Oriental Yuhong A,2271,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Shandong Zhongji Electrical,300308,심천,s02,자본재,다종 자본재,O,null,null
Yinyi Real Estate A,981,심천,s02,자본재,건설 서비스,O,null,null
Zhongtian Urban A,540,심천,s02,자본재,건설 서비스,O,null,null
Taihe Group A,732,심천,s02,자본재,건설 서비스,O,null,null
Gold Mantis A,2081,심천,s02,자본재,건설 서비스,O,null,null
Wuxi Lead Auto Equipment Co Ltd,300450,심천,s02,자본재,건설과 농업용 기계,O,null,null
Shanghai Construction,600170,상하이,s02,자본재,건설 서비스,O,null,null
SIASUN Robot Automation Co,300024,심천,s02,자본재,다종 자본재,O,null,null
Yango A,671,심천,s02,자본재,건설 서비스,O,null,null
Cs Zoomlion A,157,심천,s02,자본재,건설과 농업용 기계,O,null,null
Financial St A,402,심천,s02,자본재,건설 서비스,O,null,null
Shandong Qixing Iron,2359,심천,s02,자본재,건설 서비스,O,null,null
Jinke Property A,656,심천,s02,자본재,건설 서비스,O,null,null
Shanghai Jinqiao Export A,600639,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Jinqiao Export B,900911,상하이,s02,자본재,건설 서비스,O,null,null
CSG Holding Co Ltd,200012,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Csg Holding A,12,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Jilin Yatai,600881,상하이,s02,자본재,건설 – 원자재,O,null,null
Xinjiang Machinery Research Inst,300159,심천,s02,자본재,건설과 농업용 기계,O,null,null
Sc Shuangma A,935,심천,s02,자본재,건설 – 원자재,O,null,null
Dongfang Precisn A,2611,심천,s02,자본재,다종 자본재,O,null,null
Shenwu Environmental Tech,300156,심천,s02,자본재,다종 자본재,O,null,null
Beijing Water Business Doctor,300055,심천,s02,자본재,건설 서비스,O,null,null
Shanghai Chinafortune,600621,상하이,s02,자본재,건설 서비스,O,null,null
Keda Clean Energy,600499,상하이,s02,자본재,다종 자본재,O,null,null
Xuanhua Const A,923,심천,s02,자본재,건설과 농업용 기계,O,null,null
Cofco Property A,31,심천,s02,자본재,건설 서비스,O,null,null
Nanfang Pump Industry,300145,심천,s02,자본재,다종 자본재,O,null,null
Zhonghua Geotech A,2542,심천,s02,자본재,건설 서비스,O,null,null
Zhonghong Holding A,979,심천,s02,자본재,건설 서비스,O,null,null
Sichuan Road & Bridge,600039,상하이,s02,자본재,건설 서비스,O,null,null
Zhejiang Kaishan Compressor,300257,심천,s02,자본재,다종 자본재,O,null,null
Long Yuan Construction,600491,상하이,s02,자본재,건설 서비스,O,null,null
Tapai Group A,2233,심천,s02,자본재,건설 – 원자재,O,null,null
Ruize Material A,2596,심천,s02,자본재,건설 – 원자재,O,null,null
Rongan Property A,517,심천,s02,자본재,건설 서비스,O,null,null
China Harzone Industry,300527,심천,s02,자본재,다종 자본재,O,null,null
Shenzhen Wongtee Int,56,심천,s02,자본재,건설 서비스,O,null,null
Shenzhen Wongtee,200056,심천,s02,자본재,건설 서비스,O,null,null
Himile Mechanicl A,2595,심천,s02,자본재,다종 자본재,O,null,null
Beijing North Star A,601588,상하이,s02,자본재,건설 서비스,O,null,null
China Baoan Group Co Ltd,9,심천,s02,자본재,건설 서비스,O,null,null
Titan Wind Energy Suzhou,2531,심천,s02,자본재,다종 자본재,O,null,null
Zhongzhu Medical,600568,상하이,s02,자본재,건설 서비스,O,null,null
Hz Hangyang A,2430,심천,s02,자본재,다종 자본재,O,null,null
XiAn Shaangu Power,601369,상하이,s02,자본재,다종 자본재,O,null,null
China Calxon A,918,심천,s02,자본재,건설 서비스,O,null,null
Hang Xiao Steel Structure,600477,상하이,s02,자본재,건설 서비스,O,null,null
Dalian Intl A,881,심천,s02,자본재,건설 서비스,O,null,null
Suning Uni A,718,심천,s02,자본재,건설 서비스,O,null,null
Avic Aviation Hi Tech,600862,상하이,s02,자본재,건설 서비스,O,null,null
Anhui Shengyun Environment Protect,300090,심천,s02,자본재,다종 자본재,O,null,null
Beijing Huaye Capital,600240,상하이,s02,자본재,건설 서비스,O,null,null
Chengdu Fusen Noble-House,2818,심천,s02,자본재,건설 서비스,O,null,null
Shanghai Jiabao Commerce,600622,상하이,s02,자본재,건설 서비스,O,null,null
Tagen A,90,심천,s02,자본재,건설 서비스,O,null,null
Macrolink A,620,심천,s02,자본재,건설 서비스,O,null,null
Chongqing Construction Eng,600939,상하이,s02,자본재,건설 서비스,O,null,null
Kunwu Jiuding Investment,600053,상하이,s02,자본재,건설 서비스,O,null,null
Ningxia Xinri Hengli,600165,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Fengdong Thermal A,2530,심천,s02,자본재,다종 자본재,O,null,null
Dare Tech A,910,심천,s02,자본재,건설 – 용품과 비품,O,null,null
East Steel Tower A,2545,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Gree Real Estate,600185,상하이,s02,자본재,건설 서비스,O,null,null
Yahgee House A,2314,심천,s02,자본재,이동 주택과 여가용 차량,O,null,null
Tianshan Cemen A,877,심천,s02,자본재,건설 – 원자재,O,null,null
Jilin Guanghua A,546,심천,s02,자본재,건설 – 원자재,O,null,null
Shirongzhaoye A,2016,심천,s02,자본재,건설 서비스,O,null,null
Dragon Pipe A,2619,심천,s02,자본재,건설 – 원자재,O,null,null
Keda Group,600986,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Shibei Hi-Tech A,600604,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Shibei Hi-Tech B,900902,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Industrial Dev,600748,상하이,s02,자본재,건설 서비스,O,null,null
Nanjing Gaoke,600064,상하이,s02,자본재,건설 서비스,O,null,null
Zhejiang Dingli Machinery,603338,상하이,s02,자본재,다종 자본재,O,null,null
Jack Sewing Machine,603337,상하이,s02,자본재,다종 자본재,O,null,null
Zbom Cabinets,603801,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Shenzhen Heungkong,600162,상하이,s02,자본재,건설 서비스,O,null,null
Xiangtan Electric,600416,상하이,s02,자본재,다종 자본재,O,null,null
Poten Environment,603603,상하이,s02,자본재,건설 서비스,O,null,null
Sz Centralcon A,42,심천,s02,자본재,건설 서비스,O,null,null
Sz Real Est A,29,심천,s02,자본재,건설 서비스,O,null,null
Zhengzhou Mining Machinery,601717,상하이,s02,자본재,다종 자본재,O,null,null
China Enterprise,600675,상하이,s02,자본재,건설 서비스,O,null,null
Jangho Group,601886,상하이,s02,자본재,건설 서비스,O,null,null
Nanjing ESTUN Auto,2747,심천,s02,자본재,다종 자본재,O,null,null
China Western Power Industrial A,2630,심천,s02,자본재,다종 자본재,O,null,null
Liugong A,528,심천,s02,자본재,건설과 농업용 기계,O,null,null
Sz Zhenye A,6,심천,s02,자본재,건설 서비스,O,null,null
Shangfeng Cement A,672,심천,s02,자본재,건설 – 원자재,O,null,null
Luxin Venture,600783,상하이,s02,자본재,다종 자본재,O,null,null
Shunfa Hengye A,631,심천,s02,자본재,건설 서비스,O,null,null
Wuxi Huadong Heavy Machinery A,2685,심천,s02,자본재,다종 자본재,O,null,null
Bauing Decoration A,2047,심천,s02,자본재,건설 서비스,O,null,null
Zj Kangsheng A,2418,심천,s02,자본재,다종 자본재,O,null,null
CSSC Steel Structure Eng,600072,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
China Sports Industry,600158,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Wanye Enterprises,600641,상하이,s02,자본재,건설 서비스,O,null,null
Jiangxi Hongdu Aviation,600316,상하이,s02,자본재,항공 우주와 방위,O,null,null
Sz Capstone A,38,심천,s02,자본재,건설 서비스,O,null,null
Jingwei Textile A,666,심천,s02,자본재,다종 자본재,O,null,null
Dehua Tb A,2043,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Chongqing Dima Industry,600565,상하이,s02,자본재,건설 서비스,O,null,null
Zhejiang Jindun Fans,300411,심천,s02,자본재,다종 자본재,O,null,null
Anhui Water Resources,600502,상하이,s02,자본재,건설 서비스,O,null,null
Fuxing A,926,심천,s02,자본재,건설 서비스,O,null,null
Jsti Group,300284,심천,s02,자본재,건설 서비스,O,null,null
Deluxe Family,600503,상하이,s02,자본재,건설 서비스,O,null,null
Yasha Decoration A,2375,심천,s02,자본재,건설 서비스,O,null,null
Hangcha,603298,상하이,s02,자본재,다종 자본재,O,null,null
Norinco A,65,심천,s02,자본재,건설 서비스,O,null,null
China Wuyi A,797,심천,s02,자본재,건설 서비스,O,null,null
Shenzhen Properties Resources,200011,심천,s02,자본재,건설 서비스,O,null,null
Sz Properties A,11,심천,s02,자본재,건설 서비스,O,null,null
Tyan Home,600807,상하이,s02,자본재,건설 서비스,O,null,null
Ningbo Baosi Energy Equipment,300441,심천,s02,자본재,다종 자본재,O,null,null
North Electro-Optic,600184,상하이,s02,자본재,항공 우주와 방위,O,null,null
Citychamp Dartong,600067,상하이,s02,자본재,건설 서비스,O,null,null
Weihua A,2240,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Shenyang Mach A,410,심천,s02,자본재,다종 자본재,O,null,null
Beijing Vantone,600246,상하이,s02,자본재,건설 서비스,O,null,null
Sichuan Chengfei A,2190,심천,s02,자본재,다종 자본재,O,null,null
JiangSu Jin Tong Ling Fluid Mach,300091,심천,s02,자본재,다종 자본재,O,null,null
Zhezhong Cons A,2346,심천,s02,자본재,건설 – 원자재,O,null,null
Shenzhen Yinghe Tech,300457,심천,s02,자본재,다종 자본재,O,null,null
Zhefu Holding A,2266,심천,s02,자본재,다종 자본재,O,null,null
Guangdong Topstar,300607,심천,s02,자본재,다종 자본재,O,null,null
Hunan Baili,603959,상하이,s02,자본재,건설 서비스,O,null,null
DBG Tech A,300735,심천,s02,자본재,건설 서비스,O,null,null
Sinovel Wind,601558,상하이,s02,자본재,다종 자본재,O,null,null
Shaanxi Aerospace,600343,상하이,s02,자본재,다종 자본재,O,null,null
Pingtan Develop A,592,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Changlin,600710,상하이,s02,자본재,건설과 농업용 기계,O,null,null
Shanghai New Huang Pu,600638,상하이,s02,자본재,건설 서비스,O,null,null
Cinda Real Estate,600657,상하이,s02,자본재,건설 서비스,O,null,null
Hubei Sanxia,600293,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Dalian Huarui Heavy Industry A,2204,심천,s02,자본재,다종 자본재,O,null,null
Gansu Qilianshan Cement,600720,상하이,s02,자본재,건설 – 원자재,O,null,null
Hua Yuan Property,600743,상하이,s02,자본재,건설 서비스,O,null,null
Henan Ancai Hi-tech,600207,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Suzhou New District Hi-Tech,600736,상하이,s02,자본재,건설 서비스,O,null,null
Riyue Heavy Industry,603218,상하이,s02,자본재,다종 자본재,O,null,null
Leejun Industry A,2651,심천,s02,자본재,다종 자본재,O,null,null
Changzheng Engineering,603698,상하이,s02,자본재,건설 서비스,O,null,null
Guizhou Transportation Planning,603458,상하이,s02,자본재,건설 서비스,O,null,null
Taiyuan Heavy Industry,600169,상하이,s02,자본재,다종 자본재,O,null,null
Tibet Tianlu,600326,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Highly A,600619,상하이,s02,자본재,다종 자본재,O,null,null
Reclaim Constrcn A,2586,심천,s02,자본재,건설 서비스,O,null,null
Shanghai Highly B,900910,상하이,s02,자본재,다종 자본재,O,null,null
Lanzhou LS Heavy Equipment,603169,상하이,s02,자본재,다종 자본재,O,null,null
Myhome Real Estate A,667,심천,s02,자본재,건설 서비스,O,null,null
Beijing Electronic Zone,600658,상하이,s02,자본재,건설 서비스,O,null,null
Canny Elevator A,2367,심천,s02,자본재,다종 자본재,O,null,null
Youngy Co,2192,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Guangzhou Guangri Stock,600894,상하이,s02,자본재,다종 자본재,O,null,null
Hainan Express A,886,심천,s02,자본재,건설 서비스,O,null,null
Sunward Intel A,2097,심천,s02,자본재,건설과 농업용 기계,O,null,null
Anhui Heli,600761,상하이,s02,자본재,다종 자본재,O,null,null
Yinlun Machinery A,2126,심천,s02,자본재,다종 자본재,O,null,null
Harbin Boshi Automation A,2698,심천,s02,자본재,다종 자본재,O,null,null
Tongli Cement A,885,심천,s02,자본재,건설 – 원자재,O,null,null
Yunnan Metropolitan,600239,상하이,s02,자본재,건설 서비스,O,null,null
Mesnac A,2073,심천,s02,자본재,다종 자본재,O,null,null
Monalisa Group A,2918,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Tibet Urban Dev,600773,상하이,s02,자본재,건설 서비스,O,null,null
Guangzhou KDT Machinery,2833,심천,s02,자본재,다종 자본재,O,null,null
Jiangxi Cement A,789,심천,s02,자본재,건설 – 원자재,O,null,null
Chongqing Sansheng Materials,2742,심천,s02,자본재,건설 – 원자재,O,null,null
Bestway Marine Energy,300008,심천,s02,자본재,건설 서비스,O,null,null
Dalian Zhiyun Automation,300097,심천,s02,자본재,다종 자본재,O,null,null
China Fangda,200055,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Zongshen Power A,1696,심천,s02,자본재,다종 자본재,O,null,null
Fangda A,55,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Sichuan Monarch Sanitary Ware,2798,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Tianjin Realty Dev,600322,상하이,s02,자본재,건설 서비스,O,null,null
Wuhan East Lake Hi-Tech,600133,상하이,s02,자본재,건설 서비스,O,null,null
Wuxi Huaguang Boiler,600475,상하이,s02,자본재,다종 자본재,O,null,null
Southeast Space A,2135,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Shandong Hi-Speed Road&Bridge,498,심천,s02,자본재,건설 서비스,O,null,null
China Wafer Level CSP,603005,상하이,s02,자본재,다종 자본재,O,null,null
Dun'An Environ A,2011,심천,s02,자본재,다종 자본재,O,null,null
Guangdong Yizumi Machinery,300415,심천,s02,자본재,다종 자본재,O,null,null
Center International,603098,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Twin Tower A,795,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Black Peony,600510,상하이,s02,자본재,건설 서비스,O,null,null
Shenzhen FRD Science,300602,심천,s02,자본재,다종 자본재,O,null,null
QuMei Home Furnishings,603818,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Langold Estate A,2305,심천,s02,자본재,건설 서비스,O,null,null
Guangdong Zhengye Tech,300410,심천,s02,자본재,다종 자본재,O,null,null
Sichuan Chengfa Aero,600391,상하이,s02,자본재,항공 우주와 방위,O,null,null
Arcplus Group,600629,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Sanxiang A,863,심천,s02,자본재,건설 서비스,O,null,null
Hangzhou Boiler A,2534,심천,s02,자본재,다종 자본재,O,null,null
Guochuang Hitech A,2377,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Ningbo Haitian Precision Machinery,601882,상하이,s02,자본재,다종 자본재,O,null,null
HuBei SanFeng Intelligent,300276,심천,s02,자본재,다종 자본재,O,null,null
Zj Sh Driveline A,2472,심천,s02,자본재,다종 자본재,O,null,null
Gd Wedge A,534,심천,s02,자본재,건설 서비스,O,null,null
CRED A,600890,상하이,s02,자본재,건설 서비스,O,null,null
Shanghai Pudong,600284,상하이,s02,자본재,건설 서비스,O,null,null
Shenzhen Minkave Tech,300506,심천,s02,자본재,건설 서비스,O,null,null
Tianqiao Crane A,2523,심천,s02,자본재,건설과 농업용 기계,O,null,null
Jiangsu Dagang A,2077,심천,s02,자본재,건설 서비스,O,null,null
Huachangda Intelligent,300278,심천,s02,자본재,다종 자본재,O,null,null
Shanghai Hanbell A,2158,심천,s02,자본재,다종 자본재,O,null,null
Nanning Baling Technology,2592,심천,s02,자본재,다종 자본재,O,null,null
Shenzhen Institute Building A,300675,심천,s02,자본재,건설 서비스,O,null,null
Yonker Environmental Protect,300187,심천,s02,자본재,다종 자본재,O,null,null
Avic Sanxin A,2163,심천,s02,자본재,건설 서비스,O,null,null
Yantai Eddie Precision,603638,상하이,s02,자본재,다종 자본재,O,null,null
Tengda Construction,600512,상하이,s02,자본재,건설 서비스,O,null,null
Jiangsu Yulong Steel Pipe,601028,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Avic Real Estate A,43,심천,s02,자본재,건설 서비스,O,null,null
Ningbo Cixing,300307,심천,s02,자본재,다종 자본재,O,null,null
Sinoma Energy Conservation,603126,상하이,s02,자본재,건설 서비스,O,null,null
Masterwork Machinery,300195,심천,s02,자본재,다종 자본재,O,null,null
Saimo Electric Co Ltd,300466,심천,s02,자본재,다종 자본재,O,null,null
Bx Road&Bridge A,2307,심천,s02,자본재,건설 서비스,O,null,null
Fengfan Power,601700,상하이,s02,자본재,건설 서비스,O,null,null
Zjg Chemic Machi A,2564,심천,s02,자본재,다종 자본재,O,null,null
Shanghai Yongli Belting,300230,심천,s02,자본재,다종 자본재,O,null,null
China Design,603018,상하이,s02,자본재,건설 서비스,O,null,null
Step Electric A,2527,심천,s02,자본재,다종 자본재,O,null,null
Shandong Jinjing Science & Tech,600586,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
SPIC Yuanda,600292,상하이,s02,자본재,건설 서비스,O,null,null
Luoyang Glass,600876,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Asian Star,601890,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Huadian Heavy Industries,601226,상하이,s02,자본재,건설 서비스,O,null,null
Glory Med A,2551,심천,s02,자본재,건설 서비스,O,null,null
Miracle Automation Engineering,2009,심천,s02,자본재,건설과 농업용 기계,O,null,null
Hefei Urban Cons A,2208,심천,s02,자본재,건설 서비스,O,null,null
Nanfeng Corp,300004,심천,s02,자본재,다종 자본재,O,null,null
Lander Sports Development,558,심천,s02,자본재,건설 서비스,O,null,null
Rifa Machinery A,2520,심천,s02,자본재,다종 자본재,O,null,null
Hangzhou Steam Turbine,200771,심천,s02,자본재,다종 자본재,O,null,null
Ningbo Donly A,2164,심천,s02,자본재,다종 자본재,O,null,null
Sz Hongtao A,2325,심천,s02,자본재,건설 서비스,O,null,null
Dalian Energas Gas-System,603318,상하이,s02,자본재,건설 서비스,O,null,null
Guoxing Rongda A,838,심천,s02,자본재,건설 서비스,O,null,null
Tj Tianbao A,965,심천,s02,자본재,건설 서비스,O,null,null
Shanghai Tongji Tech,600846,상하이,s02,자본재,건설 서비스,O,null,null
Hna Innovation Hainan A,600555,상하이,s02,자본재,건설 서비스,O,null,null
Hna Innovation Hainan B,900955,상하이,s02,자본재,건설 서비스,O,null,null
Wuxi Boton Tech,300031,심천,s02,자본재,다종 자본재,O,null,null
Jiuli Metals A,2318,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Shanghai Yanhua Smartech Group,2178,심천,s02,자본재,건설 서비스,O,null,null
Songzhi Aircon A,2454,심천,s02,자본재,다종 자본재,O,null,null
Chongqing Yukaifa,514,심천,s02,자본재,건설 서비스,O,null,null
Ningxia Building,600449,상하이,s02,자본재,건설 – 원자재,O,null,null
China Realestate A,736,심천,s02,자본재,건설 서비스,O,null,null
Shandong Luyang A,2088,심천,s02,자본재,건설 – 원자재,O,null,null
Changjiang & Jinggong Steel,600496,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Shantui Constr A,680,심천,s02,자본재,건설과 농업용 기계,O,null,null
Luoyang Longhua Heat Trans Energy,300263,심천,s02,자본재,다종 자본재,O,null,null
Beijing Hanjian Heshan Pipeline,603616,상하이,s02,자본재,건설 – 원자재,O,null,null
L&K Engineering Suzhou,603929,상하이,s02,자본재,건설 서비스,O,null,null
Anhui Xinli Finance,600318,상하이,s02,자본재,건설 – 원자재,O,null,null
Fangxing Sci,600552,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Guangzhou Pearl River,600684,상하이,s02,자본재,건설 서비스,O,null,null
Chengdu ALD Aviation,300696,심천,s02,자본재,항공 우주와 방위,O,null,null
Top Resource Conservation Eng,300332,심천,s02,자본재,건설 서비스,O,null,null
Bj Lier Mat A,2392,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Beijing Cisri Gaona Materials Tech,300034,심천,s02,자본재,항공 우주와 방위,O,null,null
Sichuan Guodong,600321,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Tianjin Jinbin Development,897,심천,s02,자본재,건설 서비스,O,null,null
Fujian Snowman A,2639,심천,s02,자본재,다종 자본재,O,null,null
Suzhou Secote  A,603283,상하이,s02,자본재,다종 자본재,O,null,null
First Tractor,601038,상하이,s02,자본재,건설과 농업용 기계,O,null,null
Huida Sanitary Ware,603385,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Yang Guang A,608,심천,s02,자본재,건설 서비스,O,null,null
Jiangsu WELLE Environmental,300190,심천,s02,자본재,건설 서비스,O,null,null
Xinjiang Qingsong,600425,상하이,s02,자본재,건설 – 원자재,O,null,null
Hongrun Const A,2062,심천,s02,자본재,건설 서비스,O,null,null
Chengdu Techcent Environment,300362,심천,s02,자본재,다종 자본재,O,null,null
Changbao Steel A,2478,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Zhengping Road & Bridge,603843,상하이,s02,자본재,건설 서비스,O,null,null
Jianghuai Eng A,816,심천,s02,자본재,다종 자본재,O,null,null
Ningbo Fuda,600724,상하이,s02,자본재,건설 서비스,O,null,null
Infotmic A,670,심천,s02,자본재,건설 서비스,O,null,null
Hailu Heavy A,2255,심천,s02,자본재,건설 – 용품과 비품,O,null,null
HNA Investment,616,심천,s02,자본재,건설 서비스,O,null,null
Xinzhu Mach A,2480,심천,s02,자본재,건설과 농업용 기계,O,null,null
Hunan China Sun Pharma Machinery,300216,심천,s02,자본재,다종 자본재,O,null,null
Wiscom Sys A,2090,심천,s02,자본재,건설 서비스,O,null,null
Bj Centergate A,931,심천,s02,자본재,건설 서비스,O,null,null
Tianye Tolian A,2459,심천,s02,자본재,건설과 농업용 기계,O,null,null
Jiangsu Phoenix Property,600716,상하이,s02,자본재,건설 서비스,O,null,null
Shenzhen Zhongzhuang,2822,심천,s02,자본재,건설 서비스,O,null,null
Beijing Andawell A,300719,심천,s02,자본재,항공 우주와 방위,O,null,null
Honglu Steel Con A,2541,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Jingkai,600215,상하이,s02,자본재,건설 서비스,O,null,null
Sunlight Machine A,2621,심천,s02,자본재,다종 자본재,O,null,null
Shandong Fin CNC Machine,2270,심천,s02,자본재,다종 자본재,O,null,null
Chengdu R&Bridge A,2628,심천,s02,자본재,건설 서비스,O,null,null
Zhejiang Dayuan,603757,상하이,s02,자본재,다종 자본재,O,null,null
Zhejiang Yilida Ventilator A,2686,심천,s02,자본재,다종 자본재,O,null,null
Tangshan Jidong Equip A,856,심천,s02,자본재,다종 자본재,O,null,null
ZhongTongGuoMai Communication,603559,상하이,s02,자본재,건설 서비스,O,null,null
Nanjing Chixia Dev,600533,상하이,s02,자본재,건설 서비스,O,null,null
Atlantic China Welding,600558,상하이,s02,자본재,건설과 농업용 기계,O,null,null
Sobute New Materials A,603916,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Hengxing Tech A,2132,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Uroica Mining Safety Eng,300099,심천,s02,자본재,다종 자본재,O,null,null
NanJing Sanchao Advanced Materials,300554,심천,s02,자본재,다종 자본재,O,null,null
Jiangsu Sunrain Solar Energy,603366,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Sotech Smarter Equipment,300173,심천,s02,자본재,다종 자본재,O,null,null
Yantai Moon Co Ltd,811,심천,s02,자본재,다종 자본재,O,null,null
Jikai Equipment,2691,심천,s02,자본재,건설과 농업용 기계,O,null,null
Shenyang Brilliant Elevator A,2689,심천,s02,자본재,다종 자본재,O,null,null
Zhangjiagang Furui Special Equip,300228,심천,s02,자본재,다종 자본재,O,null,null
Jiangmen iDear-Hanyu Electrical,300403,심천,s02,자본재,다종 자본재,O,null,null
Shang Gong B,900924,상하이,s02,자본재,다종 자본재,O,null,null
Shang Gong A,600843,상하이,s02,자본재,다종 자본재,O,null,null
Nantong Square Cold Chain Equipment,603339,상하이,s02,자본재,다종 자본재,O,null,null
Kingland Pipe A,2443,심천,s02,자본재,건설 – 용품과 비품,O,null,null
Beijing Sanlian Hope Shin-Gosen,300384,심천,s02,자본재,건설 서비스,O,null,null
Qingdao Tianhua Chemistry,600579,상하이,s02,자본재,다종 자본재,O,null,null
Sundy Land Investment,600077,상하이,s02,자본재,건설 서비스,O,null,null
Yuhuan CNC Machine,2903,심천,s02,자본재,다종 자본재,O,null,null
Yaohua Pilkington Glass B,900918,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Yaohua Pilkington Glass A,600819,상하이,s02,자본재,건설 – 용품과 비품,O,null,null
Fujian Haiyuan Auto Equipments,2529,심천,s02,자본재,다종 자본재,O,null,null
Buildingresearch A,2398,심천,s02,자본재,건설 – 원자재,O,null,null
