Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Henan Kedi Dairy Industry Co Ltd,2770,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Xinjiang Tianrun Dairy,600419,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Guangdong VTR Bio-Tech,300381,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Anji Foodstuff,603696,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Winall Hi tech Seed,300087,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
Layn Natural A,2166,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Dohia,2761,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Ganso Co Ltd,603886,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Dl Grain & Oil A,893,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chenguang Biotech Group,300138,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shandong Homey Aquatic Dev,600467,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Lafang China,603630,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Jiangsu Xiuqiang Glasswork Co,300160,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Baolingbao Bio A,2286,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tianshui Zhongxing Bio-tech,2772,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
Shanghai Jinfeng Wine,600616,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Baiyang Aquatic,2696,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Huaying Agri A,2321,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Grand Agriseeds Tech Inc,300189,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
Tianbao Foods A,2220,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Guangdong Yantang Dairy,2732,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Gansu Dunhuang Seed,600354,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Shandong Xiantan Co Ltd,2746,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Kemen Noodle Manufacturing A,2661,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Wei Long Grape Wine,603779,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Nf Foodstuff A,716,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Sino-Agri Leading Biosciences A,603970,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Tibet Galaxy A,752,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Baotou Huazi Industry,600191,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Gd Guanghong A,529,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Petpal Pet Nutrition,300673,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Golden Seed Wine,600199,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Great Wall Of Culture,300089,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Hunan New Wellful,600975,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Dahu Aquaculture,600257,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Apple Flavor & Fragrance,603020,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Delisi Food A,2330,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jinxinnong Feed A,2548,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lanzhou Zhuangyuan,2910,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yankershop Food,2847,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
SDIC Zhonglu Fruit Juice,600962,상하이,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Great-Sun Foods,603336,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Jialong Food A,2495,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Minhe Animal A,2234,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Shanghai Kaichuang Marine,600097,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Yantai China Pet Foods,2891,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiangsu Jiuding A,2201,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Fujian Tianma Science,603668,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chalkis A,972,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Maiquer Group A,2719,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Zhangzidao Fish A,2069,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Liuzhou Liangmianzhen,600249,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Tianjin Guifaxiang 18th Street Mahua,2820,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lontrue Co Ltd,300175,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
Gansu Mogao Industrial Dev,600543,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Tonghua Grape Wine,600365,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Haers Containers A,2615,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Deli Glass A,2571,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Mingchen Health A,2919,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Starlake Bioscience,600866,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Cnfc Fishery A,798,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
JinJian Cereals,600127,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Haixin Foods A,2702,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Xinjiang Talimu Agriculture,600359,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Wanxiang Doneed,600371,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Nanning Sugar A,911,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Hubei Wuchangyu,600275,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Joyvio Agriculture,300268,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Guangdong Songfa Ceramics,603268,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Harbin High-Tech,600095,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shandong Huifa,603536,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Cre8 Direct Ningbo,300703,심천,s05,소비재/ 경기 방어형,사무용품,O,null,null
Xinjiang Sayram Agriculture,600540,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Korla Pear,600506,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Nafine Chem A,737,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Xinjiang Tianshan Animal,300313,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Fengle Seed A,713,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
FuJian YanJing HuiQuan,600573,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Profit Cultural Creative,300640,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Zhenghong Tech A,702,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Guangdong SACA Precision Manufacturing,300464,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Lan Huanghe A,929,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Xinjiang West Animal Husbandry,300106,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Gansu Huangtai,995,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shandong Zhonglu Fisheries,200992,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Kweichow Moutai,600519,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Wuliangye A,858,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Inner Mongolia Yili,600887,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yanghe Brewery A,2304,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Foshan Haitian Food,603288,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Guangdong Wens Foodstuff,300498,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Shuanghui Dev A,895,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lao Jiao A,568,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Xinhai Elect A,2120,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Muyuan Foodstuff A,2714,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Tsingtao Brewery,600600,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shanxi Xinghuacun Fen Wine,600809,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
China Jushi,600176,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Tongwei Co Ltd,600438,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Haid Group A,2311,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Bluestar Adisseo,600299,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Longping Tech A,998,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
New Hope Liuhe A,876,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shanghai M&G Stationery,603899,상하이,s05,소비재/ 경기 방어형,사무용품,O,null,null
Shanghai Jahwa,600315,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Anhui Gujing Distillery,200596,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Gujing Distill A,596,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Angel Yeast,600298,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Anhui Kouzi Distillery,603589,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
By health,300146,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Dabeinong Tech A,2385,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shenyang Toly Bread,603866,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Blackcow Food A,2387,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yantai Changyu Pioneer Wine,200869,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Changyu-A A,869,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Sichuan Swellfun,600779,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Yanjing Brewery A,729,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Heilongjiang Agriculture,600598,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Jiangsu King's Luck Brewery,603369,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Jonjee Hi-tech,600872,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Fj Sunner Deve A,2299,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
GuangYuYuan Herbal Medicine,600771,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Orient Group,600811,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
COFCO Tunhe Sugar,600737,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Bright Dairy & Food,600597,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chongqing Fuling Zhacai,2507,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Juewei Food,603517,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Dakang Farming A,2505,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Jinjia Printing A,2191,심천,s05,소비재/ 경기 방어형,담배,O,null,null
Jiangsu Provincial Agri,601952,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Anhui Yingjia Distillery,603198,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Sichuan Tuopai Shede Wine,600702,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shanghai Ganglian E Commerce,300226,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Zhejiang Dafeng,603081,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Chuying Agro-Pastoral Group A,2477,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Zhujiang Brewery A,2461,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shunxin A,860,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
C&S Paper A,2511,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Luoniushan A,735,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Softto A,662,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Hebei Hengshui Laobaigan,600559,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shanghai Bairun A,2568,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiangxi Zhengbang Technology Co Ltd,2157,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chongqing Brewery,600132,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shanghai Rongtai Health,603579,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Denghai Seeds A,2041,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
Harbin Gong Da High-Tech,600701,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Fuanna A,2327,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Sz Kondarl A,48,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yujiahui A,300740,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Beijing Sanyuan Foods,600429,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chengde Lolo A,848,심천,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Xiangpiaopiao Food A,603711,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Citic Guoan Wine,600084,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Fortune Ng Fung Food Hebei,600965,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Xinjiang Yilite Industry,600197,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Xiwang Foodstuff A,639,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Qd Kingking A,2094,심천,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Liaoning Wellhope Agri-Tech,603609,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiangxi Huangshanghuang Food A,2695,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shandong Longda Meat Foodstuff,2726,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Jinzi Ham A,2515,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Fujian Aonong Biological,603363,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Qiaqia Food A,2557,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tecon Animal A,2100,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiugui Liquor A,799,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Guangzhou Restaurant,603043,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Gansu Yasheng Industrial,600108,상하이,s05,소비재/ 경기 방어형,곡물,O,null,null
Quantum Hi tech China Bio,300149,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Zhejiang Huatong,2840,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Henan Rebecca Hair,600439,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Starway Bio-Tech,300143,심천,s05,소비재/ 경기 방어형,곡물,O,null,null
V V Food & Beverage,600300,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Haoxiangni A,2582,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shanghai Maling Aquarius,600073,상하이,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Comix Group A,2301,심천,s05,소비재/ 경기 방어형,사무용품,O,null,null
Zhejiang Guyuelongshan Shaoxing Wine,600059,상하이,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Guangxia A,557,심천,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Ningbo Tech A,2124,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Shanghai Shuixing Textile A,603365,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Zhanjiang Guolian Aquatic Products,300094,심천,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Sanquan Food A,2216,심천,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Proya Cosmetics A,603605,상하이,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Jiangsu Jingshen Salt & Chemical,603299,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiangsu Hengshun,600305,상하이,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Green,904,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Candy Holdings Ltd,8182,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Asia Pioneer,8400,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Winning Tower,8362,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Asia Grocery,8413,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Demeter Financial,8120,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Wealth Glory,8269,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
WH Group Ltd,288,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Mengniu Dairy Co.,2319,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
강사부홀딩스,322,홍콩,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Dali Foods Co,3799,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
항안국제,1044,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
왕왕차이나,151,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tsingtao Brewery,168,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
H&H,1112,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Uni-President China,220,홍콩,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Goldin Financial,530,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
L’Occitane International,973,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Vitasoy International,345,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
First Pacific Co,142,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Lesso Group,2128,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
China Agri-Industries,606,홍콩,s05,소비재/ 경기 방어형,곡물,O,null,null
Zhou Hei Ya Intl,1458,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Vinda Int Holdings,3331,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
C.P. Pokphand,43,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Imperial Pacific Int,1076,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yihai Intl,1579,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Foods Ltd,506,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Yashili Int Holdings,1230,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Modern Dairy,1117,홍콩,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Tibet Water Resources,1115,홍콩,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Ausnutria Dairy Corp,1717,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Madison Holdings,8057,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Sinofert Holdings,297,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
China Shengmu Organic Milk,1432,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
HC International,2280,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
China Huishan Dairy,6863,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Huiyuan Juice,1886,홍콩,s05,소비재/ 경기 방어형,음료 (비알코올성),O,null,null
Leyou Tech,1089,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
COFCO Meat,1610,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tenfu Cayman,6868,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lanzhou Zhuangyuan Pasture,1533,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Nissin Foods,1475,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lam Soon Hong Kong,411,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tenwow Int,1219,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
New Silkroad Cultura,472,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
China Mining Resources,340,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Lippo China Resources,156,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Hengshi Foundation,1197,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
China U-Ton,6168,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Changshouhua Food,1006,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Honworld,2226,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Yurun Food,1068,홍콩,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
China Starch Holdings,3838,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Flavors Fragrances,3318,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
YuanShengTai Dairy Farm,1431,홍콩,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Silver Base Group Holdings,886,홍콩,s05,소비재/ 경기 방어형,음료(알코올성),O,null,null
Shenguan Group,829,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Zhongdi Dairy,1492,홍콩,s05,소비재/ 경기 방어형,Fish/Livestock 어업/축산,O,null,null
Yantai North Andre Juice,2218,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
China Greenfresh,6183,홍콩,s05,소비재/ 경기 방어형,곡물,O,null,null
Qinqin Foodstuffs,1583,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tianyun Intl,6836,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Four Seas Mercantile,374,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Tianyi Summi,756,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Natural Beauty Bio-Tech,157,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Yorkey Optical Intl Cayman,2788,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
UKF,1468,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Evergreen Products,1962,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Heng Tainsumables,197,홍콩,s05,소비재/ 경기 방어형,곡물,O,null,null
Wai Chun Mining Industry,660,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Ming Fai Intl,3828,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Golden Resources Development Intl,677,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Jiashili,1285,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Labixiaoxin Snacks,1262,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
Chaoda Modern Agriculture,682,홍콩,s05,소비재/ 경기 방어형,곡물,O,null,null
BaWang Int,1338,홍콩,s05,소비재/ 경기 방어형,개인과 가계용 제품,O,null,null
Besunyen,926,홍콩,s05,소비재/ 경기 방어형,식품 가공,O,null,null
