Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Strong Petrochemical,852,홍콩,s06,에너지,석유와 가스 운용,O,null,null
E -Commodities Hlds,1733,홍콩,s06,에너지,석탄,O,null,null
Henan Jinma Energy,6885,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Shanghai Dasheng Agriculture Fin Tech,1103,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Hilong Holding,1623,홍콩,s06,에너지,유정 서비스와 장비,O,null,null
Binhai Investment Co,2886,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Mongolian Mining Corp,975,홍콩,s06,에너지,석탄,O,null,null
Feishang Anthracite Resources,1738,홍콩,s06,에너지,석탄,O,null,null
China Qinfa,866,홍콩,s06,에너지,석탄,O,null,null
New Times Energy Corporation,166,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Sunshine Oilsands,2012,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Loudong General Nice Resources China,988,홍콩,s06,에너지,석탄,O,null,null
JTF International Holdings,8479,홍콩,s06,에너지,석유와 가스 운용,O,null,null
King Stone Energy Group,663,홍콩,s06,에너지,석탄,O,null,null
Greater China Financial,431,홍콩,s06,에너지,석유와 가스 운용,O,null,null
SPT Energy Inc,1251,홍콩,s06,에너지,유정 서비스와 장비,O,null,null
MIE Holdings Corp,1555,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Yanchang Petroleum Int,346,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Tou Rong Chang Fu,850,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Energy Intl Investments,353,홍콩,s06,에너지,석유와 가스 – 통합,O,null,null
Chinese People Holdings Co,681,홍콩,s06,에너지,유정 서비스와 장비,O,null,null
Sino Oil and Gas,702,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Petro-king Oilfield Services,2178,홍콩,s06,에너지,유정 서비스와 장비,O,null,null
Huscoke Resources,704,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Polyard Petroleum Intl Group,8011,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Elife Holdings,223,홍콩,s06,에너지,석탄,O,null,null
Grand Ocean Resources,65,홍콩,s06,에너지,석탄,O,null,null
Hidili Industry Int Develop,1393,홍콩,s06,에너지,석탄,O,null,null
China Leon Inspection,1586,홍콩,s06,에너지,석탄,O,null,null
Asia Coal,835,홍콩,s06,에너지,석탄,O,null,null
Persta Resources,3395,홍콩,s06,에너지,석유와 가스 – 통합,O,null,null
Titan Petrochemicals,1192,홍콩,s06,에너지,유정 서비스와 장비,O,null,null
Silk Road Energy,8250,홍콩,s06,에너지,석탄,O,null,null
South Sea Petroleum,76,홍콩,s06,에너지,석탄,O,null,null
KOALA Financial,8226,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Mongolia Energy,276,홍콩,s06,에너지,석탄,O,null,null
Nan Nan Resources Enterprise,1229,홍콩,s06,에너지,석탄,O,null,null
F8 Enterprises,8347,홍콩,s06,에너지,석유와 가스 운용,O,null,null
SouthGobi Resources Ltd,1878,홍콩,s06,에너지,석탄,O,null,null
Vico International Holdings,1621,홍콩,s06,에너지,석유와 가스 운용,O,null,null
Kaisun Energy,8203,홍콩,s06,에너지,석탄,O,null,null
Siberian Mining,1142,홍콩,s06,에너지,석탄,O,null,null
Rosan Resources,578,홍콩,s06,에너지,석탄,O,null,null
Union Asia Enterprise,8173,홍콩,s06,에너지,석탄,O,null,null
China CBM Co,8270,홍콩,s06,에너지,석유와 가스 – 통합,O,null,null
Ir Resources,8186,홍콩,s06,에너지,석탄,O,null,null
Glencore,805,홍콩,s06,에너지,석탄,O,null,null
Reliance Ind,RELI,BSE,s06,에너지,석유와 가스 운용,O,null,null
Reliance Ind,RELI,NSE,s06,에너지,석유와 가스 운용,O,null,null
Oil&Gas Corp,ONGC,BSE,s06,에너지,석유와 가스 운용,O,null,null
Oil&Gas Corp,ONGC,NSE,s06,에너지,석유와 가스 운용,O,null,null
Coal India,COAL,NSE,s06,에너지,석탄,O,null,null
Coal India,COAL,BSE,s06,에너지,석탄,O,null,null
Bharat Pet.,BPCL,NSE,s06,에너지,석유와 가스 – 통합,O,null,null
Bharat Pet.,BPCL,BSE,s06,에너지,석유와 가스 – 통합,O,null,null
Indian Oil Corporation,IOC,BSE,s06,에너지,석유와 가스 – 통합,O,null,null
Indian Oil Corporation,IOC,NSE,s06,에너지,석유와 가스 – 통합,O,null,null
Cairn India,CAIL,NSE,s06,에너지,석유와 가스 운용,O,null,null
Hindustan Petroleum,HPCL,BSE,s06,에너지,석유와 가스 운용,O,null,null
Hindustan Petroleum,HPCL,NSE,s06,에너지,석유와 가스 운용,O,null,null
Petronet LNG,PLNG,NSE,s06,에너지,석유와 가스 운용,O,null,null
Petronet LNG,PLNG,BSE,s06,에너지,석유와 가스 운용,O,null,null
Castrol India,CAST,BSE,s06,에너지,석유와 가스 운용,O,null,null
Castrol India,CAST,NSE,s06,에너지,석유와 가스 운용,O,null,null
Mangalore Refinery and Petro.,MRPL,BSE,s06,에너지,석유와 가스 운용,O,null,null
Mangalore Refinery and Petro.,MRPL,NSE,s06,에너지,석유와 가스 운용,O,null,null
Adani Enterprises,ADEL,BSE,s06,에너지,석탄,O,null,null
Adani Enterprises,ADEL,NSE,s06,에너지,석탄,O,null,null
Oil India,OILI,BSE,s06,에너지,석유와 가스 운용,O,null,null
Oil India,OILI,NSE,s06,에너지,석유와 가스 운용,O,null,null
Aegis Logistics Ltd,AEGS,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Aegis Logistics Ltd,AEGS,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Chennai Petroleum Corporation,CHPC,BSE,s06,에너지,석유와 가스 운용,O,null,null
Chennai Petroleum Corporation,CHPC,NSE,s06,에너지,석유와 가스 운용,O,null,null
Gulf Oil Lubricants India Ltd,GOLU,BSE,s06,에너지,석유와 가스 운용,O,null,null
Gulf Oil Lubricants India Ltd,GOLU,NSE,s06,에너지,석유와 가스 운용,O,null,null
GOCL Corp,GOCL,NSE,s06,에너지,석유와 가스 운용,O,null,null
GOCL Corp,GOCL,BSE,s06,에너지,석유와 가스 운용,O,null,null
Tide Water Oil India Co Ltd,TIDE,NSE,s06,에너지,석유와 가스 운용,O,null,null
Tide Water Oil India Co Ltd,TIDE,BSE,s06,에너지,석유와 가스 운용,O,null,null
Hindustan Oil Exploration,HOEX,NSE,s06,에너지,석유와 가스 운용,O,null,null
Hindustan Oil Exploration,HOEX,BSE,s06,에너지,석유와 가스 운용,O,null,null
Mercator,MRCT,NSE,s06,에너지,석탄,O,null,null
Mercator,MRCT,BSE,s06,에너지,석탄,O,null,null
Aban Offshore,ABAN,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Aban Offshore,ABAN,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Goa Carbon Ltd,GOAC,NSE,s06,에너지,석유와 가스 운용,O,null,null
Goa Carbon Ltd,GOAC,BSE,s06,에너지,석유와 가스 운용,O,null,null
Man Indus,MIND,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Man Indus,MIND,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Asian Oilfield Services,AOSL,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Alphageo India Ltd,ALPI,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Alphageo India Ltd,ALPI,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Deep Industries Ltd,DEIN,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Deep Industries Ltd,DEIN,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Jindal Drilling Industries,JNDR,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Jindal Drilling Industries,JNDR,NSE,s06,에너지,유정 서비스와 장비,O,null,null
GP Petroleums,GPPE,BSE,s06,에너지,석유와 가스 운용,O,null,null
GP Petroleums,GPPE,NSE,s06,에너지,석유와 가스 운용,O,null,null
Selan Exploration Technology,SELA,BSE,s06,에너지,석유와 가스 운용,O,null,null
Selan Exploration Technology,SELA,NSE,s06,에너지,석유와 가스 운용,O,null,null
United Drilling Tools,UNDR,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Nagarjuna Oil Refinery Ltd,NORL,BSE,s06,에너지,석유와 가스 운용,O,null,null
Nagarjuna Oil Refinery Ltd,NORL,NSE,s06,에너지,석유와 가스 운용,O,null,null
Oil Country Tubular Ltd,OCTL,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Oil Country Tubular Ltd,OCTL,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Dolphin Offshore Enterprises,DOLP,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Dolphin Offshore Enterprises,DOLP,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Gujarat Natural Resources,GUJA,BSE,s06,에너지,석유와 가스 – 통합,O,null,null
Cals Refineries,CALS,BSE,s06,에너지,석유와 가스 운용,O,null,null
Scanpoint Geomatics,SCAG,BSE,s06,에너지,유정 서비스와 장비,O,null,null
GOL Offshore,GOFS,BSE,s06,에너지,유정 서비스와 장비,O,null,null
GOL Offshore,GOFS,NSE,s06,에너지,유정 서비스와 장비,O,null,null
SVOGL Oil Gas and Energy,SVOG,BSE,s06,에너지,유정 서비스와 장비,O,null,null
SVOGL Oil Gas and Energy,SVOG,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Eastern Gases,EASG,BSE,s06,에너지,석유와 가스 운용,O,null,null
Gemmia Oiltech India,GEMM,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Jaihind Projects Ltd,JHNP,NSE,s06,에너지,유정 서비스와 장비,O,null,null
Jaihind Projects Ltd,JHNP,BSE,s06,에너지,유정 서비스와 장비,O,null,null
Pagaria Energy,MWOM,BSE,s06,에너지,석탄,O,null,null
미쓰이,8031,도쿄,s06,에너지,석유와 가스 – 통합,O,null,null
스미토모,8053,도쿄,s06,에너지,석유와 가스 운용,O,null,null
JX홀딩스,5020,도쿄,s06,에너지,석유와 가스 운용,O,null,null
인펙스,1605,도쿄,s06,에너지,석유와 가스 – 통합,O,null,null
마루베니,8002,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Idemitsu Kosan Co Ltd,5019,도쿄,s06,에너지,석유와 가스 운용,O,null,null
쇼와 셸 석유,5002,도쿄,s06,에너지,석유와 가스 운용,O,null,null
소지츠,2768,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Cosmo Energy Holdings,5021,도쿄,s06,에너지,석유와 가스 – 통합,O,null,null
Iwatani Corp,8088,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Tokai Holdings Corp,3167,도쿄,s06,에너지,석유와 가스 운용,O,null,null
JP Petroleum Exploration Ltd,1662,도쿄,s06,에너지,석유와 가스 – 통합,O,null,null
Itochu Enex Co Ltd,8133,도쿄,s06,에너지,석유와 가스 운용,O,null,null
San-Ai Oil,8097,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Yamashin-Filter,6240,도쿄,s06,에너지,유정 서비스와 장비,O,null,null
Kamei Corp,8037,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Mitsuuroko Group Holdings,8131,도쿄,s06,에너지,석유와 가스 운용,O,null,null
K&O Energy Group Inc,1663,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Shinko Plantech,6379,도쿄,s06,에너지,유정 서비스와 장비,O,null,null
Sala Corp,2734,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Oyo Corp,9755,도쿄,s06,에너지,유정 서비스와 장비,O,null,null
BP Castrol KK,5015,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Japan Drilling,1606,도쿄,s06,에너지,유정 서비스와 장비,O,null,null
Sinanen Co Ltd,8132,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Fuji Oil Co,5017,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Nippon Coke & Engineering Ltd,3315,도쿄,s06,에너지,석탄,O,null,null
Toell Co Ltd,3361,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Toa Oil,5008,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Mitsui Matsushima Co Ltd,1518,도쿄,s06,에너지,석탄,O,null,null
MORESCO Corp,5018,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Joban Kosan Co Ltd,9675,도쿄,s06,에너지,석탄,O,null,null
Sumiseki Holdings Inc,1514,도쿄,s06,에너지,석탄,O,null,null
Sanrin,7486,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Taiheiyo Kouhatsuorporated,8835,도쿄,s06,에너지,석탄,O,null,null
Nippon Seiro,5010,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Daimaru Enawin,9818,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Nissin Shoji,7490,도쿄,s06,에너지,석유와 가스 운용,O,null,null
Fuji Kosan Co Ltd,5009,도쿄,s06,에너지,석유와 가스 운용,O,null,null
SK이노베이션,96770,서울,s06,에너지,석유와 가스 운용,O,null,null
S-Oil,10950,서울,s06,에너지,석유와 가스 운용,O,null,null
현대중공업,9540,서울,s06,에너지,석유와 가스 운용,O,null,null
GS,78930,서울,s06,에너지,석유와 가스 운용,O,null,null
SK네트웍스,1740,서울,s06,에너지,석유와 가스 운용,O,null,null
SK가스,18670,서울,s06,에너지,석유와 가스 운용,O,null,null
Seobu T&D,6730,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
한국쉘석유,2960,서울,s06,에너지,석유와 가스 운용,O,null,null
STX,11810,서울,s06,에너지,석유와 가스 운용,O,null,null
E1,17940,서울,s06,에너지,석유와 가스 운용,O,null,null
대성산업,128820,서울,s06,에너지,석유와 가스 운용,O,null,null
Leadcorp,12700,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
미창석유,3650,서울,s06,에너지,석유와 가스 운용,O,null,null
극동유화,14530,서울,s06,에너지,석유와 가스 운용,O,null,null
Fourth-Link,56730,KOSDAQ,s06,에너지,석탄,O,null,null
Kiwi Media,12170,서울,s06,에너지,석탄,O,null,null
JC Chemical Ltd,137950,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
UIM Entertainment,43220,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
HeunguOil,24060,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
SI Resources,65420,KOSDAQ,s06,에너지,석탄,O,null,null
Joong Ang Enervis,440,KOSDAQ,s06,에너지,석유와 가스 운용,O,null,null
Vista Oil Gas,VISTAA,멕시코,s06,에너지,석유와 가스 – 통합,O,null,null
아나다코 페트롤리엄,APC,멕시코,s06,에너지,석유와 가스 – 통합,O,null,null
데본 에너지,DVN,멕시코,s06,에너지,석유와 가스 운용,O,null,null
Weatherford Intl,WFTN,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
Transocean,RIGN,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
엑슨 모빌,XOM,멕시코,s06,에너지,석유와 가스 운용,O,null,null
아파치,APA,멕시코,s06,에너지,석유와 가스 운용,O,null,null
체사픽 에너지,CHK,멕시코,s06,에너지,석유와 가스 운용,O,null,null
핼리버튼,HAL,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
캐봇 오일 & 가스,COG,멕시코,s06,에너지,석유와 가스 운용,O,null,null
코노코필립스,COP,멕시코,s06,에너지,석유와 가스 – 통합,O,null,null
다이아몬드,DO,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
마라톤 오일,MRO,멕시코,s06,에너지,석유와 가스 – 통합,O,null,null
내셔날 오일웰 바르코,NOV,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
Sanchez Energy,SN,멕시코,s06,에너지,석유와 가스 운용,O,null,null
셰브론,CVX,멕시코,s06,에너지,석유와 가스 – 통합,O,null,null
슐럼버거,SLBN,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
Andeavor,ANDV,멕시코,s06,에너지,석유와 가스 운용,O,null,null
발레로 에너지,VLO,멕시코,s06,에너지,석유와 가스 운용,O,null,null
Now Inc,DNOW,멕시코,s06,에너지,유정 서비스와 장비,O,null,null
EOG 리소시스,EOG,멕시코,s06,에너지,석유와 가스 운용,O,null,null
Teck Resources B,TECKN,멕시코,s06,에너지,석탄,O,null,null
Glencore,GLENN,멕시코,s06,에너지,석탄,O,null,null
레인지 리소시스,RRCO,멕시코,s06,에너지,석유와 가스 운용,O,null,null
San Miguel,SMC,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
Semirara Mining,SCC,필리핀,s06,에너지,석탄,O,null,null
Top Frontier Inv,TFHI,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Pilipinas Shell Petroleum,SHLPH,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Petron,PCOR,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Philex Petroleum,PXP,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Phoenix Petroleum,PNX,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Pryce,PPC,필리핀,s06,에너지,석유와 가스 운용,O,null,null
PetroEnergy Resources,PERC,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Philodrill,OV,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Oriental Petrol,OPM,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Oriental Petrol B,OPMB,필리핀,s06,에너지,석유와 가스 운용,O,null,null
Coal Asia,COAL,필리핀,s06,에너지,석탄,O,null,null
Vulcan,VUL,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
SOCResources,SOC,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
Basic Energy,BSC,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
Phinma Petroleum Geothermal,PPG,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
Seafront Resources,SPM,필리핀,s06,에너지,석유와 가스 – 통합,O,null,null
Forum Pacific,FPI,필리핀,s06,에너지,석유와 가스 운용,O,null,null
China Aviation Oil Singapore Corp,CNAO,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
Golden Energy,GOLD,싱가포르,s06,에너지,석탄,O,null,null
Ezion Holdings,EZHL,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
Geo Energy Resources Ltd,GEOE,싱가포르,s06,에너지,석탄,O,null,null
Mermaid Maritime PCL,MMPC,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
AnAn,ANAN,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
Emas Offshore Construction Pte,EMAS,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
PEC Ltd,PECL,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
SHS Holdings,SEEH,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
United Global,UNIT,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
Chiwayland Intl,CWGI,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
KrisEnergy Ltd,KRIS,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
Baker Technology Ltd,BATE,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
CH Offshore Ltd,CHOF,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
Hai Leck Holdings Ltd,HLHL,싱가포르,s06,에너지,유정 서비스와 장비,O,null,null
Sinostar PEC Holdings Ltd,SNSR,싱가포르,s06,에너지,석유와 가스 운용,O,null,null
Noble,NOBG,싱가포르,s06,에너지,석탄,O,null,null
