Name,Symbol,Exchange,Code,Sector,Industry,Listing_status,Delisting_date,New_listing_date
Anhui Guozhen A,300388,심천,s12,유틸러티,수도 유틸러티,O,null,null
Datang HuaYin Electric,600744,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Guangxi Nanning Waterworks,601368,상하이,s12,유틸러티,수도 유틸러티,O,null,null
Chongqing Fuling Electric,600452,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Yuneng Holding A,1896,심천,s12,유틸러티,전기 유틸러티,O,null,null
Huadian Energy,600726,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Huadian Ener-B,900937,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Xinneng Taishan A,720,심천,s12,유틸러티,전기 유틸러티,O,null,null
Bohai Water A,605,심천,s12,유틸러티,수도 유틸러티,O,null,null
Guangxi Guidong Eletric,600310,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Xinjiang Xintai Natural Gas,603393,상하이,s12,유틸러티,천연가스 유틸러티,O,null,null
Ganneng A,899,심천,s12,유틸러티,전기 유틸러티,O,null,null
Jiangxi Hongcheng Water,600461,상하이,s12,유틸러티,수도 유틸러티,O,null,null
Gz Hengyun A,531,심천,s12,유틸러티,전기 유틸러티,O,null,null
Jiangsu Jiangnan Water,601199,상하이,s12,유틸러티,수도 유틸러티,O,null,null
Qianyuan Power A,2039,심천,s12,유틸러티,전기 유틸러티,O,null,null
Top Energy Shanxi,600780,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Guangan,600979,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Qian Jiang Water,600283,상하이,s12,유틸러티,수도 유틸러티,O,null,null
Xinjiang Torch Gas A,603080,상하이,s12,유틸러티,천연가스 유틸러티,O,null,null
Yunnan Wenshan Electric,600995,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Hunan Fazhan A,722,심천,s12,유틸러티,전기 유틸러티,O,null,null
Shenyang Jinshan,600396,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Changyuan Elec A,966,심천,s12,유틸러티,전기 유틸러티,O,null,null
Anhui Province Natural Gas,603689,상하이,s12,유틸러티,천연가스 유틸러티,O,null,null
Mindong Elect A,993,심천,s12,유틸러티,전기 유틸러티,O,null,null
Jiangquan Ind,600212,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Leshan Electric,600644,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Nanshan Power A,37,심천,s12,유틸러티,전기 유틸러티,O,null,null
Shenzhen Nanshan Power,200037,심천,s12,유틸러티,전기 유틸러티,O,null,null
Sichuan Minjiang Hydropower,600131,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Sichuan Mingxing Electric,600101,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Hunan Chen Dian Dev,600969,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Sichuan Xichang Electric,600505,상하이,s12,유틸러티,전기 유틸러티,O,null,null
Wuhan Xianglong Power,600769,상하이,s12,유틸러티,수도 유틸러티,O,null,null
홍콩중화가스,3,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
CLP 홀딩스,2,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
CK Infrastructure,1038,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
홍콩전등,6,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Gas Holdings,384,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Huaneng Power International,902,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
CGN Power Co Ltd,1816,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Guangdong Investment,270,홍콩,s12,유틸러티,수도 유틸러티,O,null,null
ENN Energy,2688,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
화윤전력,836,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
중국(홍콩)석유,135,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Datang International Power,991,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Beijing Enterprises Holdings,392,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
China Longyuan Power,916,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Huadian Power Int,1071,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Conch Venture,586,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Beijing Enterprises Water,371,홍콩,s12,유틸러티,수도 유틸러티,O,null,null
Huaneng Renewables,958,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Power Int Develop,2380,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Zhongyu Gas,3633,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Huadian Fuxin Energy,816,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Shanghai DaZhong Public Utilities,1635,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
China Everbright Greentech,1257,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Beijing Jingneng Clean Energy,579,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Water Affairs Group Ltd,855,홍콩,s12,유틸러티,수도 유틸러티,O,null,null
Canvest Environmental Protection,1381,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Suntien Green Energy Corp,956,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Panda Green Energy,686,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Datang Corp Renewable Power,1798,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Tian Lun Gas,1600,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
China Power Clean Energy,735,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
CGN New Energy,1811,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Sound Global Ltd,967,홍콩,s12,유틸러티,수도 유틸러티,O,null,null
Tianjin Develop,882,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Oil and Gas,603,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Kong Sun Holdings Ltd,295,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Guodian Techn Environment,1296,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Haitian Energy,1659,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Suchuang Gas Corp,1430,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
Luzhou Xinglu Water,2281,홍콩,s12,유틸러티,수도 유틸러티,O,null,null
Tianjin Jinran Public Utilities,1265,홍콩,s12,유틸러티,천연가스 유틸러티,O,null,null
China Renewable Energy Investment,987,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
Amber Energy,90,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
China Tech Solar Power,8111,홍콩,s12,유틸러티,전기 유틸러티,O,null,null
NTPC,NTPC,BSE,s12,유틸러티,전기 유틸러티,O,null,null
NTPC,NTPC,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Power Grid,PGRD,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Power Grid,PGRD,BSE,s12,유틸러티,전기 유틸러티,O,null,null
GAIL Ltd,GAIL,NSE,s12,유틸러티,천연가스 유틸러티,O,null,null
GAIL Ltd,GAIL,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
NHPC,NHPC,BSE,s12,유틸러티,전기 유틸러티,O,null,null
NHPC,NHPC,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Tata Power,TTPW,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Tata Power,TTPW,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Adani Transmission Ltd,ADAI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Adani Transmission Ltd,ADAI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Indraprastha Gas,IGAS,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Indraprastha Gas,IGAS,NSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Sjvn Ltd,SJVN,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Sjvn Ltd,SJVN,BSE,s12,유틸러티,전기 유틸러티,O,null,null
CESC,CESC,BSE,s12,유틸러티,전기 유틸러티,O,null,null
CESC,CESC,NSE,s12,유틸러티,전기 유틸러티,O,null,null
NLC India,NLCI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
NLC India,NLCI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
JSW Energy,JSWE,BSE,s12,유틸러티,전기 유틸러티,O,null,null
JSW Energy,JSWE,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Gujarat Gas Company,GGAS,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Gujarat Gas Company,GGAS,NSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Torrent Power Ltd,TOPO,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Torrent Power Ltd,TOPO,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Gujarat State Petronet,GSPT,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Gujarat State Petronet,GSPT,NSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Reliance Power,RPOL,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Reliance Power,RPOL,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Mahanagar Gas,MGAS,NSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Mahanagar Gas,MGAS,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
Adani Power,ADAN,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Adani Power,ADAN,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Time Technoplast Ltd,TIME,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Time Technoplast Ltd,TIME,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Jaiprakash Power Ventures,JAPR,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Jaiprakash Power Ventures,JAPR,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Va Tech Wabag Ltd,VATE,BSE,s12,유틸러티,수도 유틸러티,O,null,null
Va Tech Wabag Ltd,VATE,NSE,s12,유틸러티,수도 유틸러티,O,null,null
India Power Corp Ltd,DPSC,NSE,s12,유틸러티,전기 유틸러티,O,null,null
PTC India,PTCI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
PTC India,PTCI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Nava Bharat Ventures,NABV,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Nava Bharat Ventures,NABV,BSE,s12,유틸러티,전기 유틸러티,O,null,null
RattanIndia Power,RTNP,NSE,s12,유틸러티,전기 유틸러티,O,null,null
RattanIndia Power,RTNP,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Gujarat Industries Power,GJIP,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Gujarat Industries Power,GJIP,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Confidence Petroleum India,CONF,BSE,s12,유틸러티,천연가스 유틸러티,O,null,null
RattanIndia Infrastructure,RTNI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
RattanIndia Infrastructure,RTNI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Orient Green Power Co Ltd,ORIN,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Orient Green Power Co Ltd,ORIN,NSE,s12,유틸러티,전기 유틸러티,O,null,null
KSK Energy Ventures,KSKE,NSE,s12,유틸러티,전기 유틸러티,O,null,null
KSK Energy Ventures,KSKE,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Urja Global,URJA,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Urja Global,URJA,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Sahyadri Ind,SAHY,BSE,s12,유틸러티,전기 유틸러티,O,null,null
KP Energy,KPEN,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Entegra Ltd,ENTI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Entegra Ltd,ENTI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Energy Development Company Ltd,EDCO,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Energy Development Company Ltd,EDCO,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Indowind Energy Ltd,INWI,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Indowind Energy Ltd,INWI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Karma Energy Ltd,KRME,NSE,s12,유틸러티,전기 유틸러티,O,null,null
Karma Energy Ltd,KRME,BSE,s12,유틸러티,전기 유틸러티,O,null,null
SE Power Ltd,SEPW,NSE,s12,유틸러티,전기 유틸러티,O,null,null
SE Power Ltd,SEPW,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Morgan Ventures,MORG,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Suryachakra Power,SURY,BSE,s12,유틸러티,전기 유틸러티,O,null,null
EPIC Energy,EPEN,BSE,s12,유틸러티,전기 유틸러티,O,null,null
Anjani Finance,ANFI,BSE,s12,유틸러티,전기 유틸러티,O,null,null
도쿄가스,9531,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
간사이전력,9503,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
추부전력,9502,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
오사카 가스,9532,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Tohoku Electric Power Co Inc,9506,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
도쿄전력,9501,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Kyushu Electric Power Co Inc,9508,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Electric Power Development Ltd,9513,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
The Chugoku Electric Power Inc,9504,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Toho Gas Co Ltd,9533,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Shikoku Electric Power Co Inc,9507,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Nippon Gas Co Ltd,8174,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Hokuriku Electric Power Co,9505,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Hokkaido Electric Power Co Inc,9509,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Okinawa Electric Power,9511,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Saibu Gas Co Ltd,9536,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Shizuoka Gas Co Ltd,9543,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
eREX Co,9517,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Renova,9519,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Keiyo Gas,9539,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Hokkaido Gas Co Ltd,9534,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Hiroshima Gas,9535,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
Eneres,6079,도쿄,s12,유틸러티,전기 유틸러티,O,null,null
Hokuriku Gas,9537,도쿄,s12,유틸러티,천연가스 유틸러티,O,null,null
한국전력,15760,서울,s12,유틸러티,전기 유틸러티,O,null,null
한국가스공사,36460,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
삼천리,4690,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
서울가스,17390,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
부산가스,15350,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
예스코,15360,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
Kyungdong City Gas,267290,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
대성에너지,117580,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
인천도시가스,34590,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
Eco Bio,38870,KOSDAQ,s12,유틸러티,전기 유틸러티,O,null,null
경동가스,12320,서울,s12,유틸러티,천연가스 유틸러티,O,null,null
GSE,53050,KOSDAQ,s12,유틸러티,천연가스 유틸러티,O,null,null
IENOVA,IENOVA,멕시코,s12,유틸러티,천연가스 유틸러티,O,null,null
IENOVA,IENOVA,멕시코,s12,유틸러티,천연가스 유틸러티,O,null,null
Grupo Mexicano de Desarrollo (GMD),GMD,멕시코,s12,유틸러티,수도 유틸러티,O,null,null
엑셀론,EXC,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
Engie,ENGIN,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
에넬,ENELN,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
이베르드롤라,IBEN,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
E.ON,EOANN,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
셈프라 에너지,SRE,멕시코,s12,유틸러티,전기 유틸러티,O,null,null
Aboitiz Equity,AEV,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Manila Electric,MER,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Aboitiz Power,AP,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Metro Pacific Inv,MPI,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Energy Development,EDC,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
First Gen,FGEN,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Manila Water,MWC,필리핀,s12,유틸러티,수도 유틸러티,O,null,null
First Philippine,FPH,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Vivant,VVT,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Lopez,LPZ,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Alsons Consolidated,ACR,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
SPC Power,SPC,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Phima Energy,PHEN,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Jolliville,JOH,필리핀,s12,유틸러티,전기 유틸러티,O,null,null
Philippine H2O Ventures,H2O,필리핀,s12,유틸러티,수도 유틸러티,O,null,null
Sembcorp industries,SCIL,싱가포르,s12,유틸러티,전기 유틸러티,O,null,null
China Everbright Water Ltd,CEWL,싱가포르,s12,유틸러티,수도 유틸러티,O,null,null
Gallant Venture Ltd,GLVT,싱가포르,s12,유틸러티,전기 유틸러티,O,null,null
Hyflux,HYFL,싱가포르,s12,유틸러티,수도 유틸러티,O,null,null
Union Gas,UNIO,싱가포르,s12,유틸러티,천연가스 유틸러티,O,null,null
Ouhua Energy Holdings Ltd,OUEH,싱가포르,s12,유틸러티,천연가스 유틸러티,O,null,null
C&G Environmental Protection,CGEP,싱가포르,s12,유틸러티,전기 유틸러티,O,null,null
AusNet Services,SPAU,싱가포르,s12,유틸러티,전기 유틸러티,O,null,null
Taipei Gas,9908,대만,s12,유틸러티,천연가스 유틸러티,O,null,null
Shin Hai Gas,9926,대만,s12,유틸러티,천연가스 유틸러티,O,null,null
SSNG,9918,대만,s12,유틸러티,천연가스 유틸러티,O,null,null
Hsin Kao Gas,9931,대만,s12,유틸러티,천연가스 유틸러티,O,null,null
Hsin Tai Gas,8917,TPEX,s12,유틸러티,천연가스 유틸러티,O,null,null
Ta-Yuan Cogeneration,8931,TPEX,s12,유틸러티,전기 유틸러티,O,null,null
Shinhsiung Natural Gas,8908,TPEX,s12,유틸러티,천연가스 유틸러티,O,null,null
Wind Works Power,WWPW,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Bioshaft Water Tech,BSHF,OTC Markets,s12,유틸러티,수도 유틸러티,O,null,null
American Energy,AEPT,OTC Markets,s12,유틸러티,수도 유틸러티,O,null,null
China Natural Cmn,CHNGQ,OTC Markets,s12,유틸러티,천연가스 유틸러티,O,null,null
Nacel Energy Corp,NCEN,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
RenuEn Corp,RENU,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Solar Energy Initiat,SNRY,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
XR Energy,XREG,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
AusNet Services,SAUNF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Severn Trent,SVTRF,OTC Markets,s12,유틸러티,수도 유틸러티,O,null,null
도쿄전력,TKECF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
CLP 홀딩스,CLPHF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Fortis Inc,FTS,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
Just Energy,JE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
China Everbright Water Ltd,BOTRF,OTC Markets,s12,유틸러티,수도 유틸러티,O,null,null
Uniper SE,UNPRF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Engie,ENGQF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
홍콩중화가스,HOKCF,OTC Markets,s12,유틸러티,천연가스 유틸러티,O,null,null
CK Infrastructure,CKISF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Oersted,DOGEF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Hyflux,HYFXF,OTC Markets,s12,유틸러티,수도 유틸러티,O,null,null
EDP Renovaveis,EDRVF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
Algonquin,AQN,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
Red Electrica,RDEIF,OTC Markets,s12,유틸러티,전기 유틸러티,O,null,null
넥스테라 에너지,NEE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
듀크 에너지,DUK,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
Enbridge Inc.,ENB,뉴욕,s12,유틸러티,천연가스 유틸러티,O,null,null
서던 컴퍼니,SO,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
도미니언 리소시스,D,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
엑셀론,EXC,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
아메리칸 일렉트릭 파워,AEP,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
킨더 모건,KMI,뉴욕,s12,유틸러티,천연가스 유틸러티,O,null,null
셈프라 에너지,SRE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
퍼블릭 서비스 엔터프라이즈,PEG,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
콘 에디슨,ED,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
엑셀 에너지,XEL,나스닥,s12,유틸러티,전기 유틸러티,O,null,null
PG&E,PCG,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
에디슨 인터내셔널,EIX,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
WEC Energy,WEC,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
PPL 코퍼레이션,PPL,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
DTE 에너지,DTE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
Eversource Energy,ES,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
퍼스트에너지,FE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
Avangrid Inc,AGR,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
American Water Works Inc,AWK,뉴욕,s12,유틸러티,수도 유틸러티,O,null,null
엔터지,ETR,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
애머렌,AEE,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
CMS,CMS,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
센터포인트 에너지,CNP,뉴욕,s12,유틸러티,천연가스 유틸러티,O,null,null
NRG 에너지,NRG,뉴욕,s12,유틸러티,전기 유틸러티,O,null,null
