"종목","기호","거래소","부문","산업"
"Sanli Environmental","SANL","싱가포르","자본재","건설 서비스"
"TEE Land Ltd","TEEL","싱가포르","자본재","건설 서비스"
"World Precision Machinery Ltd","WPML","싱가포르","자본재","다종 자본재"
"Pollux Properties","PLPS","싱가포르","자본재","건설 서비스"
"BBR Holdings S Ltd","BBRS","싱가포르","자본재","건설 서비스"
"Hafary Holdings Ltd","HFRY","싱가포르","자본재","건설 – 원자재"
"Sapphire Corporation Ltd","SAPP","싱가포르","자본재","건설 서비스"
"Samko Timber Ltd","SAMT","싱가포르","자본재","건설 – 용품과 비품"
"Sin Heng Heavy Machinery Ltd","SIHM","싱가포르","자본재","건설과 농업용 기계"
"Ryobi Kiso Holdings Ltd","RKHL","싱가포르","자본재","건설 서비스"
"CSC Holdings Ltd","CSCH","싱가포르","자본재","건설 서비스"
"Figtree Holdings Ltd","FIGT","싱가포르","자본재","건설 서비스"
"Charisma Energy Services Ltd","CHAR","싱가포르","자본재","건설 서비스"
"Pan Hong Group Holdings","PANH","싱가포르","자본재","건설 서비스"
"Cheung Woh Technologies Ltd","CHWO","싱가포르","자본재","다종 자본재"
"King Wan Corporation Ltd","KIWC","싱가포르","자본재","건설 서비스"
"Darco Water Technologies Ltd","DRWT","싱가포르","자본재","다종 자본재"
"Shanghai Turbo Enterprises","SHTU","싱가포르","자본재","다종 자본재"
"China Mining International Ltd","CMIL","싱가포르","자본재","건설 서비스"
"Wong Fong Industries","WONG","싱가포르","자본재","다종 자본재"
"Sysma Holdings Ltd","SYSM","싱가포르","자본재","건설 서비스"
"KORI Holdings Ltd","KORI","싱가포르","자본재","건설 서비스"
"Raffles United Holdings","RAFF","싱가포르","자본재","다종 자본재"
"Mun Siong Engineering Ltd","MSEL","싱가포르","자본재","건설 서비스"
"Yongmao Holdings Ltd","YNMH","싱가포르","자본재","건설과 농업용 기계"
"Jubilee Industries Holdings Ltd","JLJH","싱가포르","자본재","다종 자본재"
"Hiap Seng Engineering Ltd","HSEN","싱가포르","자본재","건설 서비스"
"XMH Holdings Ltd","XMHL","싱가포르","자본재","다종 자본재"
"Tritech Group Ltd","TTGL","싱가포르","자본재","건설 서비스"
"ACROMEC","ACRO","싱가포르","자본재","건설 서비스"
"Swee Hong","SWEE","싱가포르","자본재","건설 서비스"
"KLW Holdings Ltd","KLWH","싱가포르","자본재","건설 – 용품과 비품"
"Loyz Energy","CWXG","싱가포르","자본재","건설 – 용품과 비품"
"Ocean Sky Intl","OCEA","싱가포르","자본재","건설 서비스"
"China Environment Ltd","CHEN","싱가포르","자본재","다종 자본재"
"Annaik","AAIK","싱가포르","자본재","건설 – 용품과 비품"
"IPC Corporation Ltd","IPCC","싱가포르","자본재","건설 서비스"
"Chasen Holdings Ltd","CHHL","싱가포르","자본재","건설 서비스"
"Huationg Global","HUAT","싱가포르","자본재","건설 서비스"
