"종목","기호","거래소","부문","산업"
"China Health Inc","8225","홍콩","보건의료","생물공학 및 약품"
"Lerado Financial","1225","홍콩","보건의료","의료 장비와 용품"
"Hua Xia Healthcare Holdings","8143","홍콩","보건의료","생물공학 및 약품"
"Rmh","8437","홍콩","보건의료","헬쓰케어 설비"
"Interactive Entertainment China Cultural Tech","8081","홍콩","보건의료","헬쓰케어 설비"
"Hao Wen Holdings","8019","홍콩","보건의료","생물공학 및 약품"
"China Wah Yan Healthcare","2906","홍콩","보건의료","의료 장비와 용품"
"Easy Repay Finance & Investment","8079","홍콩","보건의료","헬쓰케어 설비"
"Medinet","8161","홍콩","보건의료","헬쓰케어 설비"
"암젠","4332","홍콩","보건의료","생물공학 및 약품"
