"종목","기호","거래소","부문","산업"
"Zeria Pharmaceutical","4559","도쿄","보건의료","생물공학 및 약품"
"Seikagaku Corp","4548","도쿄","보건의료","생물공학 및 약품"
"Nichi Iko Pharmaceutical","4541","도쿄","보건의료","생물공학 및 약품"
"EPS Holdings Inc","4282","도쿄","보건의료","생물공학 및 약품"
"Healios K K","4593","도쿄","보건의료","생물공학 및 약품"
"Menicon Co","7780","도쿄","보건의료","의료 장비와 용품"
"CI MEDICAL","3540","도쿄","보건의료","의료 장비와 용품"
"Medical Data Vision","3902","도쿄","보건의료","생물공학 및 약품"
"Solasto","6197","도쿄","보건의료","헬쓰케어 설비"
"Nichii Gakkan Co","9792","도쿄","보건의료","헬쓰케어 설비"
"Torii Pharmaceutical","4551","도쿄","보건의료","생물공학 및 약품"
"Tokai Corp","9729","도쿄","보건의료","의료 장비와 용품"
"Fuji Pharma Co Ltd","4554","도쿄","보건의료","생물공학 및 약품"
"Japan Tissue Engineering","7774","도쿄","보건의료","생물공학 및 약품"
"GNI","2160","도쿄","보건의료","생물공학 및 약품"
"Vital Ksk Holdings","3151","도쿄","보건의료","생물공학 및 약품"
"Seed","7743","도쿄","보건의료","의료 장비와 용품"
"Tsukui Corp","2398","도쿄","보건의료","헬쓰케어 설비"
"Medikit","7749","도쿄","보건의료","의료 장비와 용품"
"ASKA Pharmaceutical","4514","도쿄","보건의료","생물공학 및 약품"
"CMIC Holdings","2309","도쿄","보건의료","기간 약품"
"Moriroku","4249","도쿄","보건의료","생물공학 및 약품"
"Linical Co Ltd","2183","도쿄","보건의료","생물공학 및 약품"
"Daito Pharmaceutical","4577","도쿄","보건의료","생물공학 및 약품"
"Katakura Industries","3001","도쿄","보건의료","기간 약품"
"JTEC Corp","3446","도쿄","보건의료","의료 장비와 용품"
"Win-Partners","3183","도쿄","보건의료","의료 장비와 용품"
"AnGes","4563","도쿄","보건의료","생물공학 및 약품"
"France Bed Holdings","7840","도쿄","보건의료","의료 장비와 용품"
"RaQualia Pharma","4579","도쿄","보건의료","생물공학 및 약품"
"I’rom Holdings","2372","도쿄","보건의료","생물공학 및 약품"
"Biofermin Pharmaceutical","4517","도쿄","보건의료","생물공학 및 약품"
"Greenpeptide","4594","도쿄","보건의료","생물공학 및 약품"
"Rion Co Ltd","6823","도쿄","보건의료","의료 장비와 용품"
"Solasia Pharma","4597","도쿄","보건의료","생물공학 및 약품"
"NanoCarrier","4571","도쿄","보건의료","생물공학 및 약품"
"Nissui Pharmaceutical","4550","도쿄","보건의료","생물공학 및 약품"
"Mizuho Medy Co Ltd","4595","도쿄","보건의료","생물공학 및 약품"
"Taiko Pharmaceutical","4574","도쿄","보건의료","생물공학 및 약품"
"Fuso Pharmaceutical","4538","도쿄","보건의료","생물공학 및 약품"
"N Field Co Ltd","6077","도쿄","보건의료","헬쓰케어 설비"
"Japan Medical Dynamic","7600","도쿄","보건의료","의료 장비와 용품"
"Shin Nippon Biomed Lab","2395","도쿄","보건의료","생물공학 및 약품"
"Daiken Medical","7775","도쿄","보건의료","의료 장비와 용품"
"Advantage Risk Management","8769","도쿄","보건의료","헬쓰케어 설비"
"Ohki Healthcare","3417","도쿄","보건의료","생물공학 및 약품"
"Shofu Inc","7979","도쿄","보건의료","의료 장비와 용품"
"Nippon Care Supply","2393","도쿄","보건의료","의료 장비와 용품"
"ReproCell","4978","도쿄","보건의료","생물공학 및 약품"
"Kubota Pharma","4596","도쿄","보건의료","생물공학 및 약품"
"Falco Holdings","4671","도쿄","보건의료","헬쓰케어 설비"
"CellSeed","7776","도쿄","보건의료","생물공학 및 약품"
"Nippon Chemiphar","4539","도쿄","보건의료","생물공학 및 약품"
"Medius","3154","도쿄","보건의료","의료 장비와 용품"
