"종목","기호","거래소","부문","산업"
"Bank of Tianjin","1578","홍콩","금융","지방 은행"
"Haitong Int Securities","0665","홍콩","금융","투자 서비스"
"Harbin Bank Co","6138","홍콩","금융","지방 은행"
"Central China Securities","1375","홍콩","금융","투자 서비스"
"Dah Sing Banking","2356","홍콩","금융","지방 은행"
"Chong Sing FinTech","8207","홍콩","금융","소비자 금융 서비스"
"Freeman FinTech","0279","홍콩","금융","투자 서비스"
"China Development Bank","1606","홍콩","금융","소비자 금융 서비스"
"Jilin Jiutai Rural Bank","6122","홍콩","금융","지방 은행"
"Guotai Junan Int","1788","홍콩","금융","투자 서비스"
"Dah Sing Financial","0440","홍콩","금융","지방 은행"
"Value Partners","0806","홍콩","금융","투자 서비스"
"Allied Properties HK","0056","홍콩","금융","소비자 금융 서비스"
"China Investment Fund","0612","홍콩","금융","다종 금융 서비스"
"Sun Hung Kai & Co","0086","홍콩","금융","소비자 금융 서비스"
"Chong Hing Bank","1111","홍콩","금융","단기금융시장은행"
"Reorient","0376","홍콩","금융","투자 서비스"
"OP Financial Investments","1140","홍콩","금융","투자 서비스"
"Allied","0373","홍콩","금융","소비자 금융 서비스"
"China Smarter Energy","1004","홍콩","금융","투자 서비스"
"Huarong International Financial","0993","홍콩","금융","투자 서비스"
"Hengtai Securities Co","1476","홍콩","금융","투자 서비스"
"China Innovative Finance","0412","홍콩","금융","소비자 금융 서비스"
"China Oceanwide","0952","홍콩","금융","투자 서비스"
"China LNG","0931","홍콩","금융","투자 서비스"
"BOCOM International","3329","홍콩","금융","투자 서비스"
"Guolian Securities Co","1456","홍콩","금융","투자 서비스"
"Sheng Ye Capital","8469","홍콩","금융","소비자 금융 서비스"
"Mason Financial Holdings","0273","홍콩","금융","투자 서비스"
"China Industrial Securities Intl","8407","홍콩","금융","소비자 금융 서비스"
"Asia Financial","0662","홍콩","금융","보험 (생명)"
"Cosmopolitan Intl","0120","홍콩","금융","투자 서비스"
"Emperor Capital","0717","홍콩","금융","투자 서비스"
"Hi Sun Technology China","0818","홍콩","금융","소비자 금융 서비스"
"FDG Kinetic","0378","홍콩","금융","투자 서비스"
"Public Financial","0626","홍콩","금융","지방 은행"
"China Medical HealthCare","0383","홍콩","금융","투자 서비스"
"Get Nice Financial","1469","홍콩","금융","투자 서비스"
"Min Xin Holdings","0222","홍콩","금융","보험 (손해)"
"Hanhua Financial","3903","홍콩","금융","소비자 금융 서비스"
"China Financial International Invest","0721","홍콩","금융","소비자 금융 서비스"
"Upbest","0335","홍콩","금융","투자 서비스"
"China Financial Services","0605","홍콩","금융","소비자 금융 서비스"
"Common Splendor Intl Health Industry","0286","홍콩","금융","투자 서비스"
"Hongkong Chinese","0655","홍콩","금융","투자 서비스"
"Hoifu Energy","0007","홍콩","금융","투자 서비스"
"Styland","0211","홍콩","금융","투자 서비스"
"Chinese Strategic","8089","홍콩","금융","소비자 금융 서비스"
"Eagle Ride Investment","0901","홍콩","금융","다종 금융 서비스"
"Sinofortune Financial","8123","홍콩","금융","투자 서비스"
"Fy Financial Shenzhen","8452","홍콩","금융","소비자 금융 서비스"
"Goldbond","0172","홍콩","금융","소비자 금융 서비스"
"China Rongzhong Financial","3963","홍콩","금융","소비자 금융 서비스"
"First Credit Finance","8215","홍콩","금융","소비자 금융 서비스"
"China Innovation Investment","1217","홍콩","금융","투자 서비스"
"Global Intl Credit","1669","홍콩","금융","소비자 금융 서비스"
"Hang Chi","8405","홍콩","금융","다종 금융 서비스"
"Orient Securities Int","8001","홍콩","금융","투자 서비스"
"Unitas Holdings","8020","홍콩","금융","투자 서비스"
"CL","8098","홍콩","금융","투자 서비스"
"Hong Kong Finance","1273","홍콩","금융","소비자 금융 서비스"
"Grand Investment Intl","1160","홍콩","금융","다종 금융 서비스"
"Excalibur Global","8350","홍콩","금융","투자 서비스"
"Vinco Financial","8340","홍콩","금융","투자 서비스"
"AID Partners Tech","8088","홍콩","금융","투자 서비스"
"PF Holdings","8221","홍콩","금융","투자 서비스"
"GreaterChina Professional Services","8193","홍콩","금융","투자 서비스"
"Somerley Capital","8439","홍콩","금융","투자 서비스"
"Altus Holdings","8149","홍콩","금융","투자 서비스"
"Capital VC","2324","홍콩","금융","다종 금융 서비스"
"Hong Kong Building and Loan Agency","0145","홍콩","금융","소비자 금융 서비스"
"Astrum Financial","8333","홍콩","금융","투자 서비스"
"DT Capital","0356","홍콩","금융","다종 금융 서비스"
"Global Mastermind Capital","0905","홍콩","금융","투자 서비스"
"China Financial Leasing","2312","홍콩","금융","다종 금융 서비스"
"China New Economy Fund","0080","홍콩","금융","다종 금융 서비스"
"China Investment","0204","홍콩","금융","다종 금융 서비스"
"Capital Finance","8239","홍콩","금융","소비자 금융 서비스"
"China Investment and Finance","1226","홍콩","금융","다종 금융 서비스"
"Unity Investments","0913","홍콩","금융","다종 금융 서비스"
"UBA Investments","0768","홍콩","금융","다종 금융 서비스"
"Earnest Investments","0339","홍콩","금융","다종 금융 서비스"
"Prosperity Investment","0310","홍콩","금융","다종 금융 서비스"
"China Internet Investment Finance","0810","홍콩","금융","투자 서비스"
"Huge China","0428","홍콩","금융","다종 금융 서비스"
"National Investments Fund","1227","홍콩","금융","다종 금융 서비스"
"Shanghai Intl Shanghai Growth","0770","홍콩","금융","다종 금융 서비스"
"Standard Chartered","2888","홍콩","금융","지방 은행"
"Manulife Financial Corporation","0945","홍콩","금융","보험 (생명)"
"Prudential","2378","홍콩","금융","보험 (생명)"
