"종목","기호","거래소","부문","산업"
"Dae Dong Steel","048470","KOSDAQ","기초 소재","철과 철강"
"Moorim SP","001810","KOSDAQ","기초 소재","종이와 종이 제품"
"Dong-A Hwa Sung","041930","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"Hankuk Steel Wire","025550","KOSDAQ","기초 소재","철과 철강"
"MBK","159910","KOSDAQ","기초 소재","화학제조"
"동원금속","018500","서울","기초 소재","다종 조립 제품"
"Okong","045060","KOSDAQ","기초 소재","화학제조"
"Inktec","049550","KOSDAQ","기초 소재","화학제조"
"Global SM Tech","900070","KOSDAQ","기초 소재","다종 조립 제품"
"문배철강","008420","서울","기초 소재","철과 철강"
"CQV","101240","KOSDAQ","기초 소재","화학제조"
"대호에이엘","069460","서울","기초 소재","금속 광업"
"Formetal","119500","KOSDAQ","기초 소재","다종 조립 제품"
"한창제지","009460","서울","기초 소재","종이와 종이 제품"
"Kossen","009730","KOSDAQ","기초 소재","철과 철강"
"Sewon","024830","KOSDAQ","기초 소재","다종 조립 제품"
"KD Chem","221980","KOSDAQ","기초 소재","화학 제품 – 플라스틱과 고무"
"S&K Polytec","091340","KOSDAQ","기초 소재","컨테이너와 포장"
"Nano","187790","KOSDAQ","기초 소재","화학제조"
"Ram Tech","171010","KOSDAQ","기초 소재","화학제조"
"Seung Il","049830","KOSDAQ","기초 소재","컨테이너와 포장"
"Samyoung M Tek","054540","KOSDAQ","기초 소재","다종 조립 제품"
"Dongil Metal","109860","KOSDAQ","기초 소재","다종 조립 제품"
"부국철강","026940","서울","기초 소재","철과 철강"
"WISCOM","024070","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"HS Valve","039610","KOSDAQ","기초 소재","다종 조립 제품"
"Kyeong Nam Steel","039240","KOSDAQ","기초 소재","철과 철강"
"DK-Lok","105740","KOSDAQ","기초 소재","다종 조립 제품"
"성문전자","014910","서울","기초 소재","조립식 플라스틱과 고무"
"태경화학","006890","서울","기초 소재","화학제조"
"하이스틸","071090","서울","기초 소재","철과 철강"
"KGP","109070","서울","기초 소재","컨테이너와 포장"
"Jokwang I.L.I","044060","KOSDAQ","기초 소재","다종 조립 제품"
"Heungkuk Metaltech","010240","KOSDAQ","기초 소재","다종 조립 제품"
"서원","021050","서울","기초 소재","금속 광업"
"이화산업","000760","서울","기초 소재","화학제조"
"원림","005820","서울","기초 소재","컨테이너와 포장"
"한일철강","002220","서울","기초 소재","철과 철강"
"PJ Metal","128660","KOSDAQ","기초 소재","화학제조"
"Sam Won Tech","073640","KOSDAQ","기초 소재","다종 조립 제품"
"NPK","048830","KOSDAQ","기초 소재","화학 제품 – 플라스틱과 고무"
"대양금속","009190","서울","기초 소재","철과 철강"
"Plumb Fast","035200","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"Tplex","081150","KOSDAQ","기초 소재","철과 철강"
"Dong Il Steel MFG Co Ltd","002690","서울","기초 소재","철과 철강"
"i-Components","059100","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"Korea Resources Investment & Develop","033430","KOSDAQ","기초 소재","금속 광업"
"DK D&I","033310","KOSDAQ","기초 소재","컨테이너와 포장"
"세우글로벌","013000","서울","기초 소재","조립식 플라스틱과 고무"
"세하","027970","서울","기초 소재","종이와 종이 제품"
