"종목","기호","거래소","부문","산업"
"Sun Frontier Fudousan","8934","도쿄","자본재","건설 서비스"
"Takara Leben Co Ltd","8897","도쿄","자본재","건설 서비스"
"Mie Kotsu Group","3232","도쿄","자본재","건설 서비스"
"Tachibana Eletech","8159","도쿄","자본재","다종 자본재"
"Dai-Dan","1980","도쿄","자본재","건설 서비스"
"Kito Corp","6409","도쿄","자본재","다종 자본재"
"Okabe Co Ltd","5959","도쿄","자본재","건설 – 용품과 비품"
"Advan Co Ltd","7463","도쿄","자본재","건설 – 원자재"
"Hibiya Engineering","1982","도쿄","자본재","건설 서비스"
"Tsurumi Manufacturing","6351","도쿄","자본재","다종 자본재"
"Daiho Corp","1822","도쿄","자본재","건설 서비스"
"Nittetsu Mining","1515","도쿄","자본재","건설 – 원자재"
"Nippon Koei","1954","도쿄","자본재","건설 서비스"
"Nippon Road","1884","도쿄","자본재","건설 서비스"
"ARRK Corp","7873","도쿄","자본재","다종 자본재"
"Toa Corp","1885","도쿄","자본재","건설 서비스"
"Sankyo Tateyama Inc","5932","도쿄","자본재","건설 – 용품과 비품"
"Samty","3244","도쿄","자본재","건설 서비스"
"Hinokiya Holdings","1413","도쿄","자본재","건설 서비스"
"Maruzen","5982","도쿄","자본재","다종 자본재"
"Iseki & Co Ltd","6310","도쿄","자본재","건설과 농업용 기계"
"Anest Iwata Corp","6381","도쿄","자본재","다종 자본재"
"Tekken Corp","1815","도쿄","자본재","건설 서비스"
"Nihon Trim Co Ltd","6788","도쿄","자본재","다종 자본재"
"Sanei Architecture Plan","3228","도쿄","자본재","건설 서비스"
"Toyo Construction","1890","도쿄","자본재","건설 서비스"
"Krosaki Harima Corp","5352","도쿄","자본재","건설 – 용품과 비품"
"Hoosiers Holdings","3284","도쿄","자본재","건설 서비스"
"Sinko Industries","6458","도쿄","자본재","다종 자본재"
"Nissei Build Kogyo","1916","도쿄","자본재","건설 서비스"
"Mitsui Home","1868","도쿄","자본재","건설 서비스"
"Juki Corp","6440","도쿄","자본재","다종 자본재"
"Tokyo Energy Systems Inc","1945","도쿄","자본재","건설 서비스"
"Tama Home","1419","도쿄","자본재","건설 서비스"
