"종목","기호","거래소","부문","산업"
"2U Inc","TWOU","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Pure Storage Inc","PSTG","뉴욕","테크놀로지","컴퓨터 데이터 저장 장치"
"HubSpot Inc","HUBS","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"New Relic Inc","NEWR","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Cree Inc","CREE","나스닥","테크놀로지","반도체"
"Conduent","CNDT","뉴욕","테크놀로지","컴퓨터 서비스"
"Integrated Dev","IDTI","나스닥","테크놀로지","반도체"
"ViaSat","VSAT","나스닥","테크놀로지","통신 장비"
"Switch","SWCH","뉴욕","테크놀로지","컴퓨터 서비스"
"Okta","OKTA","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Lumentum Holdings Inc","LITE","나스닥","테크놀로지","통신 장비"
"j2 Global","JCOM","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Silicon Laborator","SLAB","나스닥","테크놀로지","반도체"
"Medidata Sol","MDSO","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Corelogic","CLGX","뉴욕","테크놀로지","컴퓨터 서비스"
"CACI Intl","CACI","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"NCR Corp","NCR","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Ciena Corp","CIEN","뉴욕","테크놀로지","통신 장비"
"Mellanox Tech","MLNX","나스닥","테크놀로지","반도체"
"CarGurus","CARG","나스닥","테크놀로지","컴퓨터 서비스"
"Twilio","TWLO","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Deluxe Corp","DLX","뉴욕","테크놀로지","컴퓨터 서비스"
"Wix.Com Ltd","WIX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Etsy Inc","ETSY","나스닥","테크놀로지","컴퓨터 서비스"
"FireEye","FEYE","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"SOGOU","SOGO","뉴욕","테크놀로지","컴퓨터 서비스"
"Zynga","ZNGA","나스닥","테크놀로지","컴퓨터 서비스"
"Energizer Holdings","ENR","뉴욕","테크놀로지","전자 장비와 제어기"
"Cotiviti","COTV","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Scnc App In","SAIC","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Ellie Mae Inc","ELLI","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Regal Beloit Corp","RBC","뉴욕","테크놀로지","전자 장비와 제어기"
"Proto Labs Inc","PRLB","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"MakeMyTrip Ltd","MMYT","나스닥","테크놀로지","컴퓨터 서비스"
"Orbotech Ltd","ORBK","나스닥","테크놀로지","반도체"
"Cloudera","CLDR","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"HRG Group","HRG","뉴욕","테크놀로지","전자 장비와 제어기"
"Generac Holdings","GNRC","뉴욕","테크놀로지","전자 장비와 제어기"
"Enersys","ENS","뉴욕","테크놀로지","전자 장비와 제어기"
"Wesco Intl","WCC","뉴욕","테크놀로지","전자 장비와 제어기"
"Belden Inc","BDC","뉴욕","테크놀로지","통신 장비"
"Manhattan Ass","MANH","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"ACI Worldwide","ACIW","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Box Inc","BOX","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"AVX Corp","AVX","뉴욕","테크놀로지","전자 장비와 제어기"
"Qualys Inc","QLYS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Itron Inc","ITRI","나스닥","테크놀로지","전자 장비와 제어기"
"Cabot Microelec","CCMP","나스닥","테크놀로지","반도체"
"Paylocity Holdng","PCTY","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Tower","TSEM","나스닥","테크놀로지","반도체"
"Vishay Intertechnology Inc","VSH","뉴욕","테크놀로지","반도체"
"Semtech Corp","SMTC","나스닥","테크놀로지","반도체"
"Envestnet Inc","ENV","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"InterDigital","IDCC","나스닥","테크놀로지","통신 장비"
"Commvault System","CVLT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Cirrus Logic","CRUS","나스닥","테크놀로지","반도체"
"Anixter Intl","AXE","뉴욕","테크놀로지","전자 장비와 제어기"
