"종목","기호","거래소","부문","산업"
"GT Capital","GTCAP","필리핀","경기 민감형 소비재","자동차와 트럭 제조"
"Solid Group","SGI","필리핀","경기 민감형 소비재","오디오와 비디오 장비"
"Panasonic Manufacturing","PMPC","필리핀","경기 민감형 소비재","가전과 공구"
