"종목","기호","거래소","부문","산업"
"Thien Nam Trading Import Export","TNA","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Vinh Ha Food","VHF","하노이","소비재/ 경기 방어형","식품 가공"
"HOANG LONG Group","HLG","Ho Chi Minh","소비재/ 경기 방어형","담배"
"Seafood JSC No 1","SJ1","하노이","소비재/ 경기 방어형","식품 가공"
"Lam Dong Foodstuff JSC","VDL","하노이","소비재/ 경기 방어형","음료(알코올성)"
"Bentre Aquaproduct Import Export","ABT","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Sai Gon Export Foodstuffs","AGX","하노이","소비재/ 경기 방어형","식품 가공"
"Sai Gon Phu Tho Beer","BSP","하노이","소비재/ 경기 방어형","음료(알코올성)"
"Interfood Shareholding","IFS","하노이","소비재/ 경기 방어형","음료 (비알코올성)"
"333 Sugar","S33","하노이","소비재/ 경기 방어형","식품 가공"
"Chuong Duong Beverages JSC","SCD","Ho Chi Minh","소비재/ 경기 방어형","음료 (비알코올성)"
"Saigon-Baclieu Beer","SBL","하노이","소비재/ 경기 방어형","음료(알코올성)"
"Khanh Hoa Mineral Water","VKD","하노이","소비재/ 경기 방어형","음료 (비알코올성)"
"HAD","HAD","하노이","소비재/ 경기 방어형","음료(알코올성)"
"THB","THB","하노이","소비재/ 경기 방어형","음료(알코올성)"
"Phu Son Livestock JSC","PSL","하노이","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Angiang Fisheries Import & Export","AGF","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Cuulong Fish JSC","ACL","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Ngan Son JSC","NST","하노이","소비재/ 경기 방어형","담배"
"Quang Ninh Mineral Water","QHW","하노이","소비재/ 경기 방어형","식품 가공"
"An Giang Import Export Co","AGM","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Long An Food Processing Export JSC","LAF","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Thai Duong Petrol","TDG","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Ha Long Canned Food JSC","CAN","하노이","소비재/ 경기 방어형","식품 가공"
"South West PetroVietnam Fertil Chem","PSW","하노이","소비재/ 경기 방어형","개인과 가계용 제품"
"Kien Hung","KHS","하노이","소비재/ 경기 방어형","식품 가공"
"Tracimexco Supply Chains","TRS","하노이","소비재/ 경기 방어형","식품 가공"
"Quang Nam Rubber Investment JSC","VHG","Ho Chi Minh","소비재/ 경기 방어형","개인과 가계용 제품"
"Seafood JSC No 4","TS4","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"HABECO TRADING","HAT","하노이","소비재/ 경기 방어형","음료(알코올성)"
"Thanglong JSC","VTL","하노이","소비재/ 경기 방어형","음료(알코올성)"
"SouthEast Petrovietnam Fertil Chem","PSE","하노이","소비재/ 경기 방어형","개인과 가계용 제품"
"MECOFOOD","MCF","하노이","소비재/ 경기 방어형","식품 가공"
"Ha Noi Kinh Bac Agriculture Food","HKB","하노이","소비재/ 경기 방어형","곡물"
"Mekong Fisheries JSC","AAM","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"North PetroVietnam Fertilizer & Che","PMB","하노이","소비재/ 경기 방어형","개인과 가계용 제품"
"Central PetroVietnam Fertilizer and","PCE","하노이","소비재/ 경기 방어형","개인과 가계용 제품"
"DIC Tourisrt Trade","DCD","하노이","소비재/ 경기 방어형","음료(알코올성)"
"KTS","KTS","하노이","소비재/ 경기 방어형","식품 가공"
"Petrolimex International Trading","PIT","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
"Thuong Phu JSC","CTP","하노이","소비재/ 경기 방어형","식품 가공"
"DaNang Seaproducts","SPD","하노이","소비재/ 경기 방어형","식품 가공"
"TRANGCORP Corporation JSC","TFC","하노이","소비재/ 경기 방어형","식품 가공"
"Vietnam Cotton JSC","BVN","하노이","소비재/ 경기 방어형","곡물"
"Vi Na Ta Ba Trading","VTJ","하노이","소비재/ 경기 방어형","담배"
"GENERALEXIM.","TH1","하노이","소비재/ 경기 방어형","식품 가공"
"Hanoimilk JSC","HNM","하노이","소비재/ 경기 방어형","식품 가공"
"CaMau Frozen Seafood Processing","CMX","Ho Chi Minh","소비재/ 경기 방어형","식품 가공"
