"종목","기호","거래소","부문","산업"
"Her Chee","8937","TPEX","자본재","이동 주택과 여가용 차량"
"Koge Micro Tech","4568","TPEX","자본재","다종 자본재"
"Camellia Metal","2064","TPEX","자본재","건설 – 용품과 비품"
"Top High Image","3284","TPEX","자본재","다종 자본재"
"Wholetech System","3402","TPEX","자본재","건설 서비스"
"Zhong Yang","6668","TPEX","자본재","다종 자본재"
"Usun Tech","3498","TPEX","자본재","다종 자본재"
"We&Win Diversification","4113","TPEX","자본재","건설 서비스"
"Golden Friends","4506","TPEX","자본재","다종 자본재"
"Kao Fong Machinery","4510","TPEX","자본재","다종 자본재"
"Taiwan Calsonic","4523","TPEX","자본재","다종 자본재"
"Asia Neo Tech","4542","TPEX","자본재","다종 자본재"
"Chaheng Precision","4546","TPEX","자본재","항공 우주와 방위"
"Bright Sheland Intl","4556","TPEX","자본재","다종 자본재"
"Win Win Precision","4949","TPEX","자본재","건설 서비스"
"Song Ho","5016","TPEX","자본재","건설 – 용품과 비품"
"3S Silicon Tech","5297","TPEX","자본재","다종 자본재"
"Buima Group","5543","TPEX","자본재","건설 – 용품과 비품"
"Full Wang Intl Development","6219","TPEX","자본재","건설 서비스"
"Fu Chun Shin Machinery","6603","TPEX","자본재","다종 자본재"
"Nova Tech","6613","TPEX","자본재","다종 자본재"
"Great Computer","8047","TPEX","자본재","다종 자본재"
"Pontex Polyblend","8935","TPEX","자본재","다종 자본재"
"Kuo Toong Intl","8936","TPEX","자본재","건설 서비스"
"Tittot","9949","TPEX","자본재","건설 – 용품과 비품"
"Nanoplus","6495","TPEX","자본재","건설 – 용품과 비품"
"Taiwan Takisawa Tech","6609","TPEX","자본재","다종 자본재"
"Taihan Precision Tech","1336","TPEX","자본재","다종 자본재"
"Taiwan Benefit","3379","TPEX","자본재","다종 자본재"
"Shanyuan","4416","TPEX","자본재","건설 서비스"
"Gold Rains","4503","TPEX","자본재","다종 자본재"
"Chun Zu Machinery","4544","TPEX","자본재","다종 자본재"
"Quaser Machine","4563","TPEX","자본재","다종 자본재"
"YeaShin Intl Development","5213","TPEX","자본재","건설 서비스"
"Lung Pien Vacuum","5267","TPEX","자본재","다종 자본재"
"Fong Chien Construction","5523","TPEX","자본재","건설 서비스"
"Acter","5536","TPEX","자본재","건설 서비스"
