"종목","기호","거래소","부문","산업"
"Huikwang","6508","TPEX","기초 소재","화학제조"
"QST Intl","8349","TPEX","기초 소재","다종 조립 제품"
"Jiin Yeeh Ding","8390","TPEX","기초 소재","다종 조립 제품"
"Sentien Printing Factory","8410","TPEX","기초 소재","컨테이너와 포장"
"Brighton-Best Intl Taiwan","8415","TPEX","기초 소재","다종 조립 제품"
"Nan Pao Resins Chemical","4766","TPEX","기초 소재","화학제조"
"Chieftek Precision","1597","TPEX","기초 소재","다종 조립 제품"
"Chia Yi Steel","2067","TPEX","기초 소재","철과 철강"
"Dadny","3089","TPEX","기초 소재","다종 조립 제품"
"Hotron Precision","3092","TPEX","기초 소재","다종 조립 제품"
"Alliance Material","3595","TPEX","기초 소재","조립식 플라스틱과 고무"
"Hsinli Chemical","4303","TPEX","기초 소재","조립식 플라스틱과 고무"
"Shih Kuen Plastics","4305","TPEX","기초 소재","조립식 플라스틱과 고무"
"Jetbest","4741","TPEX","기초 소재","화학제조"
"CJW Intl","5301","TPEX","기초 소재","다종 조립 제품"
"Ginar Tech","6151","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Liton Tech","6175","TPEX","기초 소재","다종 조립 제품"
"I Jang","8342","TPEX","기초 소재","다종 조립 제품"
"General Silicones","4730","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"CH Biotech R&D","6534","TPEX","기초 소재","화학제조"
"DingZing Advanced Materials","6585","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"SuperAlloy","1563","TPEX","기초 소재","다종 조립 제품"
"Inmax Holding","1591","TPEX","기초 소재","다종 조립 제품"
"Chitec Tech","3430","TPEX","기초 소재","화학제조"
"Keding Enterprises","6655","TPEX","기초 소재","임업과 목재 제품"
"Sunvic Tech","4304","TPEX","기초 소재","조립식 플라스틱과 고무"
"WINSON Machinery","4538","TPEX","기초 소재","철과 철강"
"U-Best Polymer","4714","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Tatung Fine Chemicals","4738","TPEX","기초 소재","화학제조"
"United Performance","4752","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Pancolour Ink","4765","TPEX","기초 소재","화학제조"
"Chain Chon","5014","TPEX","기초 소재","철과 철강"
"Advanced Lithium Cayman","5227","TPEX","기초 소재","화학제조"
"Wonderful Hi-Tech","6190","TPEX","기초 소재","다종 조립 제품"
"Taiwan Name Plate","6593","TPEX","기초 소재","조립식 플라스틱과 고무"
"Polygreen Resources","8423","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Amia","8438","TPEX","기초 소재","화학제조"
"Yeou Yih Steel","9962","TPEX","기초 소재","철과 철강"
"Cherng Tay Tech","4767","TPEX","기초 소재","화학제조"
"Shuang-Bang","6506","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Wah Hong","8240","TPEX","기초 소재","조립식 플라스틱과 고무"
"Xu Yuan Packaging Tech","8421","TPEX","기초 소재","컨테이너와 포장"
"Superior Plating Tech","8431","TPEX","기초 소재","다종 조립 제품"
"Xxentria Tech Materials","8942","TPEX","기초 소재","철과 철강"
"Yieh United Steel","9957","TPEX","기초 소재","철과 철강"
"Sheh Kai Precision","2063","TPEX","기초 소재","다종 조립 제품"
"Sheh Fung Screws","2065","TPEX","기초 소재","다종 조립 제품"
"United Alloy-Tech","3162","TPEX","기초 소재","금속 광업"
"Ways Technical","3508","TPEX","기초 소재","다종 조립 제품"
"TBI Motion Tech","4540","TPEX","기초 소재","다종 조립 제품"
"Allied","4702","TPEX","기초 소재","화학제조"
"Tah Kong Chemical","4706","TPEX","기초 소재","화학제조"
"Yong Shun Chemical","4711","TPEX","기초 소재","화학 제품 – 플라스틱과 고무"
"Mechema Chemicals","4721","TPEX","기초 소재","화학제조"
"CVC Tech","4744","TPEX","기초 소재","컨테이너와 포장"
"Sirtec Intl","5356","TPEX","기초 소재","조립식 플라스틱과 고무"
"GCM","9905","대만","기초 소재","컨테이너와 포장"
"Green Seal","1262","대만","기초 소재","컨테이너와 포장"
"Chun Yuan Steel","2010","대만","기초 소재","철과 철강"
"Huaeng","1608","대만","기초 소재","다종 조립 제품"
"NAK","9942","대만","기초 소재","조립식 플라스틱과 고무"
"Yem Chio","4306","대만","기초 소재","컨테이너와 포장"
"TPPC","1902","대만","기초 소재","종이와 종이 제품"
"Lemtech","4912","대만","기초 소재","다종 조립 제품"
"Li Peng","1447","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"Sinon","1712","대만","기초 소재","화학제조"
"Tong Ming","5538","대만","기초 소재","다종 조립 제품"
"TPCC","4725","대만","기초 소재","화학제조"
"Nishoku","3679","대만","기초 소재","조립식 플라스틱과 고무"
"Eson","5243","대만","기초 소재","다종 조립 제품"
"Shin Foong","6582","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"Lumax","6192","대만","기초 소재","다종 조립 제품"
"OPC","1321","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"Sesoda","1708","대만","기초 소재","화학제조"
"Victory","1340","대만","기초 소재","조립식 플라스틱과 고무"
"Taiyen","1737","대만","기초 소재","화학제조"
"FRG","2107","대만","기초 소재","조립식 플라스틱과 고무"
"M.J. International","8466","대만","기초 소재","조립식 플라스틱과 고무"
"Chun Yu","2012","대만","기초 소재","다종 조립 제품"
"Top Bright","8499","대만","기초 소재","컨테이너와 포장"
"Taiwan Chelic","4555","대만","기초 소재","다종 조립 제품"
"Jinan Acetate Chemical Co Ltd","4763","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"San Fu","4755","대만","기초 소재","화학제조"
"Double Bond Chemical","4764","대만","기초 소재","화학제조"
"Rotam","4141","대만","기초 소재","화학제조"
"First Copper Tech","2009","대만","기초 소재","다종 조립 제품"
"Pao Long","1906","대만","기초 소재","컨테이너와 포장"
"Kingcan","8411","대만","기초 소재","컨테이너와 포장"
"Taita","1309","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"Mayer Steel","2020","대만","기초 소재","철과 철강"
"Coxon","3607","대만","기초 소재","컨테이너와 포장"
"Tycoons","2022","대만","기초 소재","다종 조립 제품"
"Yuen Chang Stainless Steel","2069","대만","기초 소재","철과 철강"
"Wei Chih","2028","대만","기초 소재","철과 철강"
"Yonyu","1323","대만","기초 소재","컨테이너와 포장"
"Regal Holding","4807","대만","기초 소재","다종 조립 제품"
"Qualipoly","4722","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"YJE","1725","대만","기초 소재","화학제조"
"Shenmao","3305","대만","기초 소재","다종 조립 제품"
"Asia Plastic","1337","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"Y.C.C.","1339","대만","기초 소재","다종 조립 제품"
"Kao Hsiung Chang","2008","대만","기초 소재","철과 철강"
"Sunko","1721","대만","기초 소재","화학 제품 – 플라스틱과 고무"
"NAFCO Corp","3004","대만","기초 소재","다종 조립 제품"
"K Laser","2461","대만","기초 소재","컨테이너와 포장"
"CCW","1713","대만","기초 소재","화학제조"
