"종목","기호","거래소","부문","산업"
"Iwasaki Electric","6924","도쿄","경기 민감형 소비재","가구와 비품"
"TEAC Corp","6803","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Estic","6161","도쿄","경기 민감형 소비재","가전과 공구"
"Marushohotta","8105","도쿄","경기 민감형 소비재","의복/액세서리"
"Look Inc","8029","도쿄","경기 민감형 소비재","의복/액세서리"
"Faltec Co Ltd","7215","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Muro","7264","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Toyo Gosei","4970","도쿄","경기 민감형 소비재","사진술"
"Fuji Oozx","7299","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Onkyo","6628","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Daiichi Kasei","4235","도쿄","경기 민감형 소비재","의복/액세서리"
"Mamiya-OP","7991","도쿄","경기 민감형 소비재","여가용 제품"
"As-me Estelle","7872","도쿄","경기 민감형 소비재","보석 및 은제품"
"Denkyosha","8144","도쿄","경기 민감형 소비재","가전과 공구"
"Takagi Seiko","4242","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nippon Felt Co Ltd","3512","도쿄","경기 민감형 소비재","직물 – 비의류"
"Nittan Valve","6493","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"GSI Creos Corp","8101","도쿄","경기 민감형 소비재","의복/액세서리"
"Fine Sinter","5994","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Sanyei","8119","도쿄","경기 민감형 소비재","가구와 비품"
"Car Mate Mfg","7297","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Muto Seiko Co","7927","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Regal","7938","도쿄","경기 민감형 소비재","신발"
"GMB Corp","7214","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Dynic Corp","3551","도쿄","경기 민감형 소비재","사진술"
"Jeco","7768","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Ichikawa Co Ltd","3513","도쿄","경기 민감형 소비재","직물 – 비의류"
"Red Planet Japan","3350","도쿄","경기 민감형 소비재","여가용 제품"
"Passport","7577","도쿄","경기 민감형 소비재","가구와 비품"
"Charle","9885","도쿄","경기 민감형 소비재","의복/액세서리"
"Tanaka Seimitsu Kogyo","7218","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Diamond Electric Mfg.","6895","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Omikenshi","3111","도쿄","경기 민감형 소비재","의복/액세서리"
"Havix","3895","도쿄","경기 민감형 소비재","직물 – 비의류"
"Kanematsu Engineering","6402","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Kitakei","9872","도쿄","경기 민감형 소비재","가구와 비품"
"Pixela","6731","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Levi Strauss Japan KK","9836","도쿄","경기 민감형 소비재","의복/액세서리"
"Ogura Clutch","6408","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Univance","7254","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nikki","6042","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"People","7865","도쿄","경기 민감형 소비재","여가용 제품"
"Endo Manufacturing","7841","도쿄","경기 민감형 소비재","여가용 제품"
"Miroku","7983","도쿄","경기 민감형 소비재","여가용 제품"
"Nuts","7612","도쿄","경기 민감형 소비재","여가용 제품"
"Crossfor Co","7810","도쿄","경기 민감형 소비재","보석 및 은제품"
"Saibo","3123","도쿄","경기 민감형 소비재","직물 – 비의류"
"SK Japan Co Ltd","7608","도쿄","경기 민감형 소비재","여가용 제품"
"Toso","5956","도쿄","경기 민감형 소비재","가구와 비품"
"Twinbird","6897","도쿄","경기 민감형 소비재","가전과 공구"
"Metalart","5644","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Tone","5967","도쿄","경기 민감형 소비재","가전과 공구"
"Cross Plus","3320","도쿄","경기 민감형 소비재","의복/액세서리"
"Kuraudia Co Ltd","3607","도쿄","경기 민감형 소비재","의복/액세서리"
"Platz","7813","도쿄","경기 민감형 소비재","가구와 비품"
"Kodama Chemical Industry","4222","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Kanemitsu","7208","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Only","3376","도쿄","경기 민감형 소비재","의복/액세서리"
"UNIFORM NEXT","3566","도쿄","경기 민감형 소비재","의복/액세서리"
"Marumitsu","8256","도쿄","경기 민감형 소비재","의복/액세서리"
"Tokai Senko KK","3577","도쿄","경기 민감형 소비재","의복/액세서리"
"Mitsuchi","3439","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Tsukamotooration","8025","도쿄","경기 민감형 소비재","의복/액세서리"
"Toabo Corp","3204","도쿄","경기 민감형 소비재","의복/액세서리"
"Zoom Corp","6694","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Plaza Create","7502","도쿄","경기 민감형 소비재","사진술"
"Moonbat","8115","도쿄","경기 민감형 소비재","의복/액세서리"
"Kyoto Tool","5966","도쿄","경기 민감형 소비재","가전과 공구"
"Zett","8135","도쿄","경기 민감형 소비재","여가용 제품"
"Apple International","2788","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Nitto Seimo Co Ltd","3524","도쿄","경기 민감형 소비재","직물 – 비의류"
"Hotman","3190","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Goyo Intex","7519","도쿄","경기 민감형 소비재","가구와 비품"
"Naigai Co Ltd","8013","도쿄","경기 민감형 소비재","의복/액세서리"
"Meiwa Industry","7284","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Yamano","7571","도쿄","경기 민감형 소비재","의복/액세서리"
"Chemipro Kasei Kaisha","4960","도쿄","경기 민감형 소비재","사진술"
"Tein","7217","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Graphite Design","7847","도쿄","경기 민감형 소비재","여가용 제품"
"OSG Corp Co Ltd","6757","도쿄","경기 민감형 소비재","가전과 공구"
"Kimuratan Corp","8107","도쿄","경기 민감형 소비재","의복/액세서리"
"Nagahori","8139","도쿄","경기 민감형 소비재","보석 및 은제품"
"Eiken Industries","7265","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Tokyo Soir","8040","도쿄","경기 민감형 소비재","의복/액세서리"
"Yamaki","3598","도쿄","경기 민감형 소비재","의복/액세서리"
"Cassina Ixc.","2777","도쿄","경기 민감형 소비재","가구와 비품"
"T.Kawabe &","8123","도쿄","경기 민감형 소비재","의복/액세서리"
"Nihonwasou","2499","도쿄","경기 민감형 소비재","의복/액세서리"
"Fuji Hyogo","3515","도쿄","경기 민감형 소비재","직물 – 비의류"
"Daytona","7228","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Maruman &","7834","도쿄","경기 민감형 소비재","여가용 제품"
"Fujix","3600","도쿄","경기 민감형 소비재","의복/액세서리"
"Daito Woolen Spinning","3202","도쿄","경기 민감형 소비재","의복/액세서리"
"HKS","7219","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nihon Seimitsu","7771","도쿄","경기 민감형 소비재","보석 및 은제품"
"Kawasaki &","3045","도쿄","경기 민감형 소비재","의복/액세서리"
"Kurogane Kosakusho","7997","도쿄","경기 민감형 소비재","가구와 비품"
"Lobtex","5969","도쿄","경기 민감형 소비재","가전과 공구"
"Crymson","2776","도쿄","경기 민감형 소비재","의복/액세서리"
"Tatsumi","7268","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Toho Lamac","7422","도쿄","경기 민감형 소비재","신발"
"Buffalo","3352","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Autowave","2666","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Lapine","8143","도쿄","경기 민감형 소비재","의복/액세서리"
"Ikuyo","7273","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Muraki","7477","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Tiemco","7501","도쿄","경기 민감형 소비재","의복/액세서리"
"Shinnaigai Textile","3125","도쿄","경기 민감형 소비재","직물 – 비의류"
"Almedio","7859","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Soko Seiren","3578","도쿄","경기 민감형 소비재","직물 – 비의류"
"Nihon Seima","3306","도쿄","경기 민감형 소비재","직물 – 비의류"
"Kitanihon Spinning","3409","도쿄","경기 민감형 소비재","의복/액세서리"
"Tokyo Kiho","7597","도쿄","경기 민감형 소비재","보석 및 은제품"
"Lead Co","6982","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Kosaikogei","7878","도쿄","경기 민감형 소비재","보석 및 은제품"
"Amagasa","3070","도쿄","경기 민감형 소비재","신발"
"Toyota Motor","7203","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
