"종목","기호","거래소","부문","산업"
"SINEW Pharma","6634","TPEX","보건의료","생물공학 및 약품"
"Radiant Innovation","3373","TPEX","보건의료","의료 장비와 용품"
"TTY Biopharm","4105","TPEX","보건의료","생물공학 및 약품"
"Chi Sheng Chemical","4111","TPEX","보건의료","생물공학 및 약품"
"Tien Liang Biotech","4127","TPEX","보건의료","기간 약품"
"United Orthopedic","4129","TPEX","보건의료","의료 장비와 용품"
"GeneReach BioTech","4171","TPEX","보건의료","생물공학 및 약품"
"Holy Stone Healthcare","4194","TPEX","보건의료","생물공학 및 약품"
"Swissray Global Healthcare","4198","TPEX","보건의료","의료 장비와 용품"
"Mycenax Biotech","4726","TPEX","보건의료","생물공학 및 약품"
"Sunmax BioTech","4728","TPEX","보건의료","생물공학 및 약품"
"Taidoc Tech","4736","TPEX","보건의료","생물공학 및 약품"
"TaiRx","6580","TPEX","보건의료","생물공학 및 약품"
"MD Biomedical","6445","TPEX","보건의료","의료 장비와 용품"
"Humorigin BioTech","6487","TPEX","보건의료","생물공학 및 약품"
"Senhwa Biosciences","6492","TPEX","보건의료","생물공학 및 약품"
"Excelsior Biopharma","6496","TPEX","보건의료","기간 약품"
"Medeon Biodesign","6499","TPEX","보건의료","의료 장비와 용품"
"UBI Pharma","6562","TPEX","보건의료","생물공학 및 약품"
"EirGenix","6589","TPEX","보건의료","생물공학 및 약품"
"Applied BioCode","6598","TPEX","보건의료","생물공학 및 약품"
"Sofiva Genomics","6615","TPEX","보건의료","생물공학 및 약품"
"Syngen Biotech","8279","TPEX","보건의료","생물공학 및 약품"
"ShareHope Medicine","8403","TPEX","보건의료","기간 약품"
"EBM Tech","8409","TPEX","보건의료","의료 장비와 용품"
"Taiwan Leader Biotech","8490","TPEX","보건의료","생물공학 및 약품"
"Icares Medicus","6612","TPEX","보건의료","의료 장비와 용품"
"Murad Chia Jei BioTech","4109","TPEX","보건의료","생물공학 및 약품"
"BenQ Medical Tech","4116","TPEX","보건의료","의료 장비와 용품"
"General Biologicals","4117","TPEX","보건의료","생물공학 및 약품"
"Center Laboratories","4123","TPEX","보건의료","생물공학 및 약품"
"Pacific Hospital Supply","4126","TPEX","보건의료","의료 장비와 용품"
"Genovate BioTech","4130","TPEX","보건의료","생물공학 및 약품"
"Kino Biotech","4154","TPEX","보건의료","생물공학 및 약품"
"Genesis Genetics Asia","4160","TPEX","보건의료","헬쓰케어 설비"
"PharmaEngine","4162","TPEX","보건의료","생물공학 및 약품"
"Intai Tech","4163","TPEX","보건의료","의료 장비와 용품"
"Orient Pharma","4166","TPEX","보건의료","생물공학 및 약품"
"Savior Lifetec","4167","TPEX","보건의료","생물공학 및 약품"
"GlycoNex","4168","TPEX","보건의료","생물공학 및 약품"
"Tcm Biotech Intl","4169","TPEX","보건의료","의료 장비와 용품"
"OBI Pharma","4174","TPEX","보건의료","생물공학 및 약품"
"Genomics BioSci &Tech","4195","TPEX","보건의료","생물공학 및 약품"
"Johnson Chemical","4747","TPEX","보건의료","생물공학 및 약품"
"United BioPharma","6471","TPEX","보건의료","생물공학 및 약품"
"Reber Genetics","6479","TPEX","보건의료","생물공학 및 약품"
"Pegavision","6491","TPEX","보건의료","의료 장비와 용품"
"TTBIO","6493","TPEX","보건의료","의료 장비와 용품"
"TPG Biologics","6521","TPEX","보건의료","생물공학 및 약품"
"Uni Pharma","6621","TPEX","보건의료","의료 장비와 용품"
"Lumosa Therapeutics","6535","TPEX","보건의료","생물공학 및 약품"
