"종목","기호","거래소","부문","산업"
"VINACONEX 12","V12","하노이","자본재","건설 서비스"
"COTRACO-QNA","QTC","하노이","자본재","건설 서비스"
"1168 Construction JSC","MST","하노이","자본재","건설 서비스"
"HOANG PHUC Mineral","HPM","하노이","자본재","건설 – 원자재"
"Project 3 Construction Investment","CT3","하노이","자본재","건설 서비스"
"VXB","VXB","하노이","자본재","건설 – 원자재"
"Engineering Construction JSC No492","C92","하노이","자본재","건설 서비스"
"Vitaly JSC","VTA","하노이","자본재","건설 – 용품과 비품"
"CEMENT.T., JSC","TMX","하노이","자본재","건설 – 원자재"
"YenBinh Cement","VCX","하노이","자본재","건설 – 원자재"
"VAM","ALV","하노이","자본재","건설 – 원자재"
"VINACONEX 21","V21","하노이","자본재","건설 서비스"
"Viet Nam Construction JSC No. 2","VC2","하노이","자본재","건설 서비스"
"Thong Nhat","BAX","하노이","자본재","건설 서비스"
"Lilama 18 JSC","LM8","Ho Chi Minh","자본재","건설 서비스"
"Saigon Machinery Spare Parts JSC","SMA","Ho Chi Minh","자본재","다종 자본재"
"HONGHA VIETNAM","PHH","하노이","자본재","건설 서비스"
"Construction JSC 47","C47","Ho Chi Minh","자본재","건설 서비스"
"Vietnam Mechanization Electrificat","MCG","Ho Chi Minh","자본재","건설과 농업용 기계"
"Becamex Asphalt and Concrete JSC","ACC","Ho Chi Minh","자본재","건설 – 원자재"
"Water Supply Sewerage Construction","VSI","Ho Chi Minh","자본재","건설 서비스"
"Petrolimex Construction 1","PCC","하노이","자본재","건설 서비스"
"Song Da 909 JSC","S99","하노이","자본재","건설 서비스"
"LHC","LHC","하노이","자본재","건설 서비스"
"LICOGI 13","LIG","하노이","자본재","건설 서비스"
"VINACONEX NO7","VC7","하노이","자본재","건설 서비스"
"Binh Duong Construction Civil Eng","BCE","Ho Chi Minh","자본재","건설 서비스"
"Khang Minh Brick","GKM","하노이","자본재","건설 – 원자재"
"Saigon Traffic Construction","GTS","하노이","자본재","건설 서비스"
"Beton 6","BT6","하노이","자본재","건설 – 원자재"
"DIC No 4","DC4","하노이","자본재","건설 서비스"
"VINACONEX 25","VCC","하노이","자본재","건설 서비스"
"Vinacomin Coal Import","CLM","하노이","자본재","건설과 농업용 기계"
"Lilama 10 JSC","L10","Ho Chi Minh","자본재","건설 서비스"
"DIC Investment and Trading JSC","DIC","Ho Chi Minh","자본재","건설 – 원자재"
"QNCC","QNC","하노이","자본재","건설 – 원자재"
"Everland Investment","EVG","Ho Chi Minh","자본재","건설 – 원자재"
"Cantcimex","CCM","하노이","자본재","건설 – 원자재"
"Vicem Hai Van Cement JSC","HVX","Ho Chi Minh","자본재","건설 – 원자재"
"HA NOI SOUTH","NHA","하노이","자본재","건설 서비스"
"Thanh An 96 Installation","TA9","하노이","자본재","건설 서비스"
"Alphanam M&E","AME","하노이","자본재","건설 서비스"
"Petrovietnam Premier","PVR","하노이","자본재","건설 서비스"
"TECGROUP","TEG","Ho Chi Minh","자본재","건설 – 용품과 비품"
"Cholon Real Estate JSC","RCL","하노이","자본재","건설 서비스"
"Airimex JSC","ARM","하노이","자본재","항공 우주와 방위"
"Mien Dong JSC","MDG","Ho Chi Minh","자본재","건설 서비스"
"VINACONEX 1","VC1","하노이","자본재","건설 서비스"
"Taicera Enterprise Co","TCR","Ho Chi Minh","자본재","건설 – 용품과 비품"
"Viglacera Dong Trieu JSC","DTC","하노이","자본재","건설 – 용품과 비품"
"VINACONEX 9 JS","VC9","하노이","자본재","건설 서비스"
"MY XUAN BRICK","GMX","하노이","자본재","건설 – 용품과 비품"
"La Hien Cement","CLH","하노이","자본재","건설 – 원자재"
"LILAMA 69-1","L61","하노이","자본재","건설 서비스"
"Song Da 505 JSC","S55","하노이","자본재","건설 서비스"
"Urban Development and Construction","UDC","Ho Chi Minh","자본재","건설 서비스"
"INCOMEX","ICG","하노이","자본재","건설 서비스"
"Ha Long Investment","HID","Ho Chi Minh","자본재","다종 자본재"
"Becamex Urban Development JSC","UDJ","하노이","자본재","건설 – 원자재"
"Yenbai Cement","YBC","하노이","자본재","건설 – 원자재"
"Nhi Hiep Brick-Tile JSC","NHC","하노이","자본재","건설 – 원자재"
"Petrolimex Installation III","PEN","하노이","자본재","건설 서비스"
"TKV Investment, Trading Services","ITS","하노이","자본재","다종 자본재"
"VNN Trading and Invest","VNN","하노이","자본재","다종 자본재"
"SONGDA CAO CUO","SCL","하노이","자본재","건설 – 용품과 비품"
"Da Nang Construction Building Mater","DXV","Ho Chi Minh","자본재","건설 – 원자재"
"Nam Viet JSC","NAV","Ho Chi Minh","자본재","건설 – 용품과 비품"
"SPILIT STONE","SPI","하노이","자본재","건설 – 원자재"
"Phuc Thinh Design Construction Trad","PTD","하노이","자본재","건설 서비스"
"Song Da Infrastructure","SDH","하노이","자본재","건설 서비스"
"TIEN TRUNG INV","TTZ","하노이","자본재","건설 – 원자재"
"DALAT REALCO","DLR","하노이","자본재","건설 서비스"
"VINACONEX-PVC","PVV","하노이","자본재","건설 서비스"
"Song Da 3 JSC","SD3","하노이","자본재","건설 서비스"
"Haiphong Cement Transport JSC","HCT","하노이","자본재","건설 – 원자재"
"Song Da No 25 JSC","SDJ","하노이","자본재","건설 서비스"
"Binh Tay Steel Wire Netting","VDT","하노이","자본재","건설 – 용품과 비품"
"JSCono6","CT6","하노이","자본재","건설 서비스"
"Song Da Consulting JSC","SDC","하노이","자본재","건설 서비스"
"DIC DONG TIEN","DID","하노이","자본재","건설 – 원자재"
"Industrial Construction","ICI","하노이","자본재","건설 서비스"
"LUTACO","LUT","하노이","자본재","건설 서비스"
"DIC HOI AN","DIH","하노이","자본재","건설 서비스"
"LICOGI 16.6 JS","LCS","하노이","자본재","건설 서비스"
"Song Da Yaly Cement","SDY","하노이","자본재","건설 – 원자재"
"Songda 7 JSC","SD7","하노이","자본재","건설 서비스"
"SONGDA 7.04.","S74","하노이","자본재","건설 – 용품과 비품"
"Power Engineering","PEC","하노이","자본재","건설 – 용품과 비품"
"Visaco Mineral and Investment JSC","VMI","하노이","자본재","건설 서비스"
"No5 Construction Invest","CI5","하노이","자본재","건설 서비스"
"Vinacomin Machinery JSC","CTT","하노이","자본재","건설과 농업용 기계"
"SOTRACO","SDP","하노이","자본재","건설 – 원자재"
"Thanh Dat Investment","VHH","하노이","자본재","건설 – 원자재"
"Viglacera Tu Son Ceramic JSC","VTS","하노이","자본재","건설 – 용품과 비품"
"Mechanical and Industrial","IME","하노이","자본재","다종 자본재"
"Dona Transportation","DGT","하노이","자본재","건설 서비스"
"SONG DA IC","SDD","하노이","자본재","건설 서비스"
"PetroVietnam Power Eng","PPE","하노이","자본재","건설 서비스"
"Mineral Ferrous Metallergy JSC","KSK","하노이","자본재","건설과 농업용 기계"
"Khanh Hoa Power Centrifugal","KCE","하노이","자본재","건설 – 원자재"
"Song Da Mechanical Assembling JSC","MEC","하노이","자본재","건설 서비스"
"LILAMA 5.JSC","LO5","하노이","자본재","건설 서비스"
"VNECO2","VE2","하노이","자본재","건설 서비스"
"Hanoi Construction Invest","HCI","하노이","자본재","건설 서비스"
"Thanh An 665 Invest","TA6","하노이","자본재","건설 서비스"
"Quang Nam Mineral Industry","MIC","하노이","자본재","건설 – 원자재"
"Development Investment 1","DC1","하노이","자본재","건설 서비스"
"Construction and Materials","CNT","하노이","자본재","건설 – 원자재"
"1369 Construction","C69","하노이","자본재","건설 – 원자재"
"Constrexim","CX8","하노이","자본재","건설 서비스"
"Bach Dang TMC","BHT","하노이","자본재","건설 서비스"
"SARA., JSC","SRA","하노이","자본재","건설 서비스"
"Ben Thanh Material","VT1","하노이","자본재","다종 자본재"
"LILAMA 7","LM7","하노이","자본재","건설 서비스"
"Thua Thien Hue Construct","GTH","하노이","자본재","건설 서비스"
"Dong Nai Roofsheet","DCT","하노이","자본재","건설 – 원자재"
"VNECO 8 ELECTR","VE8","하노이","자본재","건설 서비스"
"Long Thanhnstruction and Trading","KDM","하노이","자본재","건설 – 용품과 비품"
"Lang Son Cement","LCC","하노이","자본재","건설 – 원자재"
"Chang Yih Ceramic","CYC","하노이","자본재","건설 – 용품과 비품"
"Song Da 207","SDB","하노이","자본재","건설 서비스"
"Bac Viet Steel","BVG","하노이","자본재","다종 자본재"
"HBM.,JSC","KHB","하노이","자본재","건설 – 원자재"
"KTT","KTT","하노이","자본재","건설 서비스"
"Tranimexco Transportation Import","TNM","하노이","자본재","건설 서비스"
"Low Current - Telecom JSC","LTC","하노이","자본재","건설 서비스"
"DIC No 2","DC2","하노이","자본재","건설 서비스"
"LILAMA.EMC","L35","하노이","자본재","건설 서비스"
"DZIMA","DZM","하노이","자본재","다종 자본재"
"Ha Long No. 1 Viglacera JSC","HLY","하노이","자본재","건설 – 용품과 비품"
"Bien Hoa Concrete","BHC","하노이","자본재","건설 – 원자재"
"VNECO 3","VE3","하노이","자본재","건설 서비스"
"Sai Gon Petroleum Construct","PSG","하노이","자본재","건설 서비스"
"TBX","TBX","하노이","자본재","건설 – 원자재"
"PetroVietnam Nghe An","PVA","하노이","자본재","건설 서비스"
"Viglacera Dong","DAC","하노이","자본재","건설 – 용품과 비품"
"JSC 482","B82","하노이","자본재","건설 서비스"
"LILAMA 45.3 JS","L43","하노이","자본재","건설 서비스"
"VATEL","VAT","하노이","자본재","건설 서비스"
"VNECO4 Electricity","VE4","하노이","자본재","건설 서비스"
"Hud101 Construction","H11","하노이","자본재","건설 서비스"
"LILAMA 45.4 JS","L44","하노이","자본재","건설 서비스"
"Song Da 27 JSC","S27","하노이","자본재","건설 – 용품과 비품"
"Meca Vneco Investment Electricity","VES","하노이","자본재","건설 서비스"
"Investment And Construction JSC No1","MCO","하노이","자본재","건설 서비스"
"VINACONEX NO 5","VC5","하노이","자본재","건설 서비스"
"Mientrung Petroleum Construction","PXM","하노이","자본재","건설 서비스"
"Song Da No 9.06","S96","하노이","자본재","건설 서비스"
"Underground Works Construction JSC","CTN","하노이","자본재","건설 서비스"
"Phu Phong","PPG","하노이","자본재","건설 – 용품과 비품"
"HUNG LONG MINE","KHL","하노이","자본재","건설 – 용품과 비품"
"CTA","CTA","하노이","자본재","건설 – 원자재"
"Song Da No 12","S12","하노이","자본재","건설 서비스"
"Song Da 19","SJM","하노이","자본재","건설 서비스"
"Meinfa","MEF","하노이","자본재","다종 자본재"
"Viglacera Ba Hien","BHV","하노이","자본재","건설 – 용품과 비품"
"Lilama 3","LM3","하노이","자본재","건설 서비스"
"Quangnam Post Telecoms","QCC","하노이","자본재","건설 서비스"
"Hoa Binh Province Hung Long Trading","SCC","하노이","자본재","건설 – 원자재"
"Vietnam Construction JSC No 11","V11","하노이","자본재","건설 서비스"
"SEEC","SDE","하노이","자본재","건설 서비스"
"FBA International Group Corp","FBA","하노이","자본재","다종 자본재"
"Vinaconex No15","V15","하노이","자본재","건설 서비스"
"Bentre Transportation","TBT","하노이","자본재","건설 서비스"
"Song Da 8","SD8","하노이","자본재","건설 서비스"
"DANANG HOUSING","NDN","하노이","자본재","건설 서비스"
"Saigon Seaproducts","SSN","하노이","자본재","건설과 농업용 기계"
"Licogi","LIC","하노이","자본재","건설 – 용품과 비품"
"KPF Consultant International Project","KPF","Ho Chi Minh","자본재","건설 – 원자재"
"Seaprodex Refrigeration Industry","SRF","Ho Chi Minh","자본재","건설 서비스"
"But Son Cement JSC","BTS","하노이","자본재","건설 – 원자재"
"Dongthap Building Materials","BDT","하노이","자본재","건설 – 원자재"
"Transport and Industry","TCD","Ho Chi Minh","자본재","건설 – 원자재"
"MDF VRG Quang Tri Wood","MDF","하노이","자본재","건설 – 용품과 비품"
"Vietnam Electricity Construction","VNE","Ho Chi Minh","자본재","건설 서비스"
"36 Corp","G36","하노이","자본재","건설 서비스"
"Vietnam Construction JSC No. 3","VC3","하노이","자본재","건설 서비스"
"Machinery Erection&Construction JSC","VMC","하노이","자본재","건설 서비스"
"Central Power Real Estate","LEC","Ho Chi Minh","자본재","건설 서비스"
"Tien Giang Investment Construction","THG","Ho Chi Minh","자본재","건설 서비스"
"Construction Investment Corp 3 2","C32","Ho Chi Minh","자본재","건설 – 원자재"
"Materials Transport Cement JSC","VTV","하노이","자본재","건설 – 원자재"
"Hoa An JSC","DHA","Ho Chi Minh","자본재","건설 – 원자재"
"Tin Nghia Industrial","TIP","Ho Chi Minh","자본재","건설 서비스"
"Haiphong Construction 3","HC3","하노이","자본재","건설 서비스"
"Son Ha International Corp","SHI","Ho Chi Minh","자본재","건설 – 용품과 비품"
"VGS","VGS","하노이","자본재","건설 – 용품과 비품"
"Thang Long","TTL","하노이","자본재","건설 서비스"
"Long Giang Investment and Urban Dev","LGL","Ho Chi Minh","자본재","건설 서비스"
"Century 21","C21","하노이","자본재","건설 서비스"
"PHUC HUNG","PHC","하노이","자본재","건설 서비스"
"Construction JSC No5","SC5","Ho Chi Minh","자본재","건설 서비스"
"Vietnam National Construction","VGV","하노이","자본재","건설 서비스"
"Song Da N0 10. JSC","SDT","하노이","자본재","건설 서비스"
"Idico Petroleum Trading Constructio","PXL","하노이","자본재","건설 서비스"
"Song Da N011 JSC","SJE","하노이","자본재","건설 서비스"
"Hai Duong Pump Manufacturing JSC","CTB","하노이","자본재","다종 자본재"
"VIT","VIT","하노이","자본재","건설 – 용품과 비품"
"Railway Construction","RCC","하노이","자본재","건설 서비스"
"TAKCO","TKC","하노이","자본재","건설 서비스"
"Binh Long Rubber Industrial","MH3","하노이","자본재","건설 서비스"
"Vietnam Water","VIW","하노이","자본재","건설 – 용품과 비품"
"Song Da No. 9 JSC","SD9","하노이","자본재","건설 서비스"
"Hochiminh Museum","HMS","하노이","자본재","건설 서비스"
"Lam Dong Mineral and Building Mater","LBM","Ho Chi Minh","자본재","건설 – 용품과 비품"
"Chuong Duong Corp","CDC","Ho Chi Minh","자본재","건설 서비스"
"Ho Chi Minh City Public","CHS","하노이","자본재","건설 서비스"
"HOM","HOM","하노이","자본재","건설 – 원자재"
"Song Da No. 5 JSC","SD5","하노이","자본재","건설과 농업용 기계"
"Thang Long Urban","TLD","Ho Chi Minh","자본재","건설 – 용품과 비품"
"Song Da N0. 6 JSC","SD6","하노이","자본재","건설 서비스"
"Thanh Dat Invest","DTD","하노이","자본재","건설 서비스"
"PECC4","TV4","하노이","자본재","건설 서비스"
"Cotana., JSC","CSC","하노이","자본재","건설 서비스"
"Fecon Mining JSC","FCM","Ho Chi Minh","자본재","건설 – 원자재"
