"종목","기호","거래소","부문","산업"
"MGE Energy Inc","MGEE","나스닥","유틸러티","전기 유틸러티"
"A.W.R.","AWR","뉴욕","유틸러티","수도 유틸러티"
"Cal Water Serv","CWT","뉴욕","유틸러티","수도 유틸러티"
"Otter Tail Corp","OTTR","나스닥","유틸러티","전기 유틸러티"
"Pattern Energy","PEGI","나스닥","유틸러티","전기 유틸러티"
"NW Natural","NWN","뉴욕","유틸러티","천연가스 유틸러티"
"TerraForm Power","TERP","나스닥","유틸러티","전기 유틸러티"
"TransAlta Corp","TAC","뉴욕","유틸러티","전기 유틸러티"
"Chesapeake","CPK","뉴욕","유틸러티","천연가스 유틸러티"
"SJW Corp","SJW","뉴욕","유틸러티","수도 유틸러티"
"8Point3 Energy Partners LP","CAFD","나스닥","유틸러티","전기 유틸러티"
"Sunrun Inc","RUN","나스닥","유틸러티","전기 유틸러티"
"Kenon Holdings","KEN","뉴욕","유틸러티","전기 유틸러티"
"Connect. Water","CTWS","나스닥","유틸러티","수도 유틸러티"
"UNITIL Corp","UTL","뉴욕","유틸러티","전기 유틸러티"
"Middlesex Water","MSEX","나스닥","유틸러티","수도 유틸러티"
"Nextdecade","NEXT","나스닥","유틸러티","천연가스 유틸러티"
"Vivint Solar Inc","VSLR","뉴욕","유틸러티","전기 유틸러티"
"Spark Energy Inc","SPKE","나스닥","유틸러티","천연가스 유틸러티"
"The York Water","YORW","나스닥","유틸러티","수도 유틸러티"
"Azure Power Global","AZRE","뉴욕","유틸러티","전기 유틸러티"
"Artesian Res","ARTNA","나스닥","유틸러티","수도 유틸러티"
"Aquaventure Holdings","WAAS","뉴욕","유틸러티","수도 유틸러티"
"Cadiz","CDZI","나스닥","유틸러티","수도 유틸러티"
"Atlantic Power","AT","뉴욕","유틸러티","전기 유틸러티"
"Gas Ships","DGAS","나스닥","유틸러티","천연가스 유틸러티"
"RGC Resources Inc","RGCO","나스닥","유틸러티","천연가스 유틸러티"
"Global Water","GWRS","나스닥","유틸러티","수도 유틸러티"
"US Geothermal Inc","HTM","뉴욕","유틸러티","전기 유틸러티"
"Centrus Energy","LEU","뉴욕","유틸러티","전기 유틸러티"
"VivoPower Intl","VVPR","나스닥","유틸러티","전기 유틸러티"
"Juhl Energy","JUHL","OTC Markets","유틸러티","전기 유틸러티"
"Two Rivers Water","TURV","OTC Markets","유틸러티","수도 유틸러티"
"Blue Sphere","BLSP","OTC Markets","유틸러티","전기 유틸러티"
"Garb Oil & Pwr Corp","GARB","OTC Markets","유틸러티","전기 유틸러티"
"Biofuels Power Corp.","BFLS","OTC Markets","유틸러티","전기 유틸러티"
"Dong Fang Hui Le","DFHL","OTC Markets","유틸러티","전기 유틸러티"
