"종목","기호","거래소","부문","산업"
"Vapor Group Inc","VPOR","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Luca","LUCC","OTC Markets","소비재/ 경기 방어형","식품 가공"
"White Fox","AWAW","OTC Markets","소비재/ 경기 방어형","담배"
"Global Future City","FTCY","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Latteno Food Corp.","LATF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Green Earth Technolo","GETG","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Dna Brands, Inc.","DNAX","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Kimberly Parry Organics","KPOC","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Mediatechnics Corp","MEDT","OTC Markets","소비재/ 경기 방어형","사무용품"
"China Marine Food Gr","CMFO","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Endocan Corp","ENDO","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Agritech","FBER","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Global Clean Energy Inc","GCEH","OTC Markets","소비재/ 경기 방어형","곡물"
"Electronic Cigarettes Int","ECIGQ","OTC Markets","소비재/ 경기 방어형","담배"
"Artisanal Brands","AHFP","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Stevia Corp","STEV","OTC Markets","소비재/ 경기 방어형","곡물"
"Buscar","CGLD","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Fusion Interactive Corp","FUIG","OTC Markets","소비재/ 경기 방어형","식품 가공"
"VIPR Corp","VIPV","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Cleanpath Resources","CLNP","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Minerco","MINE","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Soupman","SOUPQ","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Grillit, Inc.","GRLT","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Cyber Apps World","CYAP","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Fbec Worldwide","FBEC","OTC Markets","소비재/ 경기 방어형","식품 가공"
"TerraVia","TVIAQ","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Dts8 Coffee Company","BKCT","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Glucose Health Inc","GLUC","OTC Markets","소비재/ 경기 방어형","식품 가공"
